PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Chris Paul,HOU,34,11,6,5,397,16.9,6.0,13.4,44.6,1.5,5.7,27.0,3.4,4.1,84.4,1.3,5.1,6.3,5.4,3.4,2.2,0.6,3.3,37.8,1,0,1.6
Clint Capela,HOU,25,11,6,5,331,11.6,5.0,8.9,56.1,0.0,0.0,0.0,1.6,3.8,42.9,4.5,7.8,12.3,1.7,1.7,0.3,1.3,2.8,32.2,6,0,-0.7
Cory Joseph,IND,27,4,0,4,85,12.7,5.1,10.2,50.0,1.7,3.8,44.4,0.8,0.8,100,0.4,2.5,3.0,1.7,0.0,1.3,0.0,3.0,22.6,0,0,-11.4
D'Angelo Russell,BKN,23,5,1,4,148,23.6,9.0,25.1,35.9,2.9,9.0,32.4,2.7,3.2,84.6,0.5,3.9,4.4,4.4,3.4,1.7,0.2,2.9,37.9,0,0,-21.7
D.J. Augustin,ORL,31,5,1,4,141,16.4,5.1,10.5,48.8,2.6,5.4,47.6,3.6,4.1,87.5,0.3,1.8,2.0,4.9,1.8,0.5,0.3,1.8,26.6,0,0,-17.4
D.J. Wilson,MIL,23,8,6,2,43,16.0,6.7,13.5,50.0,0.8,4.2,20.0,1.7,1.7,100,0.8,7.6,8.4,3.4,5.9,0.0,0.8,5.9,27.8,0,0,-17.7
Damian Jones,GSW,24,4,3,1,8,13.3,4.4,4.4,100,0.0,0.0,0.0,4.4,8.9,50.0,0.0,8.9,8.9,0.0,4.4,0.0,0.0,13.3,19.6,0,0,-4.4
Damian Lillard,POR,28,16,8,8,650,23.8,7.6,18.3,41.8,3.3,8.7,37.3,5.3,6.3,83.3,0.4,3.8,4.2,5.9,3.3,1.5,0.3,2.2,39.7,3,0,-0.7
Daniel Theis,BOS,27,7,5,2,42,10.3,4.3,12.0,35.7,0.0,1.7,0.0,1.7,1.7,100,3.4,5.2,8.6,0.0,0.9,0.9,0.9,3.4,24.9,0,0,-1.7
Danilo Gallinari,LAC,30,6,2,4,201,21.3,7.0,19.8,35.1,2.3,7.7,30.2,5.0,5.9,84.8,1.6,5.0,6.6,2.9,2.0,1.4,0.2,2.5,36.4,0,0,-7.7
Danny Green,TOR,32,24,16,8,684,8.7,2.8,8.2,34.2,2.1,6.3,32.8,1.1,1.2,91.3,0.9,3.7,4.6,1.4,1.4,1.7,0.6,3.2,21.7,0,0,5.7
Dante Cunningham,SAS,32,5,2,3,13,16.7,5.6,8.3,66.7,5.6,5.6,100,0.0,0.0,0.0,5.6,11.1,16.7,0.0,0.0,0.0,0.0,0.0,36.7,0,0,19.5
Danuel House Jr.,HOU,26,7,4,3,141,8.7,2.8,9.5,29.7,2.0,7.9,25.8,1.0,2.0,50.0,0.5,5.1,5.6,0.3,1.0,0.8,0.5,2.8,18.7,0,0,-0.5
Darren Collison,IND,31,4,0,4,117,14.8,5.9,13.9,42.2,1.2,3.4,36.4,1.8,1.8,100,1.2,2.5,3.7,4.9,3.1,0.6,0.0,3.4,25.4,0,0,-2.2
Davis Bertans,SAS,26,5,2,3,79,7.3,2.3,6.9,33.3,1.4,5.0,27.3,1.4,2.3,60.0,0.0,3.7,3.7,2.3,0.5,0.0,0.5,4.6,16.0,0,0,5.5
