PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Hedo Turkoglu,TOR,31,74,37,37,30.7,57.1,42.9,40.2,15.3,38.8,11.4,21.0,12.1,24.9,31.0,69.0,78.7,21.3,49.6,50.4
Henry Walker,NYK,22,35,15,20,22.0,50.0,50.0,42.6,6.1,45.6,6.4,11.9,11.6,36.5,67.1,32.9,96.0,4.0,79.2,20.8
Hilton Armstrong,HOU,25,33,11,22,10.2,98.7,1.3,78.9,11.3,0.0,2.8,21.1,28.2,67.6,71.4,28.6,0.0,0.0,71.4,28.6
Ian Mahinmi,SAS,23,26,16,10,6.3,100,0.0,69.3,5.9,0.0,5.9,30.7,5.0,63.4,54.3,45.7,0.0,0.0,54.3,45.7
Ime Udoka,SAC,32,69,21,48,13.7,62.2,37.8,52.0,18.4,31.2,13.6,16.8,20.8,33.6,46.2,53.8,96.2,3.8,60.4,39.6
J.J. Barea,DAL,26,78,52,26,19.8,70.2,29.8,59.1,17.8,28.2,17.1,12.8,16.6,41.3,14.2,85.8,55.4,44.6,24.1,75.9
J.R. Giddens,NYK,25,32,18,14,7.5,83.3,16.7,81.2,11.6,0.0,11.6,18.8,14.5,69.6,39.3,60.7,0.0,0.0,39.3,60.7
JJ Hickson,CLE,21,81,60,21,20.9,99.8,0.2,83.9,6.4,0.0,16.8,16.1,20.3,77.5,77.5,22.5,0.0,0.0,77.5,22.5
JJ Redick,ORL,26,82,59,23,22.1,50.5,49.5,33.5,16.8,42.3,17.8,24.2,13.7,16.8,47.0,53.0,81.1,18.9,62.6,37.4
JR Smith,DEN,24,75,48,27,27.8,54.8,45.2,46.7,16.1,41.0,19.2,12.3,18.5,30.6,36.3,63.7,77.8,22.2,51.6,48.4
JaVale McGee,WAS,22,60,17,43,16.1,99.7,0.3,80.8,4.1,0.0,11.1,19.2,15.3,76.7,64.1,35.9,0.0,0.0,64.1,35.9
Jamaal Magloire,MIA,32,36,22,14,10.0,100,0.0,72.7,0.0,0.0,6.5,27.3,16.9,72.7,46.4,53.6,0.0,0.0,46.4,53.6
Jamaal Tinsley,MEM,32,38,23,15,15.5,72.1,27.9,67.7,18.0,15.8,14.3,16.5,19.5,49.6,28.9,71.1,100,0.0,38.5,61.5
Jamal Crawford,ATL,30,79,51,28,31.1,61.4,38.6,46.7,22.6,34.3,16.9,18.9,15.1,24.1,28.2,71.8,72.4,27.6,42.7,57.3
Jamario Moon,CLE,30,61,48,13,17.2,59.5,40.5,55.4,19.6,32.4,16.9,12.2,18.6,35.8,74.4,25.6,96.9,3.1,80.7,19.3
Jameer Nelson,ORL,28,65,46,19,28.6,68.0,32.0,56.5,23.0,31.5,11.0,12.0,12.7,33.5,10.0,90.0,68.6,31.4,25.9,74.1
James Harden,OKC,20,76,47,29,22.9,57.1,42.9,37.2,11.7,37.1,20.6,25.8,22.6,25.5,37.9,62.1,92.5,7.5,59.7,40.3
James Johnson,CHI,23,65,30,35,11.6,78.1,21.9,62.5,10.2,17.6,25.8,19.9,19.5,52.3,57.5,42.5,93.3,6.7,63.2,36.8
James Jones,MIA,29,36,21,15,14.0,24.4,75.6,8.2,8.2,76.0,0.0,15.8,7.5,0.0,83.3,16.7,94.6,5.4,93.0,7.0
James Posey,NOH,33,77,35,42,22.5,29.9,70.1,22.6,3.5,60.9,8.3,16.5,21.1,19.0,48.9,51.1,87.7,12.3,73.8,26.2
James Singleton,WAS,28,57,24,33,17.2,85.4,14.6,70.9,28.3,8.3,8.7,20.9,12.6,42.5,61.1,38.9,85.7,14.3,62.9,37.1
JamesOn Curry,LAC,24,1,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannero Pargo,CHI,30,63,27,36,13.2,63.8,36.2,54.7,36.6,33.1,18.3,12.2,15.4,18.0,41.5,58.5,86.8,13.2,54.5,45.5
Jared Dudley,PHX,24,82,54,28,24.3,46.5,53.5,31.2,8.0,53.4,16.8,15.4,19.1,23.1,67.6,32.4,99.2,0.8,84.4,15.6
Jared Jeffries,HOU,28,70,28,42,25.6,77.4,22.6,62.9,9.7,16.9,5.9,20.2,18.5,53.2,57.3,42.7,100,0.0,63.8,36.2
Jarrett Jack,TOR,26,82,40,42,27.4,70.3,29.7,51.8,14.2,26.4,11.8,21.8,15.5,37.6,18.7,81.3,68.3,31.7,31.3,68.7
Jarron Collins,PHX,31,34,24,10,7.7,100,0.0,70.6,5.9,0.0,5.9,29.4,32.4,64.7,41.7,58.3,0.0,0.0,41.7,58.3
Jarvis Hayes,NJN,28,45,8,37,22.9,45.4,54.6,44.6,30.3,51.4,10.3,4.0,18.0,14.3,85.9,14.1,95.0,5.0,89.9,10.1
Jason Collins,ATL,31,24,17,7,4.8,95.7,4.3,100,87.5,0.0,0.0,0.0,12.5,12.5,100,0.0,0.0,0.0,100,0.0
Jason Hart,NOH,32,5,2,3,4.4,100,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
Jason Kapono,PHI,29,57,15,42,17.1,43.2,56.8,38.9,31.5,58.3,17.6,2.8,8.3,7.4,71.4,28.6,93.7,6.3,82.5,17.5
Jason Kidd,DAL,37,80,53,27,36.0,38.3,61.7,26.2,12.1,64.1,12.9,9.7,16.5,14.1,30.6,69.4,93.2,6.8,69.4,30.6
Jason Maxiell,DET,27,76,24,52,20.4,99.8,0.2,82.7,27.3,0.0,6.8,17.3,16.2,55.4,65.6,34.4,0.0,0.0,65.6,34.4
Jason Richardson,PHX,29,79,52,27,31.5,59.9,40.1,51.0,10.0,38.0,22.8,11.0,14.4,41.0,58.5,41.5,93.0,7.0,70.0,30.0
Jason Smith,PHI,24,56,15,41,11.8,83.3,16.7,68.8,18.0,15.9,13.2,15.3,18.5,50.8,61.5,38.5,100,0.0,66.7,33.3
Jason Terry,DAL,32,77,51,26,33.0,64.2,35.8,50.0,28.4,31.9,21.4,18.1,16.9,21.6,50.3,49.7,88.2,11.8,61.6,38.4
Jason Thompson,SAC,23,75,22,53,31.4,98.7,1.3,78.6,24.3,0.3,8.4,21.1,14.3,54.3,66.1,33.9,100,0.0,66.2,33.8
Jason Williams,ORL,34,82,59,23,20.8,48.1,51.9,42.6,20.3,51.1,23.3,6.3,16.2,22.3,12.4,87.6,63.1,36.9,34.9,65.1
Jawad Williams,CLE,27,54,40,14,13.7,54.9,45.1,45.5,21.4,40.2,10.3,14.3,14.7,24.1,58.8,41.2,86.7,13.3,69.1,30.9
Jeff Ayres,POR,23,39,23,16,10.4,100,0.0,82.7,19.2,0.0,7.7,17.3,15.4,63.5,79.1,20.9,0.0,0.0,79.1,20.9
Jeff Foster,IND,33,16,3,13,15.9,97.8,2.2,89.8,12.2,0.0,4.1,10.2,16.3,77.6,50.0,50.0,0.0,0.0,50.0,50.0
Jeff Green,OKC,23,82,50,32,37.1,70.8,29.2,61.5,14.5,25.2,12.8,13.3,13.4,47.0,45.1,54.9,100,0.0,56.9,43.1
Jeff Teague,ATL,22,71,50,21,10.1,85.9,14.1,72.8,14.0,9.2,29.4,18.0,26.8,58.8,27.7,72.3,57.1,42.9,30.0,70.0
Jermaine O'Neal,MIA,31,70,37,33,28.4,99.7,0.3,82.9,33.9,0.0,2.1,17.1,15.8,49.1,54.1,45.9,0.0,0.0,54.1,45.9
Jermaine Taylor,HOU,23,31,13,18,9.8,81.5,18.5,62.5,9.4,11.7,26.6,25.8,17.2,53.1,37.5,62.5,100,0.0,44.4,55.6
Jerry Stackhouse,MIL,35,42,29,13,20.4,58.9,41.1,46.9,31.3,37.7,10.9,15.4,16.8,15.6,65.5,34.5,97.8,2.2,76.7,23.3
Jerryd Bayless,POR,21,74,45,29,17.6,81.0,19.0,54.3,21.6,13.8,16.2,31.9,17.3,32.7,29.2,70.8,93.1,6.9,38.5,61.5
Joakim Noah,CHI,25,64,35,29,30.1,100,0.0,76.3,11.4,0.0,10.9,23.7,10.6,64.9,55.7,44.3,0.0,0.0,55.7,44.3
Jodie Meeks,PHI,22,60,23,37,12.0,50.7,49.3,44.1,16.4,44.8,20.6,11.0,23.8,27.8,58.1,41.9,90.5,9.5,71.2,28.8
Joe Alexander,CHI,23,8,1,7,3.6,83.3,16.7,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0,0.0,100
Joe Johnson,ATL,29,76,50,26,38.0,74.7,25.3,62.5,22.5,23.9,10.0,13.6,14.9,40.0,29.1,70.9,76.7,23.3,38.7,61.3
Joe Smith,ATL,34,64,42,22,9.2,96.4,3.6,78.4,30.9,1.5,5.2,20.1,19.1,47.4,76.3,23.7,100,0.0,76.6,23.4
Joel Anthony,MIA,27,80,46,34,16.5,100,0.0,69.7,0.0,0.0,0.9,30.3,14.2,69.7,63.2,36.8,0.0,0.0,63.2,36.8
Joel Przybilla,POR,30,30,18,12,22.7,100,0.0,73.2,0.0,0.0,1.6,26.8,20.3,73.2,68.9,31.1,0.0,0.0,68.9,31.1
Joey Dorsey,SAC,26,15,7,8,7.1,100,0.0,78.3,0.0,0.0,8.7,21.7,39.1,78.3,44.4,55.6,0.0,0.0,44.4,55.6
Joey Graham,DEN,28,63,43,20,12.0,93.6,6.4,77.4,21.1,2.3,19.9,20.3,14.7,56.4,64.1,35.9,100,0.0,64.8,35.2
Johan Petro,DEN,24,36,23,13,12.1,99.0,1.0,88.5,24.6,0.0,5.7,11.5,11.5,63.9,70.4,29.6,0.0,0.0,70.4,29.6
John Salmons,MIL,30,81,48,33,34.9,68.8,31.2,51.2,20.6,28.4,12.7,20.3,15.3,30.7,42.6,57.4,83.1,16.9,53.5,46.5
Jon Brockman,SAC,23,52,15,37,12.6,100,0.0,74.8,5.4,0.0,12.2,25.2,17.0,69.4,52.7,47.3,0.0,0.0,52.7,47.3
Jonas Jerebko,DET,23,80,26,54,27.9,80.9,19.1,68.6,8.6,14.6,21.2,16.9,20.9,59.9,64.6,35.4,100,0.0,69.0,31.0
Jonathan Bender,NYK,29,25,9,16,11.7,61.0,39.0,44.1,13.6,35.6,6.8,20.3,19.5,30.5,38.5,61.5,92.9,7.1,57.5,42.5
Jonny Flynn,MIN,21,81,15,66,28.9,77.4,22.6,58.5,19.6,21.1,20.7,20.4,17.7,38.9,16.9,83.1,59.7,40.3,25.2,74.8
Jordan Farmar,LAL,23,82,57,25,18.0,55.5,44.5,46.7,14.9,43.7,17.6,9.6,16.6,31.8,48.6,51.4,75.6,24.4,58.9,41.1
Jordan Hill,HOU,22,47,18,29,13.3,99.0,1.0,81.1,17.2,0.0,7.4,18.9,20.1,63.9,57.6,42.4,0.0,0.0,57.6,42.4
Jose Calderon,TOR,28,68,31,37,26.7,69.9,30.1,58.9,29.5,29.2,9.6,11.9,12.4,29.5,14.1,85.9,92.6,7.4,33.6,66.4
Josh Boone,NJN,25,63,9,54,16.6,100,0.0,92.5,9.5,0.0,6.7,7.5,13.4,83.0,66.7,33.3,0.0,0.0,66.7,33.3
Josh Howard,WAS,30,35,21,14,26.2,77.8,22.2,60.1,26.9,15.5,20.2,24.4,15.7,33.2,59.0,41.0,100,0.0,65.0,35.0
Josh McRoberts,IND,23,42,19,23,12.5,84.2,15.8,76.0,11.2,13.4,21.2,10.6,21.8,64.8,67.6,32.4,100,0.0,71.1,28.9
Josh Powell,LAL,27,63,43,20,9.2,91.8,8.2,75.7,29.6,12.4,7.1,11.8,18.9,46.2,64.1,35.9,100,0.0,67.6,32.4
Josh Smith,ATL,24,81,52,29,35.4,99.3,0.7,79.4,11.2,0.0,25.1,20.6,18.7,68.2,62.1,37.9,0.0,0.0,62.1,37.9
Jrue Holiday,PHI,20,73,24,49,24.2,69.4,30.6,57.2,19.4,31.7,16.0,11.1,17.9,37.8,29.2,70.8,66.1,33.9,39.1,60.9
Julian Wright,NOH,23,68,26,42,12.8,97.4,2.6,88.0,13.1,2.3,25.9,9.7,23.9,74.9,62.3,37.7,100,0.0,62.9,37.1
Juwan Howard,POR,37,73,44,29,22.3,99.7,0.3,87.4,42.6,0.0,8.5,12.6,16.2,44.9,71.7,28.3,0.0,0.0,71.7,28.3
Kareem Rush,LAC,29,7,2,5,8.3,72.7,27.3,66.7,22.2,33.3,0.0,0.0,22.2,44.4,33.3,66.7,100,0.0,50.0,50.0
Keith Bogans,SAS,30,79,50,29,19.7,34.2,65.8,28.8,2.3,60.5,16.1,10.7,17.9,26.5,54.0,46.0,97.1,2.9,79.2,20.8
Kelenna Azubuike,GSW,26,9,3,6,25.7,69.3,30.7,60.8,4.8,24.0,27.2,15.2,28.0,56.0,55.3,44.7,90.0,10.0,62.5,37.5
Kendrick Perkins,BOS,25,78,48,30,27.6,99.4,0.6,79.4,3.3,0.0,9.2,20.6,16.4,76.1,67.8,32.2,0.0,0.0,67.8,32.2
Kenny Thomas,SAC,32,26,12,14,12.0,100,0.0,82.9,4.9,0.0,0.0,17.1,14.6,78.0,70.6,29.4,0.0,0.0,70.6,29.4
Kenyon Martin,DEN,32,58,39,19,34.2,95.3,4.7,82.5,22.5,3.6,10.5,13.9,14.8,60.0,67.6,32.4,75.0,25.0,67.8,32.2
Kevin Durant,OKC,21,82,50,32,39.5,79.0,21.0,53.9,21.8,15.5,17.9,30.6,19.2,32.1,47.1,52.9,77.3,22.7,52.0,48.0
Kevin Garnett,BOS,34,69,44,25,29.9,99.4,0.6,81.0,37.6,0.3,10.5,18.7,13.3,43.4,82.3,17.7,0.0,100,82.1,17.9
Kevin Love,MIN,21,60,12,48,28.6,83.6,16.4,60.8,12.8,12.5,8.6,26.7,11.6,48.0,52.7,47.3,91.4,8.6,57.4,42.6
Kevin Martin,HOU,27,46,16,30,35.5,69.7,30.3,46.3,21.4,22.2,18.1,31.5,17.5,24.9,54.3,45.7,84.3,15.7,61.6,38.4
Kevin Ollie,OKC,37,25,15,10,10.5,97.8,2.2,81.8,45.5,0.0,11.4,18.2,22.7,36.4,77.8,22.2,0.0,0.0,77.8,22.2
Keyon Dooling,NJN,30,53,12,41,18.3,51.5,48.5,38.5,18.1,48.6,10.4,12.9,14.3,20.3,20.0,80.0,81.4,18.6,48.1,51.9
Kirk Hinrich,CHI,29,74,40,34,33.5,62.8,37.2,50.7,33.5,38.8,15.2,10.6,12.7,17.1,49.0,51.0,88.5,11.5,62.3,37.7
Kobe Bryant,LAL,31,73,51,22,38.8,80.8,19.2,62.6,29.7,15.1,10.3,22.3,15.2,32.9,36.8,63.2,63.6,36.4,40.5,59.5
Kosta Koufos,UTA,21,36,25,11,4.8,100,0.0,83.0,3.8,0.0,17.0,17.0,20.8,79.2,68.2,31.8,0.0,0.0,68.2,31.8
Kris Humphries,NJN,25,69,27,42,17.7,99.8,0.2,73.9,26.7,0.0,9.9,26.1,16.0,47.2,63.9,36.1,0.0,0.0,63.9,36.1
Kurt Thomas,MIL,37,70,37,33,15.0,100,0.0,94.3,63.8,0.0,2.9,5.7,13.8,30.5,87.9,12.1,0.0,0.0,87.9,12.1
Kwame Brown,DET,28,48,16,32,13.7,99.2,0.8,79.0,10.2,0.0,3.8,21.0,15.3,68.8,64.5,35.5,0.0,0.0,64.5,35.5
Kyle Korver,UTA,29,52,36,16,18.3,60.7,39.3,42.2,33.2,47.3,14.4,10.4,16.0,9.1,92.4,7.6,93.2,6.8,92.8,7.2
Kyle Lowry,HOU,24,68,37,31,24.3,70.7,29.3,47.4,10.6,17.9,21.0,34.7,17.7,36.8,22.4,77.6,89.2,10.8,35.9,64.1
Kyle Weaver,OKC,24,12,8,4,12.0,42.4,57.6,27.8,11.1,58.3,25.0,13.9,25.0,16.7,60.0,40.0,85.7,14.3,75.0,25.0
Kyrylo Fesenko,UTA,23,49,28,21,8.3,98.9,1.1,81.3,0.0,0.0,12.5,18.8,14.8,81.3,69.2,30.8,0.0,0.0,69.2,30.8
LaMarcus Aldridge,POR,24,78,49,29,37.5,98.6,1.4,82.4,37.8,1.1,9.0,16.5,17.6,44.7,57.0,43.0,100,0.0,57.3,42.7
Lamar Odom,LAL,30,82,57,25,31.5,75.4,24.6,64.4,10.4,19.7,8.7,15.9,17.5,54.0,43.0,57.0,84.5,15.5,50.0,50.0
Larry Hughes,CHA,31,45,20,25,24.8,64.0,36.0,45.7,20.4,31.4,14.1,22.9,18.0,25.3,40.4,59.6,97.7,2.3,58.4,41.6
LeBron James,CLE,25,76,60,16,39.0,74.7,25.3,56.6,16.7,17.1,20.4,26.3,18.6,39.9,36.9,63.1,34.1,65.9,36.5,63.5
Leandro Barbosa,PHX,27,44,32,12,17.9,62.7,37.3,53.1,13.9,31.6,24.2,15.3,16.7,39.2,51.4,48.6,75.0,25.0,58.1,41.9
Leon Powe,CLE,26,20,15,5,11.8,100,0.0,53.2,2.5,0.0,6.3,46.8,8.9,50.6,57.1,42.9,0.0,0.0,57.1,42.9
Lester Hudson,MEM,25,25,18,7,5.3,69.8,30.2,55.2,27.6,25.9,13.8,19.0,17.2,27.6,50.0,50.0,80.0,20.0,57.1,42.9
Lindsey Hunter,CHI,39,13,2,11,9.4,56.7,43.3,61.5,30.8,23.1,15.4,15.4,0.0,30.8,50.0,50.0,100,0.0,60.0,40.0
Lou Amundson,PHX,27,79,53,26,14.8,99.6,0.4,81.9,5.4,0.0,8.1,18.1,14.0,76.5,69.7,30.3,0.0,0.0,69.7,30.3
Lou Williams,PHI,23,64,23,41,29.9,69.6,30.4,55.2,14.7,23.4,28.4,21.4,17.8,40.5,33.5,66.5,88.6,11.4,45.6,54.4
Luc Mbah a Moute,MIL,23,73,42,31,25.6,95.4,4.6,75.5,15.9,4.0,17.9,20.5,18.8,59.6,60.2,39.8,100,0.0,61.6,38.4
Luis Scola,HOU,30,82,42,40,32.6,99.5,0.5,84.1,24.2,0.2,9.8,15.7,16.6,59.9,62.6,37.4,100,0.0,62.7,37.3
Luke Ridnour,MIL,29,82,46,36,21.4,73.6,26.4,60.8,39.2,24.3,10.2,14.9,15.3,21.6,24.7,75.3,81.2,18.8,36.6,63.4
Luke Walton,LAL,30,29,20,9,9.4,79.8,20.2,66.7,26.1,30.4,2.9,2.9,20.3,40.6,39.1,60.9,85.7,14.3,50.0,50.0
Luol Deng,CHI,25,70,37,33,37.9,91.8,8.2,71.7,32.2,7.8,14.1,20.5,16.3,39.5,58.3,41.7,96.9,3.1,60.9,39.1
Luther Head,IND,27,47,19,28,17.3,66.2,33.8,55.5,21.8,31.1,19.3,13.4,13.7,33.6,40.4,59.6,78.4,21.6,50.7,49.3
Malik Allen,DEN,32,51,36,15,8.9,94.8,5.2,85.7,64.8,2.9,2.9,11.4,15.2,21.0,62.2,37.8,100,0.0,63.0,37.0
Malik Hairston,SAS,23,47,35,12,6.7,85.5,14.5,76.8,14.1,6.1,23.2,17.2,15.2,62.6,65.8,34.2,100,0.0,67.5,32.5
Manu Ginobili,SAS,32,75,46,29,28.7,61.2,38.8,43.0,9.5,32.0,10.3,25.0,11.6,33.5,33.1,66.9,72.7,27.3,46.2,53.8
Marc Gasol,MEM,25,69,35,34,35.8,99.8,0.2,75.0,7.9,0.0,7.2,25.0,12.6,67.1,63.0,37.0,0.0,0.0,63.0,37.0
Marcin Gortat,ORL,26,81,58,23,13.4,98.7,1.3,82.6,5.5,0.0,11.9,17.4,6.1,77.1,79.3,20.7,0.0,0.0,79.3,20.7
Marco Belinelli,TOR,24,66,29,37,17.0,58.3,41.7,40.1,15.4,38.4,21.5,21.5,19.2,24.7,66.0,34.0,71.7,28.3,68.2,31.8
Marcus Banks,TOR,28,22,12,10,11.1,67.1,32.9,58.7,25.7,19.3,13.8,22.0,17.4,33.0,28.1,71.9,85.7,14.3,38.5,61.5
Marcus Camby,POR,36,74,37,37,31.3,98.6,1.4,84.9,23.0,1.1,4.1,14.0,14.2,61.9,65.7,34.3,100,0.0,66.0,34.0
Marcus Haislip,SAS,29,10,8,2,4.4,76.2,23.8,56.0,24.0,36.0,0.0,8.0,8.0,32.0,42.9,57.1,100,0.0,60.0,40.0
Marcus Landry,BOS,24,18,7,11,6.1,34.9,65.1,31.8,9.1,61.4,4.5,6.8,9.1,22.7,28.6,71.4,100,0.0,68.8,31.3
Marcus Thornton,NOH,23,73,33,40,25.6,64.6,35.4,53.2,12.3,33.2,25.6,13.6,25.4,40.9,54.8,45.2,84.6,15.4,63.6,36.4
Marcus Williams,MEM,24,62,27,35,14.1,70.1,29.9,59.5,23.8,26.8,17.1,13.8,14.9,35.7,23.8,76.3,79.2,20.8,36.5,63.5
Mardy Collins,LAC,25,43,15,28,10.9,86.7,13.3,77.5,18.0,10.8,24.3,11.7,20.7,59.5,27.9,72.1,75.0,25.0,31.9,68.1
Mario Chalmers,MIA,24,73,43,30,24.8,48.0,52.0,41.1,11.5,43.2,10.0,15.7,19.2,29.6,19.6,80.4,76.0,24.0,42.9,57.1
Mario West,ATL,26,39,25,14,3.6,95.2,4.8,80.0,0.0,0.0,36.7,20.0,13.3,80.0,50.0,50.0,0.0,0.0,50.0,50.0
Marquis Daniels,BOS,29,51,32,19,18.4,88.8,11.2,81.9,17.4,6.3,14.6,11.8,17.0,64.6,60.2,39.8,100,0.0,62.1,37.9
Marreese Speights,PHI,22,62,24,38,16.4,98.9,1.1,79.7,30.5,0.0,12.6,20.3,16.0,49.2,61.8,38.2,0.0,0.0,61.8,38.2
Martell Webster,POR,23,82,50,32,24.5,48.0,52.0,35.2,11.2,48.4,12.6,16.4,21.2,24.0,70.4,29.6,97.6,2.4,83.4,16.6
Marvin Williams,ATL,24,81,52,29,30.5,80.1,19.9,63.9,18.0,14.6,19.9,21.5,20.7,45.9,56.9,43.1,97.5,2.5,62.3,37.7
Matt Barnes,ORL,30,81,59,22,25.9,62.8,37.2,57.3,6.1,27.7,24.9,15.1,19.6,51.1,68.3,31.7,92.4,7.6,74.2,25.8
Matt Bonner,SAS,30,65,40,25,17.9,37.9,62.1,33.3,10.9,59.1,6.8,7.7,12.5,22.3,50.0,50.0,98.9,1.1,76.5,23.5
Matt Carroll,DAL,29,25,16,9,4.8,62.0,38.0,60.9,43.5,26.1,8.7,13.0,26.1,17.4,42.9,57.1,100,0.0,55.6,44.4
Maurice Evans,ATL,31,79,51,28,16.7,57.0,43.0,52.1,14.6,37.7,24.3,10.2,20.3,37.5,57.6,42.4,91.2,8.8,68.6,31.4
Mehmet Okur,UTA,31,73,45,28,29.4,72.5,27.5,55.3,18.0,24.9,4.5,19.8,14.5,37.2,62.6,37.4,96.3,3.7,70.4,29.6
Metta World Peace,LAL,30,77,53,24,33.8,60.0,40.0,47.6,14.4,37.3,10.1,15.1,19.3,33.1,55.7,44.3,85.7,14.3,66.0,34.0
Michael Beasley,MIA,21,78,44,34,29.8,90.2,9.8,76.1,31.3,7.3,9.2,16.6,16.2,44.8,51.4,48.6,100,0.0,54.3,45.7
Michael Finley,BOS,37,46,23,23,15.4,55.4,44.6,48.5,37.6,47.5,5.0,4.0,14.4,10.9,65.3,34.7,93.8,6.3,76.5,23.5
Michael Redd,MIL,30,18,6,12,27.3,71.8,28.2,53.0,18.6,25.1,14.0,21.9,18.1,34.4,43.9,56.1,100,0.0,57.3,42.7
Mickael Pietrus,ORL,28,75,53,22,22.5,43.2,56.8,35.9,13.8,53.5,16.3,10.6,18.7,22.1,56.4,43.6,86.2,13.8,71.2,28.8
Mike Bibby,ATL,32,80,52,28,27.4,49.7,50.3,38.9,28.2,51.8,11.9,9.3,10.4,10.7,65.5,34.5,95.2,4.8,79.5,20.5
Mike Conley,MEM,22,80,40,40,32.1,74.5,25.5,59.9,14.2,25.7,18.6,14.5,15.0,45.7,11.1,88.9,92.7,7.3,29.3,70.7
Mike Dunleavy,IND,29,67,26,41,22.2,57.7,42.3,46.2,17.1,33.8,11.9,20.0,14.3,29.1,71.4,28.6,98.7,1.3,80.3,19.7
Mike Harris,HOU,27,13,3,10,7.4,96.7,3.3,75.9,27.6,0.0,10.3,24.1,17.2,48.3,63.6,36.4,0.0,0.0,63.6,36.4
Mike James,WAS,35,4,0,4,11.4,70.0,30.0,44.4,33.3,33.3,0.0,22.2,0.0,11.1,50.0,50.0,100,0.0,66.7,33.3
Mike Miller,WAS,30,54,17,37,33.4,60.5,39.5,46.1,14.0,42.0,14.5,11.9,18.4,32.1,55.6,44.4,89.0,11.0,68.2,31.8
Mike Wilks,OKC,31,4,2,2,14.8,75.0,25.0,50.0,25.0,37.5,12.5,12.5,31.3,25.0,25.0,75.0,100,0.0,50.0,50.0
Mikki Moore,GSW,34,23,7,16,17.6,100,0.0,93.9,31.3,0.0,7.0,6.1,15.7,62.6,74.1,25.9,0.0,0.0,74.1,25.9
Mo Williams,CLE,27,69,50,19,34.2,56.6,43.4,40.1,23.6,43.7,15.4,16.2,14.7,16.5,26.0,74.0,74.8,25.2,46.6,53.4
Monta Ellis,GSW,24,64,19,45,41.4,83.8,16.2,67.9,24.4,14.2,25.1,17.9,18.9,43.5,31.4,68.6,67.5,32.5,35.8,64.2
Morris Peterson,NOH,32,46,18,28,21.1,43.2,56.8,33.0,10.4,56.9,25.1,10.1,16.2,22.6,81.5,18.5,93.5,6.5,87.9,12.1
Nate Robinson,BOS,26,56,23,33,19.9,54.8,45.2,45.1,20.5,46.0,19.2,8.8,17.8,24.7,34.4,65.6,66.7,33.3,47.4,52.6
Nathan Jawai,MIN,23,39,5,34,10.6,99.1,0.9,79.0,6.5,0.0,4.8,21.0,12.1,72.6,38.8,61.2,0.0,0.0,38.8,61.2
Nazr Mohammed,CHA,32,58,29,29,17.0,100,0.0,82.4,13.5,0.0,4.4,17.6,13.1,68.8,70.4,29.6,0.0,0.0,70.4,29.6
Nenad Krstic,OKC,26,76,48,28,22.9,99.1,0.9,87.6,45.7,0.5,4.7,11.9,13.0,41.9,82.1,17.9,100,0.0,82.2,17.8
Nene,DEN,27,82,53,29,33.6,99.7,0.3,74.2,11.6,0.0,11.8,25.8,18.2,62.6,75.3,24.7,0.0,0.0,75.3,24.7
Nick Collison,OKC,29,75,46,29,20.8,98.7,1.3,82.5,10.9,0.7,3.6,16.9,16.2,71.5,65.2,34.8,100,0.0,65.4,34.6
Nick Young,WAS,25,74,24,50,19.2,69.5,30.5,51.3,30.4,32.4,16.1,16.3,21.0,21.0,51.2,48.8,94.2,5.8,63.9,36.1
Nicolas Batum,POR,21,37,23,14,24.8,50.7,49.3,45.3,12.3,43.2,16.0,11.5,19.5,33.1,76.5,23.5,98.1,1.9,84.9,15.1
O.J. Mayo,MEM,22,82,40,42,38.0,70.0,30.0,56.7,21.5,28.5,29.3,14.8,20.3,35.2,47.0,53.0,81.6,18.4,55.7,44.3
Oleksiy Pecherov,MIN,24,44,6,38,10.2,72.3,27.7,64.0,31.5,21.3,8.6,14.7,18.3,32.5,60.3,39.7,100,0.0,67.5,32.5
Oliver Lafayette,BOS,26,1,0,1,21.5,66.7,33.3,57.1,28.6,42.9,42.9,0.0,0.0,28.6,50.0,50.0,100,0.0,66.7,33.3
Omri Casspi,SAC,22,77,24,53,25.1,69.8,30.2,56.8,14.1,28.4,19.7,14.8,16.7,42.7,56.4,43.6,92.0,8.0,65.3,34.7
Othello Hunter,ATL,24,7,6,1,4.7,100,0.0,72.7,0.0,0.0,18.2,27.3,18.2,72.7,75.0,25.0,0.0,0.0,75.0,25.0
Othyus Jeffers,UTA,24,14,10,4,5.2,100,0.0,64.9,0.0,0.0,51.4,35.1,27.0,64.9,41.7,58.3,0.0,0.0,41.7,58.3
