PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
Todd Day,MIN,31,31,20,11,11.0,4.3,1.4,3.8,37.3,0.8,2.2,37.7,0.6,0.7,78.3,0.3,0.9,1.2,0.9,0.8,0.3,0.2,1.7,7.9,0,0,0.1
Todd Fuller,MIA,26,10,5,5,7.6,2.8,1.0,3.5,28.6,0.0,0.0,0.0,0.8,0.8,100,0.7,1.1,1.8,0.1,0.3,0.3,0.2,1.0,6.3,0,0,-0.7
Todd MacCulloch,PHI,25,63,44,19,9.5,4.1,1.7,2.9,58.9,0.0,0.0,0.0,0.7,1.0,63.6,1.1,1.6,2.7,0.2,0.4,0.1,0.3,1.5,8.4,0,0,-0.4
Tom Gugliotta,PHX,31,57,36,21,20.4,6.4,2.6,6.7,39.2,0.1,0.2,25.0,1.1,1.4,79.2,1.3,3.1,4.5,1.0,0.9,0.8,0.4,1.9,15.9,4,0,1.2
Tom Hammonds,MIN,34,7,4,3,4.3,1.0,0.4,1.4,30.0,0.0,0.0,0.0,0.1,0.3,50.0,0.3,0.3,0.6,0.1,0.4,0.0,0.0,1.1,1.5,0,0,1.1
Toni Kukoc,ATL,32,65,43,22,24.6,11.1,4.2,9.0,47.3,1.1,2.4,44.6,1.6,2.5,63.1,1.0,3.0,4.0,3.1,1.7,0.7,0.2,1.5,21.5,6,2,2.4
Tony Battie,BOS,25,40,14,26,21.1,6.5,2.7,5.0,53.7,0.0,0.1,0.0,1.1,1.7,63.8,1.8,4.0,5.8,0.4,0.9,0.7,1.5,3.2,19.7,4,0,-1.1
Tony Delk,PHX,27,82,51,31,27.9,12.3,4.7,11.3,41.5,0.7,2.0,32.1,2.3,2.9,78.7,0.9,2.3,3.2,2.0,1.2,0.9,0.2,2.1,21.1,1,0,1.1
Tony Massenburg,VAN,33,52,13,39,15.7,4.5,1.8,3.8,46.2,0.0,0.0,0.0,0.9,1.3,70.0,1.4,2.6,4.0,0.2,0.9,0.2,0.5,2.3,10.9,2,0,-2.3
Tony Smith,ATL,33,6,2,4,12.9,2.8,1.3,3.8,34.8,0.0,0.3,0.0,0.2,0.3,50.0,0.3,0.2,0.5,1.7,1.5,1.2,0.0,2.0,7.9,0,0,-3.0
Tracy McGrady,ORL,22,77,39,38,40.2,26.8,10.2,22.4,45.7,0.8,2.2,35.5,5.6,7.6,73.3,2.5,5.0,7.5,4.6,2.6,1.5,1.5,2.1,49.3,18,0,3.3
Tracy Murray,TOR,29,51,26,25,11.5,5.0,1.8,4.9,37.9,0.7,2.0,35.0,0.6,0.8,78.6,0.4,1.2,1.6,0.5,0.5,0.2,0.1,1.0,8.2,0,0,-0.9
Trajan Langdon,CLE,25,65,21,44,17.2,6.0,2.1,4.8,43.1,0.8,1.9,41.1,1.0,1.2,89.5,0.2,1.2,1.4,1.2,0.8,0.6,0.1,1.8,10.9,0,0,-0.4
Travis Best,IND,28,77,38,39,31.9,11.9,4.5,10.2,44.0,0.5,1.3,38.1,2.4,2.9,82.7,0.5,2.4,2.9,6.1,1.6,1.4,0.1,3.2,27.7,14,0,1.5
Travis Knight,NYK,26,45,29,16,5.7,0.6,0.2,1.2,18.9,0.0,0.0,0.0,0.2,0.4,50.0,0.4,0.8,1.2,0.1,0.2,0.1,0.2,1.0,3.1,0,0,-0.6
Troy Hudson,ORL,25,75,38,37,13.4,4.8,1.7,5.0,33.6,0.3,1.5,20.2,1.1,1.4,81.7,0.5,0.9,1.4,2.2,1.2,0.5,0.0,1.1,10.1,0,0,-1.2
Tyrone Corbin,TOR,38,15,8,7,7.8,1.3,0.6,2.5,23.7,0.0,0.3,0.0,0.1,0.3,50.0,0.2,0.7,0.9,0.3,0.2,0.1,0.0,1.2,3.0,0,0,-2.2
Tyrone Hill,PHI,33,76,51,25,31.1,9.6,3.7,7.7,47.4,0.0,0.0,0.0,2.3,3.6,63.0,3.1,5.9,9.0,0.6,1.7,0.5,0.4,3.2,22.2,16,0,2.4
Tyrone Nesby,WAS,25,62,13,49,25.1,8.3,3.0,8.5,35.7,0.8,2.9,27.2,1.4,1.7,80.2,0.8,2.0,2.8,1.2,1.0,0.8,0.3,2.5,15.8,0,0,-3.2
Tyronn Lue,LAL,24,38,25,13,12.3,3.4,1.3,3.1,42.7,0.3,0.9,32.4,0.5,0.6,79.2,0.1,0.7,0.8,1.2,0.7,0.5,0.0,1.4,7.0,0,0,-1.2
Tyus Edney,IND,28,24,16,8,10.9,4.4,1.5,3.8,38.5,0.0,0.3,16.7,1.5,1.6,89.7,0.2,0.8,1.0,2.3,1.0,0.7,0.0,0.7,10.1,0,0,-2.0
Vernon Maxwell,DAL,35,43,31,12,15.4,4.7,1.7,5.2,32.7,0.8,2.6,30.6,0.5,0.7,65.6,0.1,1.4,1.5,1.1,0.8,0.5,0.1,1.5,9.1,0,0,-0.2
Vin Baker,SEA,29,76,40,36,28.0,12.2,4.6,10.8,42.2,0.0,0.2,6.3,3.1,4.2,72.3,2.4,3.3,5.7,1.2,2.1,0.5,1.0,3.5,23.1,2,0,-0.5
Vince Carter,TOR,24,75,45,30,39.7,27.6,10.2,22.1,46.0,2.2,5.3,40.8,5.1,6.7,76.5,2.3,3.2,5.5,3.9,2.2,1.5,1.1,2.7,45.7,10,0,4.3
Vinny Del Negro,PHX,34,65,28,37,14.1,3.9,1.6,3.6,45.3,0.0,0.2,7.7,0.6,0.7,93.2,0.2,1.1,1.3,1.9,0.5,0.4,0.0,1.2,9.1,0,0,-0.4
Vitaly Potapenko,BOS,26,82,36,46,23.2,7.5,3.0,6.4,47.6,0.0,0.0,0.0,1.4,1.9,72.8,2.5,3.5,6.0,0.8,1.3,0.6,0.3,2.8,17.3,7,0,-1.0
Vlade Divac,SAC,33,81,55,26,29.8,12.0,4.5,9.3,48.2,0.0,0.2,28.6,3.0,4.3,69.1,2.6,5.8,8.3,2.9,2.4,1.1,1.1,3.0,30.6,19,0,3.6
Vladimir Stepania,NJN,25,29,6,23,9.6,2.8,1.0,3.0,31.8,0.0,0.1,25.0,0.9,1.2,73.5,1.2,2.6,3.8,0.6,0.7,0.3,0.4,1.6,9.7,0,0,0.2
Vonteego Cummings,GSW,25,66,13,53,22.7,7.3,2.7,7.8,34.4,0.7,2.2,33.6,1.2,1.8,68.1,0.7,1.4,2.1,3.4,1.4,1.0,0.2,2.4,17.3,1,0,-5.8
Voshon Lenard,DEN,28,80,40,40,29.2,12.2,4.2,10.6,39.7,1.8,4.8,38.5,1.9,2.4,79.7,0.6,2.3,2.9,2.4,1.3,0.8,0.2,2.1,21.0,1,0,-1.4
Wally Szczerbiak,MIN,24,82,47,35,34.8,14.0,5.7,11.2,51.0,0.3,0.9,33.8,2.2,2.5,87.0,1.6,3.8,5.5,3.2,1.7,0.7,0.4,2.8,26.9,8,0,2.7
Walt Williams,HOU,31,72,39,33,22.0,8.3,2.8,7.1,39.4,1.4,3.4,39.5,1.3,1.8,77.0,0.4,3.0,3.4,1.3,1.0,0.4,0.4,2.1,15.8,1,0,1.1
Walter McCarty,BOS,27,60,25,35,7.9,2.2,0.8,2.1,35.7,0.3,0.9,33.9,0.4,0.5,78.6,0.4,1.0,1.4,0.7,0.3,0.2,0.1,1.4,5.5,0,0,-0.8
Wang Zhi-zhi,DAL,23,5,3,2,7.8,4.8,1.6,3.8,42.1,0.0,0.4,0.0,1.6,2.0,80.0,0.2,1.2,1.4,0.0,0.2,0.0,0.0,1.6,6.3,0,0,-5.8
Wesley Person,CLE,30,44,17,27,21.8,7.1,2.9,6.6,43.8,0.8,1.9,40.5,0.5,0.7,80.0,0.3,2.7,3.0,1.5,0.9,0.6,0.3,1.4,14.5,1,0,-1.2
Will Perdue,POR,35,13,10,3,4.3,1.1,0.5,0.7,66.7,0.0,0.0,0.0,0.2,0.3,50.0,0.5,0.9,1.4,0.2,0.0,0.2,0.2,0.6,4.1,0,0,0.2
William Avery,MIN,21,55,32,23,8.4,2.8,1.0,2.6,38.2,0.3,1.1,27.1,0.5,0.7,77.8,0.1,0.4,0.5,1.4,0.8,0.2,0.1,0.9,5.6,0,0,-1.1
Zan Tabak,IND,31,55,29,26,14.1,3.9,1.8,3.4,52.7,0.0,0.0,0.0,0.4,0.9,42.6,1.2,2.7,3.9,0.6,1.0,0.2,0.5,2.3,10.6,2,0,0.1
Zendon Hamilton,LAC,26,3,1,2,6.4,3.0,0.7,3.0,22.2,0.0,0.0,0.0,1.7,2.7,62.5,1.0,1.7,2.7,0.0,0.7,0.0,0.0,1.3,5.5,0,0,-3.0
Zydrunas Ilgauskas,CLE,26,24,15,9,25.6,11.7,4.8,9.8,48.7,0.0,0.1,0.0,2.2,3.3,67.9,2.7,4.0,6.7,0.8,2.5,0.6,1.5,3.3,24.8,4,0,-0.3
