PLAYER,TEAM,AGE,GP,W,L,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
Glen Rice,WAS,24,5,4,1,8.5,53.3,46.7,36.4,0.0,27.3,0.0,36.4,18.2,36.4,50.0,50.0,100,0.0,66.7,33.3
Glenn Robinson III,PHI,21,35,2,33,7.5,71.6,28.4,57.5,13.7,20.5,20.5,21.9,20.5,43.8,52.4,47.6,100,0.0,61.5,38.5
Goran Dragic,MIA,29,78,41,37,33.8,74.2,25.8,64.6,11.0,21.2,31.5,14.2,23.4,53.6,38.3,61.7,75.6,24.4,45.0,55.0
Gordon Hayward,UTA,25,76,35,41,34.4,69.6,30.4,49.8,18.3,24.6,18.8,25.6,17.0,31.4,29.9,70.1,85.8,14.2,43.8,56.2
Gorgui Dieng,MIN,25,73,16,57,30.0,98.8,1.2,72.7,22.0,0.4,3.7,26.9,11.8,50.7,63.2,36.8,100,0.0,63.3,36.7
Grant Jerrett,UTA,21,8,6,2,6.4,42.3,57.7,75.0,12.5,18.8,31.3,6.3,31.3,62.5,50.0,50.0,100,0.0,57.1,42.9
Greg Monroe,DET,25,69,25,44,31.0,100,0.0,77.0,5.3,0.0,8.0,23.0,14.3,71.8,49.9,50.1,0.0,0.0,49.9,50.1
Greg Smith,DAL,24,42,27,15,8.6,100,0.0,75.0,0.0,0.0,13.8,25.0,18.8,75.0,90.0,10.0,0.0,0.0,90.0,10.0
Greg Stiemsma,TOR,29,17,13,4,3.9,100,0.0,85.7,14.3,0.0,14.3,14.3,42.9,71.4,83.3,16.7,0.0,0.0,83.3,16.7
Greivis Vasquez,TOR,28,82,49,33,24.3,51.6,48.4,42.1,13.2,51.5,12.4,6.5,17.9,28.9,39.9,60.1,81.2,18.8,58.4,41.6
Harrison Barnes,GSW,23,82,67,15,28.3,67.2,32.8,55.4,14.0,31.6,19.8,13.1,19.3,41.4,61.1,38.9,97.7,2.3,71.2,28.8
Hassan Whiteside,MIA,26,48,18,30,23.8,100,0.0,86.2,6.7,0.0,2.1,13.8,10.1,79.4,58.8,41.2,0.0,0.0,58.8,41.2
Hedo Turkoglu,LAC,36,62,42,20,11.4,26.1,73.9,19.8,9.5,77.6,9.9,2.6,8.6,10.3,56.5,43.5,91.7,8.3,81.9,18.1
Henry Sims,PHI,25,73,14,59,19.2,95.6,4.4,79.9,33.8,2.0,8.4,18.1,14.8,46.1,70.9,29.1,100,0.0,71.4,28.6
Henry Walker,MIA,27,24,12,12,26.1,21.4,78.6,14.9,2.3,77.1,5.7,8.0,18.9,12.6,53.8,46.2,95.6,4.4,86.2,13.8
Hollis Thompson,PHI,24,71,13,58,25.0,47.1,52.9,34.8,9.6,55.1,14.4,10.1,19.6,25.2,67.0,33.0,98.3,1.7,83.0,17.0
Ian Clark,DEN,24,30,9,21,6.4,45.5,54.5,31.6,0.0,52.6,21.1,15.8,50.9,31.6,44.4,55.6,100,0.0,73.7,26.3
Ian Mahinmi,IND,28,61,28,33,18.8,100,0.0,88.3,3.8,0.0,4.2,11.7,15.8,84.5,60.7,39.3,0.0,0.0,60.7,39.3
Iman Shumpert,CLE,25,62,34,28,24.9,58.4,41.6,50.8,25.8,40.5,13.5,8.7,17.5,25.0,49.2,50.8,94.0,6.0,64.8,35.2
Isaiah Canaan,PHI,24,47,24,23,20.0,34.9,65.1,25.5,6.0,63.2,21.3,11.3,19.0,19.4,21.8,78.2,51.6,48.4,40.4,59.6
Isaiah Thomas,BOS,26,67,40,27,25.8,56.5,43.5,37.4,8.5,35.1,19.9,27.4,16.8,28.9,25.7,74.3,69.0,31.0,42.4,57.6
Ish Smith,PHI,26,55,24,31,15.1,83.7,16.3,74.0,3.6,16.0,14.5,10.1,15.7,70.4,20.0,80.0,72.2,27.8,26.6,73.4
J.J. Barea,DAL,31,77,49,28,17.7,68.8,31.2,59.0,12.4,27.9,13.4,13.1,17.9,46.6,15.2,84.8,64.8,35.2,27.1,72.9
JJ Hickson,DEN,26,73,26,47,19.3,99.6,0.4,79.0,4.0,0.0,12.1,21.0,18.3,75.0,67.0,33.0,0.0,0.0,67.0,33.0
JJ Redick,LAC,31,78,55,23,30.9,51.2,48.8,38.7,26.2,47.0,13.2,14.3,15.0,12.5,88.7,11.3,96.0,4.0,91.9,8.1
JR Smith,CLE,29,70,38,32,29.7,43.6,56.4,35.9,21.0,57.7,9.3,6.4,18.9,14.9,40.1,59.9,79.1,20.9,60.3,39.7
JaKarr Sampson,PHI,22,74,17,57,15.3,63.3,36.7,59.6,3.6,24.1,22.0,16.3,25.4,56.0,47.0,53.0,96.8,3.2,57.5,42.5
JaMychal Green,MEM,25,24,10,14,6.8,87.2,12.8,87.1,9.7,0.0,6.5,12.9,14.5,77.4,59.3,40.7,0.0,0.0,59.3,40.7
JaVale McGee,DEN,27,23,8,15,11.1,100,0.0,79.2,3.8,0.0,8.5,20.8,16.0,75.5,81.0,19.0,0.0,0.0,81.0,19.0
Jabari Brown,LAL,22,19,4,15,29.9,63.5,36.5,41.4,12.3,30.4,29.5,28.2,15.4,29.1,63.8,36.2,91.3,8.7,72.9,27.1
Jabari Parker,MIL,20,25,13,12,29.5,93.9,6.1,81.2,20.1,3.9,21.1,14.9,23.7,61.0,53.6,46.4,75.0,25.0,54.3,45.7
Jack Cooley,UTA,24,16,10,6,5.4,100,0.0,66.7,7.4,0.0,11.1,33.3,0.0,59.3,66.7,33.3,0.0,0.0,66.7,33.3
Jae Crowder,BOS,24,82,47,35,20.1,61.8,38.2,53.5,18.2,29.1,16.6,17.4,22.8,35.4,67.9,32.1,96.7,3.3,75.5,24.5
Jamaal Franklin,DEN,23,3,1,2,4.4,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,100,0.0
Jamal Crawford,LAC,35,64,44,20,26.6,56.6,43.4,42.2,23.6,35.3,11.3,22.5,13.9,18.6,31.9,68.1,75.6,24.4,47.6,52.4
Jameer Nelson,DEN,33,63,25,38,22.3,48.8,51.2,44.4,16.8,51.1,8.6,4.6,13.6,27.5,25.9,74.1,55.1,44.9,38.5,61.5
James Ennis III,MIA,24,62,27,35,17.0,61.5,38.5,44.9,5.8,29.8,19.2,25.3,17.9,39.1,60.0,40.0,93.5,6.5,70.3,29.7
James Harden,HOU,25,81,56,25,36.8,62.2,37.8,39.6,9.3,28.1,21.0,32.3,18.4,30.3,16.9,83.1,51.0,49.0,27.8,72.2
James Johnson,TOR,28,70,40,30,19.6,87.4,12.6,81.9,5.4,6.0,14.1,12.1,17.5,76.5,45.8,54.2,100,0.0,48.3,51.7
James Jones,CLE,34,57,35,22,11.7,12.9,87.1,8.8,7.2,75.6,3.6,15.6,12.0,1.6,81.8,18.2,98.4,1.6,95.9,4.1
James Michael McAdoo,GSW,22,15,11,4,9.1,100,0.0,77.4,3.2,0.0,11.3,22.6,22.6,74.2,83.3,16.7,0.0,0.0,83.3,16.7
James Young,BOS,19,31,14,17,10.7,35.3,64.7,36.2,17.1,48.6,25.7,15.2,20.0,19.0,84.2,15.8,94.1,5.9,88.9,11.1
Jannero Pargo,CHA,35,9,2,7,8.1,37.1,62.9,29.3,24.4,65.9,4.9,4.9,12.2,4.9,33.3,66.7,100,0.0,73.3,26.7
Jared Cunningham,LAC,24,19,12,7,4.7,60.6,39.4,45.7,17.1,34.3,34.3,20.0,17.1,28.6,100,0.0,100,0.0,100,0.0
Jared Dudley,MIL,29,72,39,33,23.8,54.6,45.4,47.9,24.7,42.9,13.5,9.3,17.2,23.2,78.2,21.8,100,0.0,86.4,13.6
Jared Sullinger,BOS,23,58,26,32,27.0,74.0,26.0,67.3,18.4,20.3,5.1,12.5,13.5,48.8,52.1,47.9,98.1,1.9,59.8,40.2
Jarnell Stokes,MEM,21,19,12,7,6.6,100,0.0,73.7,7.0,0.0,8.8,26.3,15.8,66.7,57.1,42.9,0.0,0.0,57.1,42.9
Jarrett Jack,BKN,31,80,36,44,28.0,82.1,17.9,66.9,28.6,12.2,11.3,20.9,11.9,38.2,19.1,80.9,87.2,12.8,26.5,73.5
Jason Maxiell,CHA,32,61,22,39,14.4,100,0.0,79.8,15.8,0.0,3.0,20.2,13.8,64.0,75.3,24.7,0.0,0.0,75.3,24.7
Jason Richardson,PHI,34,19,4,15,21.9,46.1,53.9,36.0,14.0,54.1,12.8,9.9,19.8,22.1,45.2,54.8,77.4,22.6,61.3,38.7
Jason Smith,NYK,29,82,17,65,21.8,92.9,7.1,73.8,50.3,6.9,4.3,19.4,14.5,23.5,72.7,27.3,100,0.0,74.3,25.7
Jason Terry,HOU,37,77,53,24,21.3,27.6,72.4,22.9,10.0,69.9,17.6,7.2,14.2,12.9,46.8,53.2,93.7,6.3,78.2,21.8
Jason Thompson,SAC,28,81,29,52,24.6,99.8,0.2,81.9,23.6,0.0,4.3,18.1,11.2,58.2,66.7,33.3,0.0,0.0,66.7,33.3
Jeff Adrien,HOU,29,17,1,16,12.7,100,0.0,63.3,13.3,0.0,3.3,36.7,16.7,50.0,63.2,36.8,0.0,0.0,63.2,36.8
Jeff Ayres,SAS,28,51,33,18,7.5,100,0.0,80.3,5.8,0.0,3.6,19.7,19.0,74.5,72.7,27.3,0.0,0.0,72.7,27.3
Jeff Green,MEM,28,78,41,37,31.5,69.8,30.2,54.6,11.5,24.9,15.3,20.5,17.5,43.2,49.8,50.2,85.6,14.4,58.2,41.8
Jeff Teague,ATL,27,73,53,20,30.5,76.7,23.3,58.0,8.4,18.3,19.1,23.7,18.1,49.6,19.3,80.7,69.0,31.0,27.9,72.1
Jeff Withey,NOP,25,37,17,20,7.0,100,0.0,65.3,10.2,0.0,10.2,34.7,21.4,55.1,84.4,15.6,0.0,0.0,84.4,15.6
Jeffery Taylor,CHA,26,29,11,18,14.8,68.4,31.6,53.5,14.2,26.0,11.8,20.5,26.0,39.4,64.7,35.3,100,0.0,73.3,26.7
Jerami Grant,PHI,21,65,18,47,21.2,55.7,44.3,36.5,3.4,35.8,15.1,27.7,21.2,33.1,61.3,38.7,98.0,2.0,75.8,24.2
Jerel McNeal,PHX,28,6,1,5,6.1,81.8,18.2,44.4,22.2,33.3,0.0,22.2,0.0,22.2,50.0,50.0,100,0.0,66.7,33.3
Jeremy Evans,UTA,27,38,19,19,7.0,91.4,8.6,66.7,2.2,6.7,16.7,26.7,21.1,64.4,63.3,36.7,100,0.0,65.6,34.4
Jeremy Lamb,OKC,23,47,27,20,13.5,55.6,44.4,44.7,14.9,38.6,10.5,16.6,12.5,29.8,39.4,60.6,76.3,23.7,52.9,47.1
Jeremy Lin,LAL,26,74,19,55,25.8,73.1,26.9,51.0,14.7,23.4,16.2,25.6,17.2,36.3,29.7,70.3,58.5,41.5,36.5,63.5
Jerome Jordan,BKN,28,44,17,27,8.7,100,0.0,72.5,4.3,0.0,5.8,27.5,10.1,68.1,68.0,32.0,0.0,0.0,68.0,32.0
Jerrelle Benimon,DEN,23,2,2,0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerryd Bayless,MIL,26,77,39,38,22.3,76.7,23.3,61.2,26.4,18.6,19.4,20.2,21.9,34.8,40.4,59.6,97.3,2.7,50.0,50.0
Jimmer Fredette,NOP,26,50,27,23,10.2,71.1,28.9,60.7,15.7,15.2,9.0,24.2,9.0,44.9,35.2,64.8,88.9,11.1,42.9,57.1
Jimmy Butler,CHI,25,65,40,25,38.7,78.8,21.2,53.5,17.5,16.8,17.0,29.7,18.8,36.0,56.9,43.1,91.8,8.2,62.9,37.1
Joakim Noah,CHI,30,67,39,28,30.6,99.5,0.5,78.4,12.4,0.0,5.2,21.6,13.6,66.0,63.7,36.3,0.0,0.0,63.7,36.3
Jodie Meeks,DET,27,60,29,31,24.4,60.3,39.7,44.6,16.3,33.5,19.3,21.9,18.1,28.4,84.5,15.5,93.2,6.8,87.4,12.6
Joe Harris,CLE,23,51,32,19,9.7,30.0,70.0,25.0,8.8,68.4,0.0,6.6,16.2,16.2,76.5,23.5,96.8,3.2,89.6,10.4
Joe Ingles,UTA,27,79,36,43,21.2,42.9,57.1,37.9,17.2,54.5,11.1,7.6,22.0,20.7,29.3,70.7,93.1,6.9,60.5,39.5
Joe Johnson,BKN,34,80,38,42,34.9,67.1,32.9,56.3,17.9,31.5,6.2,12.2,14.7,38.5,23.1,76.9,89.3,10.7,41.0,59.0
Joel Anthony,DET,32,49,25,24,8.3,100,0.0,82.8,13.8,0.0,2.3,17.2,13.8,69.0,72.2,27.8,0.0,0.0,72.2,27.8
Joel Freeland,POR,28,48,34,14,12.8,100,0.0,87.6,32.0,0.0,7.7,12.4,13.0,55.6,68.9,31.1,0.0,0.0,68.9,31.1
Joey Dorsey,HOU,31,69,48,21,12.4,99.3,0.7,87.0,0.0,0.0,11.4,13.0,19.6,87.0,75.0,25.0,0.0,0.0,75.0,25.0
Joffrey Lauvergne,DEN,23,24,9,15,11.2,82.0,18.0,71.0,2.2,9.7,11.8,19.4,22.6,68.8,63.6,36.4,100,0.0,66.7,33.3
John Henson,MIL,24,67,35,32,18.3,100,0.0,83.4,1.7,0.0,6.2,16.6,14.7,81.7,76.5,23.5,0.0,0.0,76.5,23.5
John Jenkins,ATL,24,24,13,11,12.4,47.5,52.5,41.5,23.7,46.7,20.0,11.9,22.2,17.8,78.6,21.4,90.5,9.5,83.7,16.3
John Lucas III,DET,32,21,8,13,12.9,72.1,27.9,67.3,49.0,27.6,13.3,5.1,13.3,18.4,18.2,81.8,77.8,22.2,31.0,69.0
John Salmons,NOP,35,21,9,12,12.8,45.8,54.2,38.1,23.8,57.1,4.8,4.8,21.4,14.3,50.0,50.0,87.5,12.5,68.8,31.3
John Wall,WAS,24,79,45,34,35.9,81.4,18.6,65.5,28.0,14.1,28.6,20.5,19.4,37.5,20.0,80.0,64.6,35.4,25.6,74.4
Johnny O'Bryant III,MIL,22,34,17,17,10.8,100,0.0,88.0,40.0,0.0,4.0,12.0,21.0,48.0,75.0,25.0,0.0,0.0,75.0,25.0
Jon Leuer,MEM,26,63,45,18,13.1,89.4,10.6,79.7,27.3,7.3,18.5,12.9,15.4,52.4,78.1,21.9,100,0.0,79.3,20.7
Jonas Jerebko,BOS,28,75,37,38,16.4,63.1,36.9,51.3,12.1,36.2,7.8,12.5,12.7,39.3,68.7,31.3,100,0.0,78.7,21.3
Jonas Valanciunas,TOR,23,80,47,33,26.2,99.8,0.2,77.5,6.0,0.0,3.0,22.5,12.6,71.4,53.4,46.6,0.0,0.0,53.4,46.6
Jordan Adams,MEM,20,30,14,16,8.3,70.9,29.1,53.2,14.9,31.9,25.5,14.9,25.5,38.3,60.0,40.0,90.0,10.0,68.6,31.4
Jordan Clarkson,LAL,23,59,11,48,25.0,79.7,20.3,65.1,22.2,16.2,20.6,18.6,17.9,43.0,27.9,72.1,73.7,26.3,34.5,65.5
Jordan Farmar,LAC,28,36,23,13,14.7,38.6,61.4,31.1,18.0,62.9,3.0,6.0,14.4,13.2,26.9,73.1,71.4,28.6,52.5,47.5
Jordan Hamilton,LAC,24,14,10,4,8.7,40.0,60.0,21.1,5.3,78.9,28.9,0.0,21.1,15.8,25.0,75.0,80.0,20.0,64.3,35.7
Jordan Hill,LAL,27,70,19,51,26.8,98.6,1.4,84.2,33.3,1.1,4.9,14.7,10.3,50.9,61.9,38.1,33.3,66.7,61.6,38.4
Jorge Gutierrez,MIL,26,20,10,10,8.7,92.7,7.3,83.0,30.2,0.0,7.5,17.0,13.2,52.8,68.2,31.8,0.0,0.0,68.2,31.8
Jose Calderon,NYK,33,42,7,35,30.2,59.9,40.1,46.1,33.0,46.3,7.9,7.6,18.6,13.1,54.5,45.5,86.4,13.6,67.3,32.7
Josh McRoberts,MIA,28,17,8,9,17.4,64.2,35.8,55.6,2.8,33.3,11.1,11.1,11.1,52.8,60.0,40.0,87.5,12.5,67.9,32.1
Josh Smith,HOU,29,83,41,42,27.7,76.9,23.1,66.6,11.3,21.0,13.1,12.4,13.9,55.3,57.9,42.1,95.8,4.2,64.5,35.5
Jrue Holiday,NOP,25,40,20,20,32.6,74.7,25.3,63.2,17.6,25.8,7.9,11.0,10.1,45.6,16.0,84.0,54.9,45.1,24.4,75.6
Julius Randle,LAL,20,1,0,1,13.6,100,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100
Justin Hamilton,MIN,25,41,6,35,17.4,82.6,17.4,68.5,11.9,13.7,8.2,17.8,13.7,56.6,74.7,25.3,100,0.0,77.6,22.4
Justin Holiday,GSW,26,59,49,10,11.1,53.6,46.4,44.1,17.3,41.3,23.6,14.6,18.5,26.8,75.0,25.0,94.3,5.7,82.4,17.6
Jusuf Nurkic,DEN,20,62,21,41,17.8,99.5,0.5,80.3,7.0,0.0,5.6,19.7,13.4,73.2,67.3,32.7,0.0,0.0,67.3,32.7
KJ McDaniels,HOU,22,62,19,43,21.8,65.4,34.6,53.0,6.6,26.5,21.1,20.5,21.4,46.4,51.9,48.1,97.7,2.3,63.4,36.6
Kalin Lucas,MEM,26,1,0,1,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kawhi Leonard,SAS,24,64,46,18,31.8,76.6,23.4,61.9,24.8,19.0,18.2,19.1,18.7,37.1,45.0,55.0,97.0,3.0,53.8,46.2
Kelly Olynyk,BOS,24,64,31,33,22.2,66.9,33.1,57.9,9.5,27.9,12.7,14.2,18.0,48.5,64.2,35.8,95.1,4.9,71.7,28.3
Kemba Walker,CHA,25,62,21,41,34.2,71.5,28.5,54.5,21.0,23.7,9.3,21.8,13.6,33.5,25.9,74.1,65.9,34.1,34.9,65.1
Kendall Marshall,MIL,23,28,13,15,14.9,54.5,45.5,47.5,13.6,45.8,11.0,6.8,30.5,33.9,35.7,64.3,72.2,27.8,50.0,50.0
Kendrick Perkins,CLE,30,68,38,30,16.9,99.6,0.4,82.9,4.9,0.0,2.8,17.1,15.4,78.0,67.6,32.4,0.0,0.0,67.6,32.4
Kenneth Faried,DEN,25,75,30,45,27.8,98.9,1.1,78.6,4.0,0.3,15.1,21.0,16.7,74.6,64.2,35.8,0.0,100,64.1,35.9
Kent Bazemore,ATL,25,75,53,22,17.6,60.1,39.9,47.7,5.1,36.9,26.2,15.4,17.4,42.6,62.4,37.6,93.8,6.3,73.0,27.0
Kentavious Caldwell-Pope,DET,22,82,32,50,31.5,54.3,45.7,45.4,14.2,44.0,21.0,10.5,19.9,31.3,60.8,39.2,86.3,13.7,70.8,29.2
Kenyon Martin,MIL,37,11,7,4,9.5,100,0.0,90.0,20.0,0.0,10.0,10.0,10.0,70.0,88.9,11.1,0.0,0.0,88.9,11.1
Kevin Durant,OKC,26,27,18,9,33.8,66.0,34.0,50.7,20.4,28.0,15.6,21.3,15.7,30.3,51.1,48.9,65.6,34.4,55.0,45.0
Kevin Garnett,MIN,39,47,20,27,20.3,97.7,2.3,87.9,59.4,0.9,2.2,11.1,12.4,28.5,78.9,21.1,100,0.0,79.0,21.0
Kevin Love,CLE,26,75,50,25,33.8,58.8,41.2,43.8,13.7,35.2,4.0,21.0,14.7,30.1,69.1,30.9,98.6,1.4,79.4,20.6
Kevin Martin,MIN,32,39,11,28,33.4,69.4,30.6,49.3,31.1,28.9,14.1,21.8,19.6,18.2,54.7,45.3,85.3,14.7,63.3,36.7
Kevin Seraphin,WAS,25,79,45,34,15.6,99.6,0.4,88.8,29.6,0.0,4.4,11.2,10.6,59.2,59.3,40.7,0.0,0.0,59.3,40.7
Khris Middleton,MIL,23,79,40,39,30.1,69.2,30.8,56.3,28.8,31.0,15.7,12.7,21.8,27.5,59.6,40.4,98.2,1.8,70.0,30.0
Kirk Hinrich,CHI,34,66,37,29,24.4,55.9,44.1,44.6,22.8,46.2,14.3,9.3,17.2,21.8,45.2,54.8,93.1,6.9,64.8,35.2
Klay Thompson,GSW,25,77,64,13,31.9,58.0,42.0,43.5,16.3,43.0,18.7,13.5,14.9,27.2,55.6,44.4,90.8,9.2,69.6,30.4
Kobe Bryant,LAL,36,35,10,25,34.5,74.2,25.8,54.2,29.4,20.7,12.5,25.1,14.3,24.8,27.8,72.2,46.3,53.7,31.6,68.4
Kosta Koufos,MEM,26,81,55,26,16.6,100,0.0,86.9,6.7,0.0,7.6,13.1,16.9,80.2,75.3,24.7,0.0,0.0,75.3,24.7
Kostas Papanikolaou,HOU,24,43,29,14,18.5,46.2,53.8,41.8,3.3,51.1,12.1,7.1,22.5,38.5,63.2,36.8,96.8,3.2,78.3,21.7
Kris Humphries,WAS,30,64,37,27,21.0,98.4,1.6,82.9,40.9,0.0,14.5,17.1,17.7,42.0,79.1,20.9,0.0,0.0,79.1,20.9
Kyle Anderson,SAS,21,33,22,11,10.9,87.6,12.4,75.7,21.6,12.2,5.4,12.2,14.9,54.1,35.7,64.3,100,0.0,41.9,58.1
Kyle Korver,ATL,34,75,58,17,32.2,25.2,74.8,15.6,11.0,72.8,13.9,11.6,16.4,4.6,91.5,8.5,96.4,3.6,95.2,4.8
Kyle Lowry,TOR,29,70,43,27,34.5,62.5,37.5,47.9,16.2,31.8,15.0,20.3,14.8,31.7,26.2,73.8,57.6,42.4,35.8,64.2
Kyle O'Quinn,ORL,25,51,15,36,16.2,82.2,17.8,72.8,17.7,12.2,4.8,15.0,16.7,55.1,62.6,37.4,100,0.0,66.4,33.6
Kyle Singler,OKC,27,80,36,44,21.8,46.0,54.0,31.7,10.0,60.0,15.2,8.3,14.4,21.7,60.5,39.5,96.9,3.1,80.8,19.2
Kyrie Irving,CLE,23,75,52,23,36.4,69.4,30.6,51.7,17.8,28.9,11.1,19.3,13.1,33.9,21.6,78.4,61.8,38.2,32.5,67.5
LaMarcus Aldridge,POR,29,71,48,23,35.4,92.6,7.4,74.9,39.4,6.7,4.0,18.4,12.2,35.5,46.8,53.2,91.9,8.1,49.3,50.7
Lance Stephenson,CHA,24,61,23,38,25.8,80.9,19.1,75.4,25.9,10.8,11.2,13.8,15.0,49.5,28.0,72.0,83.3,16.7,32.9,67.1
Lance Thomas,NYK,27,62,20,42,24.0,95.0,5.0,79.0,34.3,4.7,8.1,16.3,18.5,44.7,64.6,35.4,100,0.0,65.9,34.1
Landry Fields,TOR,27,26,16,10,8.3,95.1,4.9,82.6,13.0,6.5,17.4,10.9,13.0,69.6,63.2,36.8,100,0.0,65.0,35.0
Langston Galloway,NYK,23,45,12,33,32.4,65.6,34.4,53.3,26.6,34.9,11.3,11.8,18.8,26.6,47.2,52.8,74.2,25.8,55.4,44.6
Larry Drew II,PHI,25,12,4,8,18.3,55.2,44.8,69.6,34.8,26.1,13.0,4.3,26.1,34.8,37.5,62.5,75.0,25.0,45.0,55.0
Larry Sanders,MIL,26,27,12,15,21.7,100,0.0,87.8,2.0,0.0,11.7,12.2,12.2,85.7,62.8,37.2,0.0,0.0,62.8,37.2
Lavoy Allen,IND,26,63,29,34,17.0,100,0.0,89.5,31.7,0.0,3.2,10.5,14.0,57.8,67.4,32.6,0.0,0.0,67.4,32.6
LeBron James,CLE,30,69,50,19,36.1,73.5,26.5,57.8,14.6,20.7,19.2,21.5,19.3,43.3,31.5,68.5,46.7,53.3,34.5,65.5
Leandro Barbosa,GSW,32,66,54,12,14.9,71.0,29.0,60.0,10.7,27.6,31.3,12.4,27.6,49.3,64.3,35.7,88.4,11.6,69.9,30.1
Lester Hudson,LAC,30,5,5,0,11.1,57.1,42.9,33.3,0.0,50.0,22.2,16.7,22.2,33.3,33.3,66.7,66.7,33.3,50.0,50.0
Lorenzo Brown,MIN,24,29,6,23,18.9,77.0,23.0,75.4,19.7,14.8,25.4,9.8,34.4,55.7,34.8,65.2,66.7,33.3,38.5,61.5
Lou Amundson,NYK,32,53,17,36,17.7,99.6,0.4,84.2,11.6,0.0,6.6,15.8,11.6,72.6,67.0,33.0,0.0,0.0,67.0,33.0
Lou Williams,TOR,28,80,48,32,25.2,51.8,48.2,35.9,17.6,36.7,18.4,27.4,15.2,18.4,28.3,71.7,56.6,43.4,39.7,60.3
Luc Mbah a Moute,PHI,28,67,16,51,28.6,68.2,31.8,57.3,20.3,28.2,10.3,14.5,17.3,37.0,63.0,37.0,96.8,3.2,71.3,28.7
Lucas Nogueira,TOR,22,6,3,3,3.8,100,0.0,66.7,0.0,0.0,66.7,33.3,33.3,66.7,100,0.0,0.0,0.0,100,0.0
Luis Scola,IND,35,81,37,44,20.5,96.9,3.1,77.3,26.2,2.0,10.0,20.7,15.1,51.1,64.7,35.3,80.0,20.0,65.0,35.0
Luke Babbitt,NOP,26,63,34,29,13.2,40.1,59.9,25.8,7.0,69.1,8.2,5.1,12.9,18.8,51.5,48.5,100,0.0,82.6,17.4
Luke Ridnour,ORL,34,47,13,34,14.5,64.2,35.8,58.5,44.7,31.9,12.2,9.6,17.0,13.8,16.4,83.6,75.0,25.0,32.0,68.0
Luol Deng,MIA,30,72,33,39,33.6,72.0,28.0,57.8,17.7,23.2,12.3,19.0,16.5,40.1,59.5,40.5,97.4,2.6,67.5,32.5
Malcolm Lee,PHI,25,1,0,1,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Thomas,PHI,26,17,2,15,11.4,82.5,17.5,80.0,4.4,0.0,8.9,20.0,4.4,75.6,66.7,33.3,0.0,0.0,66.7,33.3
Manu Ginobili,SAS,37,70,47,23,22.7,56.2,43.8,43.9,6.8,36.2,10.7,19.9,15.0,37.1,45.1,54.9,80.9,19.1,57.8,42.2
Marc Gasol,MEM,30,81,55,26,33.2,98.4,1.6,74.6,25.9,0.6,5.0,24.8,14.6,48.7,62.8,37.2,66.7,33.3,62.8,37.2
Marcin Gortat,WAS,31,82,46,36,29.9,99.6,0.4,87.7,16.2,0.0,9.0,12.3,13.4,71.5,76.8,23.2,0.0,0.0,76.8,23.2
Marco Belinelli,SAS,29,62,41,21,22.4,51.1,48.9,39.8,21.1,45.4,4.6,14.8,13.9,18.7,63.7,36.3,91.9,8.1,75.9,24.1
Marcus Morris,PHX,25,81,39,42,25.2,59.0,41.0,51.8,24.9,39.8,13.1,8.4,12.3,27.0,44.3,55.7,90.2,9.8,59.8,40.2
Marcus Smart,BOS,21,67,35,32,27.0,43.0,57.0,32.1,7.3,52.2,13.6,15.7,14.3,24.9,39.3,60.7,90.1,9.9,65.7,34.3
Marcus Thornton,PHX,28,48,19,29,15.0,58.6,41.4,45.3,14.2,42.6,15.5,12.1,13.9,31.1,48.8,51.2,87.0,13.0,63.6,36.4
Mario Chalmers,MIA,29,80,36,44,29.6,62.6,37.4,47.7,8.6,26.9,11.6,25.3,20.8,39.1,36.6,63.4,94.5,5.5,52.4,47.6
Markel Brown,BKN,23,47,23,24,16.6,69.5,30.5,54.6,15.7,23.6,15.7,21.8,13.0,38.9,57.6,42.4,94.1,5.9,65.8,34.2
Markieff Morris,PHX,25,82,39,43,31.5,83.7,16.3,72.3,33.7,13.6,8.3,14.1,13.0,38.6,52.3,47.7,98.2,1.8,57.4,42.6
Marreese Speights,GSW,27,76,62,14,15.9,97.2,2.8,79.1,35.4,1.9,11.5,19.0,17.7,43.7,78.0,22.0,80.0,20.0,78.0,22.0
Martell Webster,WAS,28,32,12,20,11.0,52.7,47.3,26.4,13.2,28.3,3.8,45.3,15.1,13.2,35.7,64.3,90.0,10.0,58.3,41.7
