PLAYER,TEAM,GP,W,L,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
"Abrines, Alex",OKC,68,37,31,15.5,12.8,27.2,47.1,2.8,7.6,37.2,6.5,8.3,78.7,2.9,10.1,13.0,7.0,4.3,2.6,2.0,1.6,6.7,7.0,35.0,0.0
"Acy, Quincy",BKN,32,11,21,15.9,12.5,27.9,44.7,3.3,9.2,36.1,7.3,9.2,78.9,3.6,11.2,14.7,6.9,5.1,2.7,2.1,1.4,7.3,7.3,35.5,0.3
"Acy, Quincy",DAL,6,0,6,8.0,6.2,12.7,48.7,1.7,5.2,32.3,4.5,5.7,79.4,1.3,5.3,6.7,4.2,2.0,1.2,0.5,0.2,3.3,4.5,18.5,4.5
"Adams, Steven",OKC,80,47,33,29.9,24.3,53.2,45.7,5.9,15.8,37.2,10.6,14.0,75.7,5.5,19.3,24.8,13.7,8.8,5.6,3.2,3.2,13.3,12.4,65.0,-2.4
"Afflalo, Arron",SAC,61,23,38,25.9,21.2,44.6,47.6,5.6,15.0,37.2,10.2,13.3,77.0,5.3,17.2,22.5,13.2,6.8,4.4,2.7,1.9,11.0,11.1,58.2,4.0
"Ajinca, Alexis",NOP,39,15,24,15.0,12.4,28.2,44.1,3.4,9.3,36.2,4.8,6.7,71.9,3.8,11.4,15.2,7.4,4.1,2.0,1.3,1.5,5.4,5.8,33.0,1.5
"Aldrich, Cole",MIN,62,23,39,8.6,7.0,14.5,47.8,1.8,5.2,33.6,3.2,4.3,76.1,1.5,5.4,6.9,4.0,2.7,1.4,0.8,0.7,3.2,4.1,18.9,0.5
"Aldridge, LaMarcus",SAS,72,52,20,32.4,24.9,55.2,45.1,5.4,15.1,35.6,10.7,13.6,78.5,6.4,21.6,27.9,14.6,9.1,4.5,2.3,3.9,13.1,11.8,65.8,-3.8
"Allen, Lavoy",IND,61,31,30,14.3,11.4,24.5,46.6,3.2,8.4,38.4,6.0,7.7,77.5,2.7,9.3,12.1,6.9,4.1,2.8,1.6,1.2,5.3,6.4,32.0,2.0
"Allen, Tony",MEM,71,36,35,27.0,19.6,43.6,44.8,5.5,15.6,35.3,10.7,14.1,76.4,5.4,18.4,23.7,11.7,8.6,3.8,3.0,2.2,10.8,12.1,55.4,0.1
"Aminu, Al-Farouq",POR,61,33,28,29.1,23.1,51.7,44.7,5.4,15.2,35.3,11.9,15.1,78.6,6.0,20.7,26.7,12.1,7.6,4.7,3.1,3.2,12.2,12.0,63.4,-0.4
"Andersen, Chris",CLE,12,8,4,9.5,7.0,17.3,40.6,2.3,6.4,36.4,4.4,5.4,81.5,3.7,6.3,10.0,4.3,3.2,1.2,0.9,1.3,3.8,4.7,20.8,-0.7
"Anderson, Alan",LAC,30,20,10,10.3,8.3,17.7,46.8,2.0,6.5,30.8,5.0,6.7,74.1,2.3,7.5,9.7,5.1,2.3,1.4,0.7,0.8,3.9,5.0,23.6,2.6
"Anderson, Justin",PHI,24,5,19,21.6,18.4,39.6,46.5,3.7,11.0,33.3,8.4,11.3,74.8,5.1,15.2,20.3,10.7,6.3,4.0,2.4,2.0,7.7,9.5,48.9,2.6
"Anderson, Justin",DAL,51,19,32,13.9,11.0,22.5,49.0,2.8,7.6,37.3,5.2,6.8,76.9,2.5,10.3,12.8,6.1,4.5,1.7,1.2,1.1,6.0,5.5,30.2,2.6
"Anderson, Kyle",SAS,72,53,19,14.2,10.7,24.4,43.7,2.2,7.0,32.0,4.2,5.6,74.8,2.6,9.3,11.9,6.0,4.5,2.3,1.6,1.8,5.6,5.2,27.8,-2.5
"Anderson, Ryan",HOU,72,50,22,29.4,25.1,53.3,47.1,5.9,16.8,35.3,9.4,12.2,77.3,5.9,20.1,26.0,14.7,9.3,5.2,3.0,2.5,12.4,11.6,65.6,-5.7
"Antetokounmpo, Giannis",MIL,80,42,38,35.6,27.6,60.6,45.5,7.3,20.3,35.9,13.4,17.5,76.9,7.7,23.9,31.5,17.2,11.1,5.2,3.5,4.2,14.5,15.1,75.9,-0.6
"Anthony, Carmelo",NYK,74,29,45,34.3,28.6,62.2,46.0,6.8,19.4,35.2,14.0,17.7,78.9,8.2,23.8,32.0,15.9,8.4,5.0,3.1,3.7,12.8,14.3,78.0,3.1
"Anthony, Joel",SAS,19,15,4,6.4,5.2,11.5,44.7,0.9,3.4,26.2,1.3,1.9,67.6,1.4,4.9,6.3,3.2,1.6,0.8,0.6,0.7,2.5,1.7,12.5,0.7
"Ariza, Trevor",HOU,80,53,27,34.7,29.9,63.5,47.1,7.3,20.8,35.2,12.2,15.7,77.5,7.2,24.1,31.3,17.8,10.9,6.3,3.4,2.9,14.8,13.7,79.4,-4.6
"Arthur, Darrell",DEN,41,20,21,15.6,13.5,28.5,47.2,3.4,9.3,36.8,5.1,6.6,77.2,2.9,11.1,14.0,7.6,4.0,2.2,1.6,1.3,5.7,6.1,35.5,0.6
"Asik, Omer",NOP,31,12,19,15.6,13.1,28.8,45.5,3.3,9.1,35.7,4.4,5.4,81.3,3.0,12.1,15.2,8.5,4.3,2.7,1.6,1.5,6.5,5.6,33.9,1.9
"Augustin, D.J.",ORL,78,29,49,19.7,16.0,34.3,46.7,4.0,10.8,36.9,7.6,9.8,78.0,3.9,14.8,18.8,9.2,5.2,3.2,2.1,1.9,8.2,8.4,43.7,5.7
"Babbitt, Luke",MIA,68,35,33,15.7,12.5,28.1,44.4,2.3,7.0,32.8,5.5,6.9,80.3,3.4,11.0,14.4,6.7,4.3,2.4,1.6,1.8,5.1,6.5,32.8,0.1
"Baker, Ron",NYK,52,14,38,16.5,12.8,28.5,45.0,3.5,10.1,35.0,6.1,7.8,78.2,3.6,11.1,14.7,6.8,5.0,2.8,1.6,1.5,6.8,6.6,35.3,1.1
"Baldwin IV, Wade",MEM,33,18,15,12.3,9.5,20.8,45.6,2.6,6.9,37.1,5.1,7.3,70.4,2.6,9.2,11.8,5.0,3.4,1.9,1.4,1.5,4.7,5.9,26.7,4.2
"Barbosa, Leandro",PHX,67,20,47,14.4,11.5,24.8,46.3,2.8,7.6,36.7,6.7,8.8,76.7,2.7,9.5,12.3,6.0,4.6,2.3,1.6,1.4,6.6,8.0,32.5,1.0
"Barea, J.J.",DAL,35,11,24,22.0,17.0,36.8,46.1,4.6,12.6,36.2,6.6,8.9,74.6,3.9,16.0,19.9,10.0,7.0,3.2,1.1,1.8,9.4,8.1,45.1,-0.3
"Barnes, Harrison",DAL,79,32,47,35.5,26.9,57.4,46.8,6.9,18.0,38.4,12.9,16.5,78.1,6.4,26.3,32.7,15.2,11.3,4.8,2.2,2.6,14.1,14.3,73.5,1.7
"Barnes, Matt",GSW,20,16,4,20.5,15.4,37.5,41.1,3.6,11.9,30.0,8.5,10.6,79.7,5.6,14.1,19.6,9.2,6.2,3.8,1.8,3.1,6.5,9.0,42.8,-1.7
"Barnes, Matt",SAC,54,22,32,25.3,19.2,42.3,45.4,6.1,16.6,36.6,11.1,14.4,77.5,5.1,17.5,22.7,12.0,7.6,4.3,2.6,2.1,10.9,11.4,55.7,1.8
"Barton, Will",DEN,60,31,29,28.4,24.5,51.3,47.8,5.5,15.3,36.2,10.8,13.4,80.8,5.6,18.8,24.4,13.9,7.5,4.9,3.2,2.3,11.8,12.0,65.4,1.3
"Bass, Brandon",LAC,52,29,23,11.1,9.7,19.9,48.8,2.4,6.3,38.3,4.2,5.5,75.9,2.6,7.7,10.2,5.9,2.5,1.8,1.0,0.9,4.3,4.8,26.0,2.8
"Batum, Nicolas",CHA,77,35,42,34.0,28.1,61.2,46.0,8.1,21.7,37.5,9.9,12.7,77.7,6.3,25.0,31.3,17.4,9.4,4.7,4.1,3.4,13.7,11.5,74.2,-0.9
"Bayless, Jerryd",PHI,3,1,2,23.8,19.0,43.3,43.8,2.7,10.3,25.8,11.3,15.0,75.6,6.3,16.3,22.7,9.7,5.3,3.7,4.7,3.3,10.3,12.0,52.0,7.0
"Baynes, Aron",DET,75,34,41,15.5,11.0,26.3,42.0,2.7,8.3,32.7,6.0,7.7,78.5,2.6,10.6,13.2,6.6,4.2,2.0,1.3,1.2,5.9,6.3,30.8,-1.8
"Bazemore, Kent",ATL,73,39,34,26.9,21.9,49.5,44.3,6.4,16.8,37.8,9.0,11.7,77.4,6.7,18.5,25.1,13.4,8.4,5.0,2.9,2.9,12.4,10.3,59.2,1.5
"Beal, Bradley",WAS,77,48,29,34.9,28.7,61.5,46.6,7.1,19.8,35.8,12.9,17.2,75.0,7.8,23.4,31.2,16.6,11.3,5.1,3.4,2.8,14.3,14.5,77.3,-4.3
"Beasley, Malik",DEN,22,12,10,7.5,5.8,13.8,41.9,1.4,4.4,30.9,2.5,3.6,70.0,1.5,5.0,6.5,3.2,2.2,1.3,0.8,0.8,2.7,3.0,15.5,-2.6
"Beasley, Michael",MIL,56,23,33,16.7,13.3,29.1,45.5,4.1,11.0,36.9,6.4,8.2,78.6,3.5,10.7,14.2,9.1,4.9,2.8,1.7,1.6,7.0,7.3,37.0,0.7
"Belinelli, Marco",CHA,74,34,40,24.0,19.9,42.5,46.7,5.6,15.4,36.3,7.0,9.3,75.6,4.4,17.7,22.1,12.1,6.6,3.1,2.4,2.3,10.5,8.7,52.3,-0.6
"Bembry, DeAndre'",ATL,38,20,18,9.8,7.5,17.0,44.0,2.1,6.4,33.2,3.6,4.5,80.6,1.8,6.9,8.8,4.2,2.9,1.5,1.2,0.9,4.0,3.4,20.7,1.2
"Bender, Dragan",PHX,43,13,30,13.3,10.3,23.1,44.5,2.9,7.8,36.7,6.3,8.4,74.9,2.8,9.3,12.1,5.4,3.8,2.0,1.1,1.4,5.6,7.5,29.8,0.6
"Bennett, Anthony",BKN,23,3,20,11.5,11.3,23.0,49.2,3.1,7.6,41.1,3.8,5.2,73.3,3.0,7.9,10.9,6.5,2.7,2.8,1.4,1.0,6.3,4.5,29.6,3.0
"Bentil, Ben",DAL,3,2,1,3.3,4.3,7.0,61.9,1.0,2.0,50.0,0.7,0.7,100,0.7,2.3,3.0,2.7,1.0,1.0,0.0,0.7,1.7,0.7,10.3,4.0
"Bertans, Davis",SAS,67,51,16,12.1,9.2,20.7,44.4,1.9,6.0,31.9,4.1,5.6,74.1,2.5,8.2,10.7,5.1,3.8,2.1,1.4,1.5,4.8,4.9,24.4,-1.7
"Beverley, Patrick",HOU,67,46,21,30.7,26.1,55.7,46.8,6.4,18.5,34.4,10.2,13.1,77.8,6.8,21.3,28.0,15.2,10.1,5.2,3.3,2.7,13.5,12.8,68.7,-5.3
"Biyombo, Bismack",ORL,81,29,52,22.1,18.0,39.2,45.8,4.6,12.2,37.2,7.9,10.1,78.0,4.7,16.2,20.8,10.3,5.7,3.4,2.3,2.3,9.5,9.0,48.4,4.3
"Bjelica, Nemanja",MIN,65,28,37,18.3,13.9,30.8,45.1,3.2,9.7,33.0,7.7,10.4,74.2,3.7,11.9,15.6,7.6,5.7,2.7,1.8,2.0,7.7,9.3,38.7,0.2
"Black, Tarik",LAL,67,24,43,16.3,13.2,28.9,45.6,3.4,9.2,36.3,6.3,8.3,75.5,3.4,10.9,14.3,8.4,5.0,3.0,1.9,1.5,6.3,7.2,36.1,0.7
"Bledsoe, Eric",PHX,66,22,44,33.0,27.9,58.7,47.5,6.8,17.3,39.1,15.4,19.2,80.1,6.6,23.0,29.6,15.6,10.2,5.8,3.6,3.1,15.5,16.3,78.0,2.8
"Bogdanovic, Bojan",WAS,26,14,12,23.1,18.9,40.1,47.2,4.7,12.0,38.9,9.4,12.9,73.1,5.2,15.8,21.0,10.3,7.1,3.7,2.8,2.2,10.5,11.9,51.9,-1.0
"Bogdanovic, Bojan",BKN,55,9,46,27.0,24.3,51.5,47.2,5.9,15.2,38.9,9.9,12.9,76.8,6.1,20.4,26.5,13.5,7.1,5.5,3.2,2.8,11.0,11.5,64.4,5.3
"Bogut, Andrew",DAL,26,8,18,22.4,15.4,35.7,43.1,4.1,10.3,39.7,7.8,10.2,76.5,3.8,17.3,21.1,8.2,7.4,3.3,1.5,1.6,8.8,8.9,42.6,1.2
"Bogut, Andrew",CLE,1,0,1,1.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
"Bolomboy, Joel",UTA,12,8,4,4.4,2.8,7.3,38.6,0.9,2.8,32.4,1.7,2.5,66.7,0.9,3.2,4.1,1.8,1.2,0.6,0.3,0.3,1.5,1.5,8.3,-1.0
"Booker, Devin",PHX,78,24,54,35.0,29.4,63.2,46.5,7.2,19.3,37.3,16.9,21.2,79.5,7.8,24.3,32.0,16.1,10.6,6.2,3.9,3.5,16.5,17.6,82.9,2.9
"Booker, Trevor",BKN,71,18,53,24.7,21.0,46.6,45.0,5.4,14.7,36.8,9.8,12.7,77.5,6.2,18.2,24.4,11.3,7.3,5.2,2.8,2.4,9.5,11.1,57.2,4.7
"Bradley, Avery",BOS,55,34,21,33.4,26.9,59.5,45.3,6.3,18.8,33.6,13.7,17.4,78.3,8.1,23.4,31.5,16.5,9.8,5.3,3.8,3.2,13.6,14.3,73.9,-1.3
"Brewer, Corey",HOU,58,40,18,15.9,12.6,28.2,44.8,2.9,9.0,32.8,6.3,8.1,77.5,3.5,10.8,14.4,7.3,5.3,2.5,1.7,1.6,6.9,7.6,34.5,-2.3
"Brewer, Corey",LAL,24,7,17,14.9,12.9,26.7,48.2,3.4,8.7,39.4,5.4,6.6,81.6,3.0,10.9,14.0,8.5,5.3,2.8,1.6,1.4,5.5,6.2,34.5,2.5
"Brogdon, Malcolm",MIL,75,38,37,26.4,20.9,45.3,46.2,5.1,14.9,34.6,9.7,12.8,75.5,5.6,17.5,23.0,13.1,7.8,4.0,2.6,2.7,10.5,10.8,56.6,-1.2
"Brooks, Aaron",IND,65,36,29,13.7,10.1,23.3,43.4,2.9,8.3,34.7,5.7,7.2,78.5,2.8,9.5,12.2,5.8,3.8,2.2,1.4,1.3,4.9,6.1,28.7,0.5
"Brown, Anthony",ORL,2,0,2,8.2,6.0,14.0,42.9,2.0,5.5,36.4,1.5,2.5,60.0,0.5,5.0,5.5,4.5,1.5,0.5,0.5,1.0,3.0,3.0,15.5,-7.5
"Brown, Anthony",NOP,9,3,6,15.8,12.2,28.0,43.7,3.0,9.0,33.3,4.2,6.4,65.5,4.0,12.8,16.8,7.8,4.4,2.0,1.7,1.3,6.0,5.6,31.7,1.2
"Brown, Bobby",HOU,25,18,7,4.9,4.2,9.3,45.7,1.1,3.4,31.4,2.8,3.6,77.5,1.5,3.9,5.4,2.6,1.2,0.9,0.2,0.5,1.2,2.5,12.3,1.4
"Brown, Jaylen",BOS,78,50,28,17.2,13.8,30.4,45.3,3.2,9.5,34.1,7.0,9.1,76.3,3.4,12.1,15.5,7.8,4.9,2.8,1.8,1.3,7.6,7.8,37.7,1.6
"Brussino, Nicolas",DAL,54,18,36,9.7,7.7,15.7,48.7,2.2,5.3,41.8,4.0,4.9,81.6,1.8,6.9,8.6,4.5,2.9,1.5,0.9,0.9,4.2,3.8,21.6,2.0
"Bullock, Reggie",DET,31,13,18,15.1,11.6,26.1,44.4,2.8,8.2,34.1,4.5,6.1,75.0,2.2,10.6,12.8,7.1,4.1,2.0,1.5,1.0,5.7,5.7,30.6,-1.8
"Burke, Trey",WAS,57,35,22,12.3,9.9,21.4,46.3,2.4,6.8,35.6,5.0,6.7,74.5,2.7,8.2,10.8,5.8,3.4,1.9,1.0,1.2,4.6,6.3,27.2,2.8
"Burks, Alec",UTA,42,26,16,15.5,12.0,26.4,45.3,2.5,7.7,33.1,6.1,8.1,75.4,2.8,10.7,13.5,5.8,3.9,2.2,1.7,1.5,6.9,6.5,32.6,0.0
"Butler, Jimmy",CHI,76,40,36,37.0,30.0,66.2,45.3,6.6,19.2,34.7,11.0,14.4,76.7,7.8,24.8,32.6,17.6,10.4,5.6,3.5,3.9,14.4,13.0,77.6,-2.7
"Caboclo, Bruno",TOR,9,8,1,4.5,2.6,6.6,39.0,0.8,2.4,31.8,2.4,3.3,73.3,0.8,3.3,4.1,1.8,1.9,0.8,1.1,0.8,0.9,2.2,8.3,-0.1
"Calderon, Jose",ATL,17,9,8,14.5,10.2,25.0,40.9,2.5,8.9,27.6,5.2,6.7,78.1,2.8,10.2,13.1,5.8,4.8,2.4,1.8,1.4,5.6,6.3,28.2,-1.6
"Calderon, Jose",LAL,24,6,18,12.2,11.0,21.8,50.3,2.8,7.0,39.3,4.1,5.2,78.4,2.3,9.1,11.4,7.4,3.2,2.4,1.8,1.1,3.9,5.0,28.8,5.5
"Caldwell-Pope, Kentavious",DET,76,33,43,33.3,27.2,57.8,47.0,6.6,17.6,37.4,11.6,14.8,78.2,5.9,24.8,30.8,16.6,8.9,4.5,2.7,2.5,11.8,12.0,72.5,1.9
"Canaan, Isaiah",CHI,39,19,20,15.2,12.7,27.4,46.4,2.9,8.0,35.8,4.2,5.6,76.0,3.7,10.8,14.5,7.9,4.4,2.5,1.4,1.3,5.9,5.5,32.5,2.2
"Capela, Clint",HOU,65,44,21,23.9,20.8,44.0,47.2,4.9,14.0,34.7,7.2,9.2,78.2,4.9,15.9,20.8,12.4,7.4,4.0,2.8,2.1,9.6,9.1,53.6,-3.3
"Carroll, DeMarre",TOR,72,44,28,26.1,20.5,45.3,45.1,5.3,14.6,36.5,9.8,12.4,79.2,5.8,17.1,22.8,12.1,7.7,3.8,2.5,2.6,10.8,10.8,56.1,-1.6
"Carter, Vince",MEM,73,36,37,24.7,17.2,39.5,43.6,5.0,14.4,34.5,10.9,14.5,75.5,4.1,16.2,20.3,9.8,6.8,3.2,2.5,2.1,10.9,11.5,50.3,-2.2
"Carter-Williams, Michael",CHI,45,25,20,18.8,15.2,33.2,45.8,3.7,10.2,36.5,6.2,8.1,77.1,3.7,13.0,16.7,9.3,5.6,2.8,2.0,2.2,7.8,7.2,40.3,0.6
"Casspi, Omri",SAC,22,9,13,18.0,13.5,30.7,44.1,4.1,11.0,37.3,6.7,7.9,85.1,3.8,12.0,15.8,8.2,6.0,3.2,2.6,1.8,7.7,7.3,37.9,0.3
"Casspi, Omri",MIN,13,3,10,17.1,15.8,28.2,56.1,4.5,9.2,49.2,7.5,9.2,81.5,2.9,10.4,13.3,9.5,5.8,2.8,1.8,1.0,7.9,7.3,43.7,6.5
"Casspi, Omri",NOP,1,0,1,23.7,24.0,49.0,49.0,12.0,28.0,42.9,9.0,11.0,81.8,6.0,16.0,22.0,16.0,6.0,6.0,1.0,3.0,14.0,9.0,69.0,12.0
"Cauley-Stein, Willie",SAC,75,29,46,18.9,15.2,33.0,46.1,4.4,12.2,35.9,7.0,9.1,76.8,4.3,13.3,17.6,9.9,5.7,3.2,2.1,1.4,7.0,7.9,41.8,2.7
"Chandler, Tyson",PHX,47,15,32,27.6,23.1,48.3,47.8,5.6,14.4,39.2,12.3,15.3,80.4,5.6,18.8,24.4,13.0,9.1,4.6,2.8,2.0,12.8,13.4,64.1,1.6
"Chandler, Wilson",DEN,71,35,36,30.9,26.8,56.4,47.6,6.5,16.8,38.7,11.9,15.2,78.6,6.2,20.4,26.5,15.3,7.6,4.9,3.1,2.4,12.6,13.0,72.1,0.5
"Chriss, Marquese",PHX,82,24,58,21.3,18.7,38.0,49.2,4.8,11.5,41.6,9.6,12.5,77.1,4.6,15.0,19.5,10.6,6.7,3.8,2.3,2.3,9.6,10.6,51.8,4.7
"Christmas, Rakeem",IND,29,14,15,7.6,5.9,12.9,45.8,1.7,5.2,33.3,3.0,4.1,73.9,1.8,4.9,6.7,3.3,2.4,1.6,1.0,0.6,3.2,3.3,16.6,1.2
"Christon, Semaj",OKC,64,36,28,15.2,12.5,26.1,47.8,2.4,7.3,32.8,6.1,8.0,76.4,2.7,9.5,12.2,6.5,3.9,2.2,1.8,1.3,6.1,7.1,33.5,2.2
"Clark, Ian",GSW,77,63,14,14.8,12.0,27.6,43.4,2.6,8.3,30.7,5.6,7.3,76.2,3.9,9.6,13.6,6.9,4.2,2.8,1.2,1.9,5.7,5.9,32.1,-0.5
"Clarkson, Jordan",LAL,82,26,56,29.2,25.5,52.6,48.5,6.0,16.5,36.4,11.8,15.1,77.8,6.5,20.3,26.8,15.7,8.7,5.4,3.4,2.5,11.7,12.7,68.9,5.1
"Cole, Norris",OKC,13,5,8,9.6,7.2,15.9,45.4,1.2,4.4,26.3,5.0,6.3,79.3,1.5,6.5,8.0,3.8,2.6,1.8,1.0,0.5,4.2,5.0,20.6,1.2
"Collison, Darren",SAC,68,26,42,30.3,24.3,51.5,47.1,6.9,18.5,37.1,11.4,14.5,78.7,5.9,20.6,26.5,14.9,8.6,5.0,2.9,2.6,11.9,12.2,66.8,1.9
"Collison, Nick",OKC,20,10,10,6.4,4.9,11.0,44.3,0.9,2.8,30.4,2.8,3.7,75.7,1.5,4.7,6.2,2.3,1.8,1.1,0.6,0.5,2.6,3.4,13.4,2.0
"Conley, Mike",MEM,69,35,34,33.2,24.2,54.2,44.6,7.0,19.5,35.8,13.4,17.5,76.6,6.3,22.2,28.5,14.4,9.6,4.8,3.2,2.7,14.5,14.7,68.7,-2.7
"Connaughton, Pat",POR,39,18,21,8.1,6.3,14.1,44.5,1.6,4.4,35.3,3.3,3.9,85.0,1.7,5.5,7.3,3.2,1.9,1.5,0.8,0.7,2.7,3.0,17.5,0.4
"Cook, Quinn",NOP,9,5,4,12.3,12.1,22.3,54.2,2.6,6.7,38.3,2.6,4.3,59.0,2.8,9.4,12.2,7.6,4.8,1.4,1.1,1.2,3.9,3.7,29.3,3.2
"Cook, Quinn",DAL,5,4,1,15.4,14.6,25.6,57.0,2.8,6.6,42.4,4.6,6.4,71.9,3.0,7.8,10.8,8.0,4.0,3.2,0.2,1.0,6.6,5.4,36.6,2.4
"Cousins, DeMarcus",SAC,55,23,32,34.4,27.2,57.5,47.2,7.7,20.5,37.5,13.6,17.4,78.0,6.7,22.4,29.1,16.5,10.0,5.8,3.7,3.0,16.1,14.5,75.6,0.5
"Cousins, DeMarcus",NOP,17,7,10,33.8,27.8,60.4,46.0,7.7,20.4,37.8,9.4,12.7,74.1,6.9,25.4,32.2,16.5,10.5,5.4,2.6,3.5,15.1,11.8,72.6,-0.2
"Covington, Robert",PHI,67,27,40,31.6,25.4,56.2,45.1,5.7,16.2,35.0,12.9,16.3,78.8,6.7,22.8,29.6,14.4,10.4,5.7,3.6,3.9,12.4,13.8,69.2,2.3
"Crabbe, Allen",POR,79,39,40,28.5,23.0,50.3,45.8,5.3,14.4,36.6,13.3,16.7,79.7,5.5,20.3,25.8,11.8,7.2,4.9,2.9,2.8,12.2,13.1,64.6,1.5
"Crawford, Jamal",LAC,82,51,31,26.3,21.0,45.6,46.0,4.7,14.0,33.8,11.2,14.4,77.7,5.6,18.6,24.1,12.5,7.0,4.1,1.7,2.2,12.5,12.1,57.9,-0.3
"Crawford, Jordan",NOP,19,9,10,23.3,20.4,41.8,48.9,5.7,14.2,40.0,6.8,9.2,74.1,5.6,16.7,22.3,12.2,7.2,3.0,1.7,1.8,8.2,7.6,53.3,-0.8
"Crowder, Jae",BOS,72,48,24,32.4,25.9,58.1,44.6,5.8,18.0,32.4,13.2,17.2,76.5,7.4,22.5,29.9,15.3,9.5,4.9,3.3,3.0,13.6,13.5,70.8,-4.9
"Cunningham, Dante",NOP,66,28,38,25.0,20.9,45.7,45.7,5.4,15.2,35.8,8.2,10.5,78.0,5.2,19.2,24.4,12.1,7.0,3.7,2.3,2.8,9.4,9.2,55.4,0.8
"Curry, Seth",DAL,70,30,40,29.0,22.0,47.0,46.9,5.5,14.8,36.9,10.2,12.9,78.6,5.2,21.3,26.5,12.7,9.1,3.8,1.8,2.1,11.4,11.2,59.7,0.5
"Curry, Stephen",GSW,79,65,14,33.4,27.2,62.0,43.8,6.6,19.7,33.4,12.7,16.7,76.1,7.9,21.7,29.6,16.0,11.5,6.0,2.8,4.7,13.5,13.5,73.6,-12.8
"Daniels, Troy",MEM,67,33,34,17.7,12.3,28.2,43.5,3.6,10.6,34.4,8.0,10.7,74.8,3.3,12.1,15.4,7.0,5.1,2.5,1.7,1.4,8.0,8.7,36.2,-1.3
"Davis, Anthony",NOP,75,31,44,36.1,29.0,66.7,43.5,7.5,22.3,33.5,12.1,15.8,76.4,8.1,27.7,35.8,16.9,10.1,5.6,3.0,4.5,14.7,13.7,77.5,-0.7
"Davis, Deyonta",MEM,36,23,13,6.6,4.5,10.9,41.1,1.6,4.1,39.0,3.4,4.4,76.1,1.4,4.7,6.1,2.4,1.8,0.9,0.8,0.9,2.6,3.3,13.9,1.2
"Davis, Ed",POR,46,19,27,17.2,13.5,29.9,45.2,3.8,9.5,40.0,8.6,10.8,79.9,3.2,11.9,15.1,7.4,4.1,2.5,2.0,1.6,6.8,8.7,39.5,2.8
"DeRozan, DeMar",TOR,74,47,27,35.4,28.1,62.2,45.2,7.2,20.3,35.3,13.8,17.7,78.0,7.8,23.4,31.2,16.3,10.0,4.9,3.2,3.4,14.9,14.9,77.3,-2.0
"Dedmon, Dewayne",SAS,76,55,21,17.5,12.5,29.7,42.0,2.9,8.6,34.2,6.4,8.2,78.2,3.4,10.8,14.2,7.4,5.3,2.9,1.7,2.2,6.9,7.5,34.3,-2.5
"Dekker, Sam",HOU,77,52,25,18.4,15.5,34.2,45.2,4.0,11.4,34.9,6.8,8.7,78.6,4.4,12.7,17.1,9.1,5.7,3.2,2.0,1.8,7.5,7.8,41.7,-1.0
"Delaney, Malcolm",ATL,73,37,36,17.1,13.1,29.8,44.0,3.7,10.8,34.3,5.4,6.8,79.0,3.3,11.9,15.2,7.6,5.8,3.0,1.5,1.7,8.0,6.5,35.3,-0.4
"Dellavedova, Matthew",MIL,76,39,37,26.1,20.7,45.1,45.9,5.7,15.9,36.0,9.9,12.6,78.7,5.5,17.5,23.0,12.9,8.2,3.9,2.5,2.9,10.8,11.2,57.0,0.9
"Deng, Luol",LAL,56,18,38,26.5,22.8,48.2,47.3,5.2,14.9,34.6,9.4,12.3,76.5,5.6,19.4,25.0,13.7,7.4,4.9,3.0,2.1,10.1,11.3,60.1,3.5
"Diallo, Cheick",NOP,17,9,8,11.7,10.9,21.8,50.1,3.0,8.4,35.7,2.8,4.1,68.6,3.2,9.3,12.5,6.2,4.5,1.8,0.8,0.9,3.9,3.8,27.7,3.1
"Diaw, Boris",UTA,73,45,28,17.6,13.5,29.6,45.4,3.1,7.9,39.5,5.6,7.1,78.1,3.1,11.3,14.4,6.5,4.6,2.7,1.2,1.8,7.7,6.8,35.6,-0.3
"Dieng, Gorgui",MIN,82,31,51,32.4,26.6,56.2,47.3,6.7,18.1,37.0,10.5,13.6,77.3,6.6,20.6,27.2,15.8,9.4,5.1,3.4,3.0,13.7,12.2,70.4,-0.4
"Dinwiddie, Spencer",BKN,59,13,46,22.6,18.9,41.7,45.3,4.5,12.3,36.8,8.3,10.7,78.0,4.8,16.9,21.8,10.0,6.1,3.8,2.8,2.1,9.3,9.1,50.6,2.3
"Douglas, Toney",MEM,24,15,9,16.4,12.0,25.5,47.0,3.1,8.4,37.3,8.0,10.5,76.6,2.3,10.7,13.0,6.4,4.8,2.6,1.8,1.3,7.8,8.4,35.2,-0.5
"Dragic, Goran",MIA,73,40,33,33.7,27.1,59.5,45.5,5.8,16.2,35.6,12.9,16.6,77.9,7.4,23.3,30.7,14.2,9.3,5.1,3.4,3.9,13.1,14.4,72.8,-0.9
