PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
A.C. Green,DAL,35,50,19,31,923,9.6,4.2,10.0,42.2,0.0,0.3,0.0,1.2,2.0,57.7,3.2,5.7,8.9,1.0,0.7,1.1,0.3,2.7,25.2,4,0,-3.2
Aaron McKie,PHI,26,50,28,22,959,9.0,3.6,8.9,40.1,0.2,1.2,19.4,1.7,2.3,71.0,1.0,4.2,5.3,3.8,2.1,2.4,0.1,3.4,26.2,0,0,-2.5
Aaron Williams,SEA,27,40,19,21,459,12.4,4.1,9.6,42.3,0.0,0.1,0.0,4.2,5.8,73.0,4.2,5.8,10.0,1.7,2.4,1.1,1.9,5.9,33.6,0,0,-7.7
Adam Keefe,UTA,29,44,32,12,643,9.7,3.1,6.9,45.2,0.0,0.2,0.0,3.5,5.0,69.7,2.9,5.1,8.0,1.6,1.8,0.9,0.7,3.5,24.5,0,0,2.9
Adonal Foyle,GSW,24,44,16,28,612,7.6,3.1,7.1,43.0,0.0,0.0,0.0,1.5,3.0,49.0,4.7,6.8,11.4,1.1,1.8,0.9,2.5,5.3,31.3,1,0,-2.5
Adonis Jordan,MIL,28,4,2,2,19,11.6,3.9,7.7,50.0,0.0,3.9,0.0,3.9,7.7,50.0,0.0,0.0,0.0,5.8,3.9,5.8,0.0,0.0,33.9,0,0,-31.0
Al Harrington,IND,19,21,11,10,159,10.2,4.1,12.7,32.1,0.0,1.1,0.0,2.0,3.4,60.0,4.5,4.3,8.8,1.1,2.5,0.9,0.5,5.9,24.1,0,0,-5.7
Alan Henderson,ATL,26,38,22,16,1142,14.9,5.9,13.3,44.2,0.0,0.0,0.0,3.2,4.7,67.1,3.2,4.7,7.9,0.9,1.8,1.0,0.6,3.0,28.8,4,0,-2.2
Allan Houston,NYK,28,50,27,23,1814,16.1,5.8,13.9,41.8,1.1,2.8,40.7,3.3,3.9,86.2,0.4,2.6,3.0,2.7,2.6,0.7,0.2,2.3,23.9,0,0,1.2
Allen Iverson,PHI,24,48,28,20,1991,23.2,7.9,19.1,41.2,1.0,3.6,29.1,6.4,8.6,75.1,1.2,3.1,4.3,4.0,3.0,2.0,0.1,1.8,37.7,4,0,3.4
Alonzo Mourning,MIA,29,46,32,14,1755,18.9,6.6,13.0,51.2,0.0,0.0,0.0,5.7,8.7,65.2,3.4,7.0,10.4,1.5,2.9,0.7,3.7,3.3,44.0,29,0,7.0
Alvin Sims,PHX,24,4,2,2,25,15.7,5.7,14.3,40.0,1.4,1.4,100,2.9,7.1,40.0,4.3,1.4,5.7,7.1,8.6,2.9,0.0,2.9,33.3,0,0,-17.1
Alvin Williams,TOR,24,50,23,27,1051,8.5,3.3,8.1,40.1,0.5,1.4,33.3,1.5,1.8,84.6,0.7,2.2,2.8,4.5,1.9,1.7,0.4,3.2,23.1,0,0,-2.4
Andrae Patterson,MIN,23,35,17,18,284,14.5,5.5,12.3,44.3,0.0,0.6,0.0,3.6,4.6,77.8,3.8,4.4,8.2,1.9,2.8,2.4,0.9,7.9,34.3,0,0,-2.5
Andrew DeClercq,CLE,26,47,20,27,1102,12.1,4.5,9.0,50.0,0.0,0.0,0.0,3.1,4.6,67.4,3.4,4.9,8.3,1.0,1.8,1.6,0.9,5.3,29.6,2,0,-1.6
Andrew Gaze,SAS,33,19,16,3,56,13.4,5.1,16.0,32.0,3.2,10.2,31.3,0.0,0.0,0.0,1.3,1.9,3.2,3.8,2.6,1.3,0.6,4.5,26.3,0,0,20.5
Andrew Lang,CHI,33,21,6,15,386,7.5,3.0,9.2,32.3,0.0,0.0,0.0,1.5,2.1,69.6,3.1,5.6,8.7,1.2,1.6,0.5,1.1,4.0,22.9,1,0,-5.2
Anfernee Hardaway,ORL,27,50,33,17,1946,14.6,5.6,13.3,42.0,0.7,2.6,28.6,2.8,3.9,70.6,1.4,3.9,5.3,4.9,2.8,2.1,0.4,2.1,33.0,9,0,2.4
Antawn Jamison,GSW,23,47,21,26,1058,15.3,6.1,13.4,45.2,0.1,0.3,30.0,3.1,5.2,58.8,4.5,5.8,10.2,1.2,2.3,1.3,0.5,3.5,32.5,7,0,-1.6
Anthony Avent,UTA,29,5,4,1,45,7.2,3.2,10.5,30.8,0.0,0.0,0.0,0.8,1.6,50.0,6.4,3.2,9.7,0.8,5.6,1.6,0.0,4.8,19.2,0,0,7.2
Anthony Johnson,ATL,24,49,31,18,886,9.9,3.7,9.1,40.4,0.2,0.8,26.3,2.3,3.3,69.5,0.7,2.4,3.0,4.3,2.6,1.4,0.3,2.7,22.6,0,0,-1.7
Anthony Miller,HOU,27,29,18,11,248,10.2,4.1,8.7,46.7,0.0,0.1,0.0,2.0,3.2,63.6,3.8,6.0,9.7,1.0,1.3,1.0,0.7,4.9,27.3,0,0,3.9
Anthony Parker,PHI,24,2,2,0,3,25.1,12.6,12.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0,0,12.6
Anthony Peeler,MIN,29,28,14,14,809,12.0,4.6,12.1,37.9,1.5,5.1,29.8,1.3,1.8,73.2,1.3,2.4,3.7,3.5,1.7,1.6,0.3,2.7,25.5,0,0,2.3
Antoine Carr,HOU,37,18,10,8,152,11.1,5.0,12.3,40.4,0.0,0.2,0.0,1.2,1.7,71.4,2.1,5.2,7.3,2.1,2.1,0.2,2.4,7.3,28.8,0,0,-2.6
Antoine Walker,BOS,22,42,16,26,1550,18.2,7.0,17.1,41.2,1.5,4.1,36.9,2.6,4.7,55.9,2.5,5.9,8.3,3.0,2.8,1.5,0.7,3.3,36.3,14,0,-4.6
Antonio Daniels,SAS,24,47,36,11,614,12.9,4.9,10.7,45.4,0.3,1.0,29.4,2.9,3.8,75.4,0.8,2.4,3.2,6.2,2.6,1.8,0.4,2.3,29.8,0,0,6.2
Antonio Davis,IND,30,49,33,16,1271,13.1,4.6,9.9,47.1,0.0,0.0,0.0,3.8,5.4,70.3,3.3,6.5,9.7,0.9,1.4,0.6,1.2,3.9,30.2,4,0,0.2
Antonio Lang,CLE,27,10,5,5,65,7.2,2.2,3.3,66.7,0.0,0.0,0.0,2.8,5.0,55.6,3.3,5.5,8.8,0.6,2.2,1.1,0.6,7.2,21.4,0,0,-16.0
Antonio McDyess,DEN,24,50,14,36,1937,19.7,7.7,16.4,47.1,0.0,0.2,11.1,4.3,6.3,68.0,3.1,6.9,10.0,1.5,2.6,1.4,2.1,3.3,41.9,28,0,-4.7
Armen Gilliam,MIL,35,34,17,17,669,15.1,5.4,12.0,45.3,0.0,0.1,0.0,4.3,5.4,78.2,1.8,5.0,6.8,1.0,1.9,1.2,0.6,2.6,28.3,0,0,-1.2
Arvydas Sabonis,POR,34,50,35,15,1349,16.2,6.2,12.8,48.5,0.2,0.6,29.2,3.6,4.7,77.1,2.3,8.1,10.5,3.2,2.3,0.9,1.7,3.9,39.0,15,0,4.2
Austin Croshere,IND,24,27,21,6,250,13.3,4.6,10.8,42.7,1.2,4.2,27.6,2.9,3.3,87.0,2.3,4.2,6.5,1.4,3.3,1.0,1.2,4.6,26.4,0,0,-8.5
Avery Johnson,SAS,34,50,37,13,1673,10.5,4.7,9.9,47.3,0.0,0.3,8.3,1.1,1.9,56.8,0.5,2.1,2.5,7.9,2.4,1.1,0.2,2.2,27.0,8,0,6.4
B.J. Armstrong,ORL,31,32,18,14,356,10.6,4.0,8.9,45.5,0.7,1.5,46.7,1.8,2.1,85.7,0.2,3.7,3.9,6.2,2.5,1.2,0.0,3.1,25.7,0,0,-3.1
Ben Davis,NYK,26,8,5,3,20,30.2,12.4,30.2,41.2,0.0,0.0,0.0,5.3,10.7,50.0,16.0,3.6,19.5,5.3,1.8,0.0,0.0,7.1,59.8,0,0,12.4
Ben Wallace,WAS,24,46,17,29,1230,8.0,3.3,5.8,57.6,0.0,0.0,0.0,1.4,3.9,35.6,4.0,7.2,11.2,0.5,1.1,1.5,2.6,3.2,33.5,6,0,0.4
Benoit Benjamin,PHI,34,6,2,4,34,4.2,2.1,7.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.3,8.5,1.1,3.2,0.0,0.0,6.4,12.8,0,0,-1.1
Bill Curley,MIN,27,35,20,15,373,7.5,2.8,6.9,40.3,0.1,0.5,20.0,1.8,2.1,86.4,1.9,3.0,4.9,1.4,1.0,1.6,0.9,8.0,22.0,0,0,6.2
Bill Wennington,CHI,36,38,10,28,450,11.4,5.0,14.3,34.8,0.1,0.1,100,1.4,1.8,81.8,1.6,4.7,6.3,1.4,1.4,1.0,1.0,6.3,25.8,0,0,-6.6
Billy Owens,SEA,30,21,9,12,451,13.0,5.2,13.2,39.4,0.4,0.9,45.5,2.2,2.8,80.0,2.8,3.6,6.4,3.0,2.6,1.0,0.3,3.0,26.4,0,0,-2.0
Bimbo Coles,GSW,31,48,19,29,1274,12.9,5.2,11.7,44.2,0.2,0.7,24.0,2.3,2.9,82.2,0.6,2.7,3.3,6.3,2.3,1.3,0.3,3.2,28.7,1,0,-1.2
Bison Dele,DET,30,49,29,20,1178,15.7,6.6,13.2,50.1,0.0,0.0,0.0,2.5,3.6,68.6,2.8,5.5,8.3,2.2,3.4,1.2,1.2,5.5,32.7,3,0,3.1
Blue Edwards,MIA,33,24,17,7,285,9.7,4.0,9.1,44.4,0.5,1.3,40.0,1.1,1.6,69.2,0.9,3.3,4.2,3.8,2.6,2.1,0.6,2.9,26.1,0,0,-1.6
Bo Outlaw,ORL,28,31,19,12,850,8.6,3.6,6.5,54.5,0.0,0.1,0.0,1.5,3.4,43.2,2.3,4.8,7.1,2.4,2.5,1.7,1.8,3.3,28.7,2,0,0.0
Bob Sura,CLE,26,50,22,28,841,9.2,3.0,9.0,33.3,0.4,1.9,20.0,2.8,4.4,63.1,0.9,3.5,4.4,6.5,2.9,2.0,0.6,4.2,29.0,0,0,-3.8
Bobby Jackson,MIN,26,50,25,25,939,13.5,5.4,13.3,40.5,0.4,1.0,37.0,2.3,3.0,77.2,1.6,3.5,5.2,6.4,2.9,1.5,0.1,2.9,31.3,0,0,-1.6
Bobby Phills,CHH,29,43,24,19,1576,14.0,4.9,11.4,43.3,1.6,3.9,39.5,2.6,3.8,68.5,0.9,3.1,4.0,3.4,2.1,1.4,0.6,2.8,27.6,0,0,1.5
Bonzi Wells,POR,22,7,6,1,36,31.2,11.1,20.1,55.0,1.0,3.0,33.3,8.1,18.1,44.4,4.0,5.0,9.1,3.0,6.0,1.0,1.0,5.0,46.6,0,0,-9.1
Brad Miller,CHH,23,38,20,18,467,18.4,6.0,10.6,56.5,0.1,0.2,50.0,6.2,7.9,79.4,2.7,6.3,9.0,1.7,2.5,0.7,1.4,5.0,35.5,2,0,4.5
Brandon Williams,SAS,24,3,3,0,4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,19.8,39.5,50.0,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0.0,31.6,0,0,-39.5
Brent Barry,CHI,27,37,10,27,1181,12.6,4.3,10.9,39.6,1.6,5.2,30.2,2.4,3.1,77.2,1.2,3.2,4.4,3.5,2.2,1.3,0.3,3.0,25.8,1,0,-7.7
Brent Price,HOU,30,40,26,14,813,12.9,4.4,9.2,48.3,2.0,5.0,41.1,2.0,2.7,75.4,0.8,2.7,3.5,5.0,2.9,1.5,0.0,4.0,26.2,0,0,1.0
Brevin Knight,CLE,23,39,20,19,1189,11.3,4.1,9.5,42.5,0.0,0.2,0.0,3.2,4.3,74.5,0.5,3.5,4.0,9.1,3.2,2.1,0.2,3.5,33.6,5,0,1.2
Brian Evans,MIN,25,16,3,13,142,8.6,3.3,11.1,29.5,1.0,3.3,30.8,1.0,1.0,100,1.5,3.3,4.8,3.8,0.5,1.3,0.8,2.0,25.6,0,0,2.8
Brian Grant,POR,27,48,34,14,1524,13.0,4.3,9.0,47.9,0.0,0.0,0.0,4.3,5.3,81.4,4.1,7.0,11.1,1.6,2.3,0.5,0.8,3.2,30.3,17,0,6.1
Brian Shaw,POR,33,1,1,0,5,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,7.8,7.8,0.0,0.0,7.8,13.3,0,0,-23.5
Brian Skinner,LAC,23,21,2,19,256,12.1,4.6,10.0,46.5,0.0,0.0,0.0,2.8,4.6,60.6,2.8,4.6,7.5,0.1,2.7,1.4,1.8,2.8,28.3,0,0,0.8
Bruce Bowen,BOS,28,30,10,20,497,5.1,1.9,6.7,28.0,0.5,1.9,26.9,0.8,1.7,45.8,1.1,2.7,3.8,2.0,0.9,1.5,0.7,3.7,18.2,0,0,-3.8
Bruno Sundov,DAL,19,3,1,2,11,13.3,6.6,23.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,0.0,13.3,15.0,0,0,-43.2
Bryant Reeves,VAN,26,25,5,20,703,13.9,5.2,12.9,40.6,0.0,0.1,0.0,3.4,5.9,57.8,2.6,4.5,7.1,1.9,2.4,0.7,0.4,5.3,26.0,1,0,-8.5
Bryant Stith,DEN,28,46,13,33,1194,9.6,3.4,8.7,39.3,0.9,3.2,29.2,1.8,2.1,85.9,0.9,2.3,3.2,2.5,1.4,0.8,0.5,2.0,19.8,0,0,-7.0
Bryce Drew,HOU,24,34,19,15,440,9.6,3.8,10.5,36.4,1.3,4.0,32.7,0.7,0.7,100,0.2,2.4,2.6,4.3,2.5,1.0,0.3,5.0,20.6,0,0,-0.8
Bryon Russell,UTA,28,50,37,13,1767,12.7,4.4,9.5,46.4,1.1,3.0,35.4,2.8,3.5,79.5,1.3,4.1,5.4,1.5,1.5,1.5,0.3,3.1,25.5,1,0,6.4
Calbert Cheaney,WAS,27,50,18,32,1266,10.9,4.9,11.8,41.4,0.2,1.1,21.6,0.9,1.9,49.3,0.9,3.1,4.0,2.1,1.2,1.1,0.5,4.2,22.4,0,0,-1.3
Carl Herrera,DEN,32,28,10,18,305,7.7,3.5,9.0,39.5,0.0,0.1,0.0,0.6,1.3,45.5,2.9,4.4,7.3,0.5,1.9,1.4,0.8,4.8,22.0,0,0,-3.9
Carlos Rogers,POR,28,2,2,0,8,22.1,8.9,8.9,100,0.0,0.0,0.0,4.4,17.7,25.0,0.0,4.4,4.4,4.4,0.0,0.0,0.0,8.9,34.1,0,0,13.3
Casey Shaw,PHI,23,9,7,2,14,5.2,2.6,20.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,7.8,0.0,5.2,0.0,0.0,5.2,9.3,0,0,-12.9
Cedric Ceballos,DAL,29,13,4,9,352,16.7,6.0,14.3,42.1,1.1,2.9,39.3,3.5,5.0,69.4,2.4,6.3,8.7,1.2,2.9,0.7,0.5,2.4,29.8,2,0,-5.7
Cedric Henderson,CLE,24,50,22,28,1520,10.8,4.5,10.7,41.7,0.0,0.3,16.7,1.8,2.2,81.3,1.1,3.6,4.7,2.7,2.3,1.4,0.6,3.2,23.9,1,0,-2.3
Charles Barkley,HOU,36,42,27,15,1523,16.0,5.7,11.9,47.8,0.1,0.6,16.0,4.5,6.3,71.9,3.9,8.3,12.2,4.5,2.4,1.0,0.3,2.1,39.0,29,0,3.2
Charles O'Bannon,DET,24,18,11,7,163,12.4,5.3,12.4,42.9,0.0,0.2,0.0,1.8,1.8,100,4.0,3.5,7.5,2.6,1.8,0.4,0.7,4.9,26.9,0,0,5.7
Charles Oakley,TOR,35,50,23,27,1634,7.7,3.1,7.2,42.8,0.0,0.1,20.0,1.5,1.8,80.7,2.1,6.1,8.2,3.7,2.1,1.0,0.5,4.0,25.4,0,0,-0.1
Charles R. Jones,CHI,23,29,5,24,476,8.2,2.9,9.3,31.7,1.4,4.6,31.1,0.8,1.7,50.0,0.7,2.5,3.2,3.1,2.2,1.4,0.4,2.3,19.6,0,0,-8.8
Charles Shackleford,CHH,33,32,19,13,363,10.6,4.4,8.9,48.9,0.0,0.0,0.0,1.9,2.9,65.5,4.1,8.7,12.8,1.3,2.7,0.5,1.3,6.5,30.6,2,0,-4.5
Charles Smith,LAC,23,23,3,20,316,9.6,4.0,11.1,36.1,0.8,3.8,21.2,0.8,1.8,43.8,0.8,1.9,2.7,1.5,2.3,1.9,1.6,4.0,23.4,0,0,-9.4
Charlie Ward,NYK,28,50,27,23,1553,8.8,3.1,7.7,40.4,1.2,3.5,35.6,1.3,1.8,70.5,0.5,3.5,4.0,6.3,3.0,2.4,0.2,2.4,27.6,1,0,1.8
Chauncey Billups,DEN,22,45,14,31,1491,15.1,4.6,12.0,38.6,2.1,5.7,36.2,3.8,4.2,91.3,0.6,1.7,2.3,4.2,2.4,1.4,0.3,2.8,27.0,0,0,-4.6
Cherokee Parks,VAN,26,48,7,41,1116,8.6,3.8,8.9,42.9,0.0,0.0,0.0,1.0,1.8,54.5,2.4,5.4,7.8,1.2,1.6,0.9,0.9,3.7,23.6,2,0,-8.3
Chris Anstey,DAL,24,41,15,26,470,10.3,3.8,10.6,36.0,0.0,0.5,0.0,2.6,3.7,70.8,2.7,4.7,7.4,2.1,2.0,1.4,1.0,7.5,27.4,0,0,-5.3
Chris Carr,NJN,25,39,20,19,446,16.7,6.1,16.6,37.1,2.3,6.1,37.3,2.2,3.2,67.5,1.9,3.9,5.7,1.9,2.3,0.6,0.2,3.6,26.6,0,0,-4.8
Chris Childs,NYK,31,48,25,23,1298,9.1,3.2,7.4,42.7,1.0,2.6,38.3,1.8,2.2,82.1,0.5,3.2,3.7,5.4,2.4,1.2,0.0,4.3,22.9,0,0,0.3
Chris Crawford,ATL,24,42,27,15,783,13.2,5.1,11.7,43.1,0.5,1.5,33.3,2.6,3.2,81.4,1.7,2.4,4.1,1.1,2.2,0.5,0.6,4.9,20.8,0,0,1.1
Chris Dudley,NYK,34,46,24,22,686,6.0,2.5,5.7,44.0,0.0,0.0,0.0,1.0,2.1,47.5,4.1,6.0,10.1,0.4,1.3,0.7,2.0,6.1,25.5,0,0,2.6
Chris Gatling,MIL,31,48,18,30,777,12.6,5.4,12.3,44.2,0.0,0.4,12.5,1.7,4.3,39.8,2.4,5.9,8.3,1.5,2.9,1.5,0.5,5.5,27.7,2,0,-2.2
Chris King,UTA,29,8,6,2,41,3.5,1.8,6.2,28.6,0.0,0.0,0.0,0.0,3.5,0.0,0.9,8.8,9.7,0.9,3.5,1.8,0.9,7.0,20.8,0,0,-12.3
Chris Mills,GSW,29,47,19,28,1396,12.5,4.8,11.7,41.1,0.8,3.0,27.8,2.0,2.5,82.3,1.3,4.8,6.1,2.7,1.5,1.0,0.4,3.2,26.4,2,0,-2.3
Chris Morris,PHX,33,44,23,21,536,12.4,4.3,10.0,43.0,1.1,3.8,28.6,2.7,3.1,87.0,3.6,4.5,8.1,1.5,1.4,1.1,0.7,3.6,28.5,0,0,2.4
Chris Mullin,IND,35,50,33,17,1177,15.5,5.4,11.3,47.7,2.2,4.8,46.5,2.4,2.8,87.0,0.8,4.1,4.9,2.5,1.8,1.4,0.4,3.1,28.8,1,0,3.9
Chris Webber,SAC,26,42,22,20,1722,17.5,7.9,16.3,48.6,0.1,0.7,11.8,1.7,3.6,45.4,3.1,8.3,11.4,3.6,3.1,1.3,1.9,3.0,42.9,36,1,0.8
Chris Whitney,WAS,27,39,14,25,440,15.3,5.2,12.8,41.0,2.6,7.8,33.7,2.2,2.5,87.1,0.7,3.2,3.8,5.6,2.9,1.5,0.2,4.0,30.3,0,0,0.3
Christian Laettner,DET,29,16,13,3,336,13.0,4.1,11.4,35.8,0.1,0.3,33.3,4.7,6.1,77.2,2.3,3.5,5.8,2.6,2.0,1.6,1.3,3.2,30.4,0,0,1.6
Chuck Person,CHH,35,50,26,24,992,11.0,4.1,10.5,38.8,2.0,5.7,35.0,0.9,1.2,75.0,0.6,4.2,4.8,2.2,1.5,0.7,0.3,3.3,21.6,0,0,-0.5
Chucky Brown,CHH,31,48,25,23,1194,12.3,5.3,11.2,47.2,0.5,1.2,37.5,1.2,1.8,67.8,1.1,4.2,5.2,1.7,1.1,0.5,0.6,3.2,23.2,0,0,-0.1
Clar. Weatherspoon,MIA,28,49,33,16,1040,13.7,4.9,9.1,53.4,0.0,0.0,0.0,4.0,5.0,80.4,2.5,5.9,8.4,1.2,2.1,1.0,0.6,3.7,28.2,1,0,1.6
Clifford Robinson,PHX,32,50,27,23,1741,16.9,6.2,13.0,47.5,1.2,2.9,41.7,3.4,4.8,69.7,1.4,3.3,4.7,2.6,1.8,1.6,1.2,3.1,33.0,1,0,3.4
Corey Beck,CHH,28,24,18,6,179,9.0,3.6,7.8,46.2,0.2,0.2,100,1.6,3.0,53.3,1.2,4.4,5.6,4.0,2.6,1.8,0.4,5.2,25.8,0,0,2.0
Corey Benjamin,CHI,21,31,8,23,318,13.4,5.0,13.2,37.6,0.3,1.6,21.4,3.1,4.5,67.5,1.7,2.8,4.5,1.1,2.4,1.2,0.9,5.2,24.6,0,0,-12.5
Corie Blount,CLE,30,34,20,14,531,6.8,2.4,6.8,36.0,0.0,0.1,0.0,1.9,3.7,51.9,3.9,6.3,10.2,0.8,1.4,1.3,1.1,5.0,26.0,1,0,2.5
Corliss Williamson,SAC,25,50,27,23,1375,17.2,7.0,14.5,48.5,0.0,0.1,20.0,3.1,4.9,63.8,2.2,3.2,5.4,1.7,2.0,0.8,0.2,3.1,27.3,0,0,-1.7
Cory Alexander,DEN,26,36,9,27,774,12.1,4.5,12.1,37.3,1.4,4.9,28.6,1.7,2.0,84.1,0.3,3.1,3.4,5.5,3.2,1.6,0.2,3.6,27.0,1,0,-0.4
Cory Carr,CHI,23,42,9,33,621,9.9,4.1,12.5,32.9,0.3,1.7,16.7,1.4,1.9,75.0,0.5,2.4,2.8,3.8,2.7,1.2,0.4,3.8,21.3,0,0,-8.8
Cuttino Mobley,HOU,23,49,31,18,1457,12.0,4.3,10.0,42.5,1.3,3.7,35.8,2.2,2.7,81.8,0.5,2.2,2.7,3.0,2.0,1.1,0.6,2.4,22.8,0,0,2.4
Dale Davis,IND,30,50,33,17,1375,10.4,4.2,7.9,53.3,0.0,0.0,0.0,2.0,3.2,61.8,4.1,6.8,10.9,0.6,1.1,0.5,1.5,3.0,29.3,6,0,3.9
Dale Ellis,SEA,38,48,23,25,1234,14.4,5.1,11.5,44.1,2.7,6.3,43.3,1.5,2.0,75.7,0.7,2.6,3.4,1.1,1.3,0.7,0.1,2.2,21.3,0,0,0.8
Damon Jones,BOS,22,24,7,17,344,13.1,4.5,12.4,36.1,2.6,6.5,40.3,1.5,1.8,82.4,0.6,4.0,4.6,4.4,1.8,1.4,0.0,2.4,27.5,0,0,-0.4
Damon Stoudamire,POR,25,50,35,15,1675,13.6,5.4,13.5,39.6,0.9,3.1,31.0,1.9,2.6,73.0,0.9,2.7,3.6,6.7,2.4,1.1,0.1,1.7,29.0,0,0,1.8
Dan Majerle,MIA,33,48,32,16,1625,7.5,2.6,6.6,39.6,1.5,4.5,33.5,0.7,1.0,71.7,0.5,4.1,4.6,3.3,1.2,0.8,0.2,2.2,19.8,0,0,5.1
Dan Schayes,ORL,40,19,11,8,144,7.0,2.8,7.3,37.9,0.0,0.0,0.0,1.5,2.0,75.0,0.8,2.8,3.5,1.0,2.0,0.3,0.5,5.8,13.0,0,0,5.8
Dana Barros,BOS,32,50,19,31,1157,14.4,5.2,11.5,45.3,2.0,5.0,40.0,2.0,2.3,87.7,0.5,2.8,3.3,6.5,2.7,1.6,0.2,2.0,30.6,2,0,0.7
Danny Ferry,CLE,32,50,22,28,1054,11.9,4.8,10.1,47.6,1.3,3.3,39.2,1.0,1.1,87.9,0.5,2.9,3.5,1.8,1.3,0.8,0.3,3.9,20.9,0,0,-0.7
Danny Fortson,DEN,23,50,14,36,1422,13.9,4.8,9.8,49.5,0.0,0.1,0.0,4.3,5.8,72.7,5.3,9.4,14.7,0.8,1.9,0.8,0.6,5.4,34.9,24,0,-4.9
Danny Manning,PHX,33,50,27,23,1184,13.8,5.7,11.7,48.4,0.0,0.3,11.1,2.4,3.4,69.6,1.9,4.8,6.7,3.4,2.1,1.1,1.2,3.9,31.6,1,0,1.6
Darrell Armstrong,ORL,31,50,33,17,1504,16.5,5.5,12.5,44.1,1.7,4.5,36.5,3.9,4.3,90.4,1.3,3.0,4.3,8.0,3.8,2.6,0.1,2.2,38.0,7,0,4.6
Darrick Martin,LAC,28,37,6,31,942,11.3,3.9,10.6,36.7,1.2,4.0,29.2,2.3,2.9,80.3,0.2,1.6,1.8,5.5,2.6,1.6,0.2,3.1,24.6,2,0,-7.5
David Robinson,SAS,33,49,36,13,1553,18.0,6.2,12.2,50.9,0.0,0.0,0.0,5.5,8.4,65.8,3.4,8.0,11.4,2.4,2.5,1.6,2.8,3.3,45.8,23,0,7.7
David Vaughn,NJN,26,11,4,7,104,13.1,4.8,8.6,56.0,0.0,0.0,0.0,3.4,4.1,83.3,4.5,7.2,11.7,0.3,3.8,0.7,2.8,7.6,34.2,0,0,-0.3
David Wesley,CHH,28,50,26,24,1844,13.8,4.7,10.6,44.6,1.2,3.3,35.9,3.1,3.7,83.2,0.4,2.7,3.1,6.3,2.8,2.0,0.2,2.5,30.7,9,0,1.0
David Wingate,NYK,35,20,14,6,90,5.6,2.8,6.4,43.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,3.2,2.0,2.4,1.6,0.0,4.0,14.9,0,0,6.4
DeJuan Wheat,VAN,25,46,8,38,590,12.7,4.5,11.8,37.8,1.3,3.7,36.7,2.4,3.4,72.7,0.7,2.1,2.7,6.2,2.9,1.6,0.1,3.6,27.4,0,0,-4.8
Dean Garrett,MIN,32,49,24,25,1056,9.2,4.0,7.9,50.2,0.0,0.0,0.0,1.3,1.7,74.5,3.4,5.4,8.8,1.0,1.0,1.0,1.5,3.9,27.8,1,0,-3.1
Dee Brown,TOR,30,49,23,26,1380,14.3,4.9,12.9,37.8,3.5,9.1,38.7,1.0,1.4,72.7,0.4,2.3,2.7,3.7,2.1,1.5,0.2,2.0,26.1,0,0,-0.8
Dell Curry,MIL,35,42,23,19,865,17.6,6.8,14.0,48.5,2.9,6.0,47.6,1.2,1.4,82.4,0.7,2.8,3.5,2.0,1.9,1.5,0.1,1.7,27.8,0,0,2.0
Dennis Rodman,LAL,38,23,17,6,660,2.7,0.9,2.5,34.8,0.0,0.1,0.0,0.9,2.1,43.6,3.4,10.7,14.1,1.6,1.7,0.5,0.7,3.9,23.9,0,0,-0.8
Dennis Scott,MIN,30,36,18,18,740,11.4,4.2,10.4,40.8,1.8,4.7,38.1,1.1,1.5,74.2,0.4,2.4,2.8,1.9,0.9,0.7,0.1,2.4,19.4,0,0,0.4
Derek Anderson,CLE,24,38,16,22,980,15.0,4.6,11.5,39.8,0.8,2.5,30.4,5.1,6.1,83.6,0.7,3.3,4.0,5.3,3.0,1.8,0.1,2.7,30.5,2,0,-1.1
Derek Fisher,LAL,24,50,31,19,1131,9.4,3.2,8.4,37.6,1.2,3.1,39.2,1.9,2.5,75.9,0.7,2.2,2.9,6.3,2.5,1.9,0.0,3.0,25.8,0,0,6.8
Derek Harper,LAL,37,45,29,16,1120,9.9,3.9,9.4,41.2,1.4,3.8,36.8,0.8,1.0,81.3,0.4,1.7,2.2,6.0,1.7,1.4,0.1,2.1,24.5,0,0,-2.4
Derek Strong,ORL,31,44,28,16,700,11.5,3.9,9.3,42.2,0.0,0.1,0.0,3.7,5.1,71.7,3.4,4.9,8.3,0.9,1.9,0.8,0.4,3.3,24.2,1,0,3.4
