PLAYER,TEAM,AGE,GP,W,L,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
Aaron Gordon,ORL,23,78,40,38,2633.0,21.3,21.2,21.7,19.6,19.8,22.7,23.9,23.5,22.8,23.0,20.4,21.9,16.0,19.6,22.6,17.6,25.1,21.3
Aaron Holiday,IND,22,50,31,19,646.0,20.6,17.9,21.7,33.6,35.3,21.5,19.9,4.0,12.8,11.0,22.7,20.7,21.6,18.8,19.4,23.2,23.1,19.7
Abdel Nader,OKC,25,61,38,23,694.0,14.8,16.6,16.7,24.2,23.8,11.7,10.8,9.6,21.0,18.4,7.0,12.7,15.9,15.4,10.4,20.9,12.2,16.5
Al Horford,BOS,33,68,41,27,1973.0,18.8,21.7,19.7,14.1,14.6,13.4,13.3,34.2,23.6,25.7,24.7,19.8,17.3,38.7,20.6,16.3,16.4,19.8
Al-Farouq Aminu,POR,28,81,52,29,2292.0,13.4,12.4,13.7,18.8,19.8,15.5,14.6,19.4,28.9,26.5,9.3,11.5,18.9,12.5,12.2,15.0,14.7,13.5
Alan Williams,BKN,26,5,1,4,26.0,22.2,32.0,22.8,0.0,4.8,18.2,21.1,40.0,53.6,50.0,15.8,25.0,50.0,0.0,0.0,25.0,25.0,26.5
Alec Burks,SAC,27,64,19,45,1375.0,18.5,17.5,19.2,23.7,21.8,22.7,21.5,11.0,21.9,19.5,20.8,17.4,19.5,22.8,22.2,15.9,20.4,19.0
Alex Abrines,OKC,25,31,21,10,588.0,12.0,11.6,14.1,32.5,31.9,5.7,4.2,3.3,9.9,8.2,8.1,7.7,13.9,7.7,10.7,17.7,10.5,12.7
Alex Caruso,LAL,25,25,8,17,531.0,18.4,17.0,17.7,23.8,15.6,25.9,22.5,14.5,12.0,12.6,27.3,23.7,27.9,16.4,31.0,23.0,23.0,19.0
Alex Len,ATL,26,77,28,49,1544.0,21.4,24.2,21.7,16.9,16.5,24.5,28.1,41.1,23.0,27.6,10.2,18.2,10.8,43.7,25.6,25.9,22.1,23.4
Alex Poythress,ATL,25,21,7,14,305.0,14.0,16.6,14.5,10.7,10.5,15.7,18.0,39.7,22.1,26.6,10.4,11.9,8.2,22.2,20.0,30.7,18.9,15.7
Alfonzo McKinnie,GSW,26,72,53,19,1003.0,13.1,15.1,14.3,15.7,16.3,8.7,11.9,30.7,21.9,24.2,5.5,9.9,11.7,11.6,22.2,27.8,12.4,14.3
Alize Johnson,IND,23,14,9,5,64.0,11.6,6.8,12.0,5.9,4.7,12.9,19.0,23.5,38.5,33.9,2.7,0.0,9.1,30.0,11.1,23.3,16.0,7.8
Allen Crabbe,BKN,27,43,19,24,1133.0,15.9,15.0,17.9,30.8,29.7,9.5,9.6,6.3,16.2,13.8,8.8,12.7,15.0,16.0,8.5,18.0,7.6,16.0
Allonzo Trier,NYK,23,64,13,51,1459.0,20.7,20.3,19.8,19.5,17.1,29.5,27.3,9.2,16.1,14.4,21.3,24.6,13.6,7.8,29.8,16.8,25.4,22.0
Amile Jefferson,ORL,26,12,9,3,68.0,12.5,14.7,11.5,0.0,0.0,28.0,24.2,31.6,31.3,31.3,8.6,16.7,27.3,75.0,25.0,23.5,21.1,14.7
Amir Johnson,PHI,32,51,32,19,529.0,16.9,17.0,15.8,9.6,11.4,19.4,18.7,37.6,26.4,29.2,20.3,27.1,17.4,22.8,17.6,39.0,22.4,16.6
Andre Drummond,DET,25,79,40,39,2647.0,22.6,25.3,21.7,0.7,2.0,26.6,32.9,64.8,44.7,50.0,9.0,22.9,36.1,55.4,31.8,23.3,28.5,22.7
Andre Iguodala,GSW,35,68,47,21,1578.0,10.1,10.8,10.4,11.0,12.6,6.4,8.8,15.0,17.1,16.7,23.3,11.3,24.4,21.3,3.6,13.8,11.6,10.1
Andre Ingram,LAL,33,4,1,3,15.0,18.4,0.0,22.2,0.0,37.5,0.0,0.0,33.3,9.1,14.3,0.0,25.0,20.0,0.0,0.0,0.0,11.1,0.0
Andrew Bogut,GSW,34,11,8,3,134.0,14.8,14.5,14.9,0.0,0.0,6.8,5.9,75.0,42.2,46.6,11.8,21.6,16.7,47.1,50.0,39.3,17.8,11.9
Andrew Harrison,NOP,24,17,6,11,186.0,17.1,11.4,16.7,11.6,20.3,25.4,20.2,15.4,11.6,12.5,34.3,23.5,13.3,18.2,11.8,34.3,22.2,13.8
Andrew Wiggins,MIN,24,73,31,42,2543.0,24.0,22.6,25.3,21.9,23.9,20.7,22.8,14.1,14.9,14.7,14.4,19.7,17.0,18.2,28.8,14.1,19.7,22.2
Anfernee Simons,POR,20,20,17,3,141.0,24.0,22.6,25.3,27.0,34.5,23.7,30.2,11.1,10.2,10.4,20.3,20.4,5.9,0.0,33.3,17.3,24.4,23.2
Angel Delgado,LAC,24,2,0,2,15.0,15.0,14.3,16.7,0.0,0.0,10.0,16.7,50.0,18.2,26.7,0.0,0.0,14.3,0.0,28.6,50.0,12.5,12.0
Ante Zizic,CLE,22,59,13,46,1082.0,17.8,20.5,16.9,0.0,0.0,26.3,28.5,50.0,27.5,32.5,10.5,19.7,9.8,34.9,27.3,27.4,26.5,19.2
Anthony Davis,NOP,26,56,25,31,1850.0,28.8,31.1,28.9,12.9,13.7,45.1,43.5,37.6,35.4,36.0,20.0,20.4,28.0,59.0,20.1,16.7,42.0,32.0
Anthony Tolliver,MIN,34,65,27,38,1079.0,12.1,11.2,12.7,36.3,30.4,10.8,10.6,6.5,21.3,17.8,9.6,13.4,9.9,21.2,5.7,19.9,11.1,13.4
Antonio Blakeney,CHI,22,57,14,43,829.0,24.0,23.7,26.0,24.5,22.8,20.2,22.3,5.1,17.2,14.9,11.1,16.3,11.2,14.5,29.5,12.9,15.5,23.3
Aron Baynes,BOS,32,51,32,19,821.0,14.7,14.5,14.3,9.2,10.7,20.5,20.5,51.8,25.7,31.5,13.0,17.5,7.9,40.5,18.5,36.7,28.8,14.7
Austin Rivers,HOU,26,76,45,31,2028.0,14.2,14.3,15.7,16.8,18.4,5.6,8.3,6.4,10.1,9.3,19.1,12.9,13.5,11.2,12.6,21.7,11.2,13.0
Avery Bradley,MEM,28,63,31,32,1905.0,16.0,15.7,17.9,22.4,24.3,5.3,5.0,12.1,9.6,10.1,16.8,15.6,17.2,9.4,21.1,19.0,7.8,14.4
BJ Johnson,SAC,23,7,2,5,49.0,17.8,21.4,19.1,15.8,16.3,22.2,20.0,40.0,20.7,23.5,0.0,14.3,18.2,0.0,20.0,16.0,18.2,20.5
Bam Adebayo,MIA,21,82,39,43,1913.0,15.7,18.2,14.3,0.6,1.1,26.6,26.1,42.1,31.8,34.1,18.6,20.9,20.8,34.2,18.6,24.2,28.4,17.5
Ben McLemore,SAC,26,19,7,12,158.0,18.5,18.1,21.8,39.5,38.0,12.9,13.2,9.7,12.7,12.1,5.3,9.8,20.7,30.0,23.1,27.8,8.5,19.7
Ben Simmons,PHI,22,79,50,29,2700.0,21.5,23.2,19.5,0.0,0.4,20.9,26.9,27.1,25.5,25.9,40.1,30.5,26.8,20.6,25.0,17.5,29.1,20.6
Billy Garrett,NYK,24,4,1,3,63.0,21.5,22.9,25.2,0.0,20.5,16.0,11.8,0.0,5.4,4.8,22.6,11.8,33.3,9.1,0.0,15.8,12.9,19.5
Bismack Biyombo,CHA,26,54,24,30,782.0,12.8,14.7,11.2,0.0,0.0,21.1,26.4,52.9,29.0,34.1,9.3,17.0,10.2,45.6,24.0,34.9,25.0,14.1
Blake Griffin,DET,30,75,39,36,2622.0,29.6,29.2,28.1,27.4,26.9,41.6,41.4,16.2,25.7,23.3,33.2,33.2,14.4,13.7,27.0,17.3,46.5,31.1
Boban Marjanovic,PHI,30,58,31,27,681.0,22.2,27.5,20.8,4.1,3.4,32.9,34.0,48.9,31.9,36.0,16.6,25.7,20.3,44.3,23.7,33.2,31.2,27.1
Bobby Portis,WAS,24,50,14,36,1298.0,24.1,24.7,26.5,25.9,23.2,15.8,16.0,43.3,33.0,35.3,10.7,19.4,18.3,19.2,26.8,24.7,17.2,23.4
Bogdan Bogdanovic,SAC,26,70,32,38,1947.0,22.0,21.2,23.2,29.8,30.5,19.8,18.2,8.9,14.7,13.3,26.8,21.9,22.6,8.9,20.6,16.0,21.4,21.9
Bojan Bogdanovic,IND,30,81,47,34,2573.0,21.9,23.6,22.7,30.9,27.7,29.1,27.7,7.0,17.0,14.9,11.5,17.9,14.0,0.4,31.3,13.8,21.4,25.1
Bonzie Colson,MIL,23,8,6,2,98.0,17.4,14.8,18.9,15.2,21.6,21.6,18.8,26.7,25.6,25.9,5.2,9.4,38.5,14.3,23.1,8.1,16.7,15.9
Brad Wanamaker,BOS,29,36,27,9,343.0,16.2,16.7,16.3,21.6,17.3,20.9,18.4,3.8,13.8,11.5,29.9,20.9,19.0,4.7,8.7,22.8,17.0,17.8
Bradley Beal,WAS,26,82,32,50,3028.0,27.7,28.4,28.4,28.3,27.9,32.1,30.4,14.7,15.8,15.5,27.0,25.5,23.0,20.7,23.4,17.7,27.6,29.0
Brandon Goodwin,DEN,23,16,10,6,57.0,22.0,11.3,20.0,11.8,12.2,81.8,73.3,8.3,5.3,6.0,36.8,25.0,0.0,0.0,0.0,31.8,62.5,17.2
Brandon Ingram,LAL,21,52,25,27,1760.0,22.7,23.0,22.2,9.4,9.5,30.7,30.9,10.7,16.8,15.5,16.8,22.5,11.1,14.4,24.6,19.3,32.5,23.1
Brandon Knight,CLE,27,39,17,22,737.0,17.8,17.0,19.2,21.6,23.7,12.9,12.8,6.7,9.6,9.0,22.1,14.9,22.1,7.7,21.3,21.8,18.3,17.0
Brandon Sampson,CHI,22,14,3,11,214.0,15.4,15.0,15.4,28.9,27.6,6.0,6.5,7.9,8.8,8.6,9.9,24.0,27.6,23.1,7.7,21.8,8.2,14.8
Brook Lopez,MIL,31,81,60,21,2322.0,16.5,16.5,17.9,29.2,28.9,12.6,11.9,8.1,18.1,16.4,7.8,12.6,13.6,56.1,6.8,21.5,12.9,17.3
Bruce Brown,DET,22,74,35,39,1449.0,11.3,10.6,12.0,6.6,9.3,9.8,9.6,14.0,13.2,13.4,13.6,10.6,18.2,26.3,23.5,27.4,9.3,10.1
Bruno Caboclo,MEM,23,34,14,20,800.0,15.0,14.9,15.6,25.5,24.3,13.1,12.3,23.2,19.6,20.4,12.6,16.9,11.2,39.8,16.9,23.3,10.5,15.7
Bryn Forbes,SAS,25,82,48,34,2293.0,17.1,17.8,19.0,40.5,37.6,9.5,8.8,4.4,13.5,11.7,14.9,14.1,14.1,1.9,19.5,18.3,9.0,18.6
Buddy Hield,SAC,26,82,39,43,2615.0,24.3,26.3,26.6,42.5,38.7,19.5,16.0,17.6,16.4,16.7,14.4,20.3,12.7,13.2,18.2,17.9,12.9,27.0
C.J. Williams,MIN,29,15,4,11,128.0,13.8,18.3,15.3,15.2,16.2,0.0,2.2,6.3,8.5,8.2,21.4,16.7,31.6,0.0,12.5,29.6,7.3,15.3
CJ McCollum,POR,27,70,43,27,2375.0,24.8,26.8,27.5,30.6,29.6,16.1,15.9,10.1,12.2,11.7,17.9,16.1,15.6,11.0,24.7,16.6,16.1,25.3
CJ Miles,MEM,32,53,33,20,857.0,17.3,16.0,19.3,33.3,32.7,14.3,13.7,7.6,13.3,12.1,8.9,12.1,17.2,14.6,17.0,18.5,11.5,17.5
Caleb Swanigan,SAC,22,21,10,11,178.0,17.0,13.8,16.2,2.8,6.7,11.5,12.7,42.5,34.1,36.0,17.5,26.5,33.3,6.7,26.1,36.4,20.5,12.4
Cameron Payne,CLE,24,40,7,33,712.0,16.9,16.9,17.5,18.9,21.0,13.7,13.1,11.4,12.9,12.6,32.5,19.7,24.1,11.8,7.1,20.5,14.6,16.6
Cameron Reynolds,MIN,24,19,6,13,259.0,14.1,15.7,16.4,33.3,28.0,7.5,6.9,8.5,14.8,13.5,10.6,7.1,18.8,8.7,12.0,22.4,7.1,16.1
Caris LeVert,BKN,24,40,19,21,1063.0,23.5,23.4,24.5,16.6,18.9,21.7,22.7,15.0,15.6,15.5,30.4,23.2,28.0,13.0,27.7,17.3,22.8,22.4
Carmelo Anthony,HOU,35,10,4,6,294.0,19.9,21.8,22.4,25.3,26.0,16.3,16.9,14.5,25.1,22.4,4.3,8.9,8.2,16.7,12.9,21.5,17.4,21.4
Cedi Osman,CLE,24,76,17,59,2444.0,18.2,18.2,19.1,25.0,25.5,17.5,17.6,8.7,19.4,16.8,18.6,16.5,18.6,9.7,17.7,19.8,17.5,18.7
Chandler Hutchison,CHI,23,44,10,34,895.0,12.1,13.4,13.0,8.1,10.8,7.6,9.7,18.8,24.6,23.4,9.0,9.5,15.3,7.7,12.1,16.3,13.1,12.0
Chandler Parsons,MEM,30,25,11,14,496.0,19.2,18.5,20.6,25.7,28.1,10.8,9.8,4.2,18.6,15.6,17.9,23.4,24.4,10.0,13.0,20.5,12.2,17.8
Channing Frye,CLE,36,36,7,29,341.0,17.4,17.7,18.7,35.6,30.5,9.2,9.9,6.5,23.2,19.3,15.4,18.1,15.0,41.7,7.5,33.8,11.9,18.5
Chasson Randle,WAS,26,49,19,30,743.0,16.0,14.6,15.9,28.8,24.3,15.7,17.2,6.7,9.2,8.6,24.5,20.5,19.1,4.5,21.1,29.0,18.1,16.1
Cheick Diallo,NOP,22,64,27,37,896.0,15.5,20.7,15.8,0.5,0.7,17.5,17.4,37.9,37.4,37.5,6.4,16.7,23.6,37.9,20.0,28.0,18.0,18.3
Chimezie Metu,SAS,22,29,14,15,145.0,22.3,17.0,22.8,0.0,3.4,18.6,21.3,22.5,24.8,24.2,19.4,25.4,27.3,15.4,27.3,35.9,17.7,16.1
Chris Boucher,TOR,26,28,21,7,163.0,21.4,25.2,24.3,24.0,26.8,20.3,18.5,38.1,32.3,33.7,2.5,12.5,24.0,68.6,29.2,39.7,23.8,24.2
Chris Chiozza,HOU,23,7,6,1,33.0,10.8,8.7,11.8,16.7,11.1,0.0,0.0,11.1,16.7,14.8,33.3,20.0,14.3,25.0,50.0,16.7,9.1,9.7
Chris Paul,HOU,34,58,39,19,1857.0,22.0,19.6,21.2,20.9,20.8,26.3,24.5,9.8,18.9,16.8,53.6,30.3,31.5,10.2,9.4,17.9,25.3,20.8
Christian Wood,NOP,23,21,13,8,250.0,24.7,28.1,24.3,15.3,15.0,53.2,52.3,29.8,33.0,32.3,5.9,18.9,20.0,45.5,16.7,18.5,40.9,30.2
Clint Capela,HOU,25,67,44,23,2249.0,18.0,25.8,18.2,0.0,0.0,19.6,24.0,58.2,36.4,42.0,9.1,14.6,12.1,43.8,29.2,17.4,24.5,21.3
Cody Zeller,CHA,26,49,22,27,1243.0,15.9,17.5,14.6,1.9,2.5,24.9,26.4,42.0,25.8,29.5,16.7,19.7,18.7,36.3,26.6,31.9,28.8,17.0
Collin Sexton,CLE,20,82,19,63,2605.0,24.7,24.8,25.4,21.8,19.2,23.5,22.3,10.0,10.4,10.3,22.2,25.4,13.3,5.2,33.1,17.9,23.9,24.3
Corey Brewer,SAC,33,31,13,18,492.0,13.0,12.7,12.8,12.5,13.9,16.3,18.1,18.6,14.2,15.5,14.8,14.1,32.0,15.9,17.5,30.4,14.5,13.3
Cory Joseph,IND,27,82,48,34,2063.0,13.4,12.8,14.6,14.6,16.2,4.3,4.6,9.3,16.2,14.7,29.3,14.2,25.5,11.3,9.8,14.9,10.3,11.7
Courtney Lee,DAL,33,34,6,28,428.0,15.0,15.7,16.3,15.0,17.1,9.0,10.1,13.4,15.5,15.1,17.8,14.9,29.6,9.4,15.6,18.3,11.1,14.5
Cristiano Felicio,CHI,26,60,16,44,746.0,13.8,15.2,13.2,0.0,1.1,19.8,20.3,49.4,27.5,32.7,11.5,16.2,10.6,15.9,20.7,22.9,21.8,14.7
D'Angelo Russell,BKN,23,81,42,39,2448.0,31.1,31.5,33.2,36.1,35.4,19.7,18.5,9.8,14.8,13.6,45.1,33.0,28.2,9.0,16.7,13.6,17.9,30.3
D.J. Augustin,ORL,31,81,42,39,2269.0,16.9,16.1,16.1,24.6,20.8,26.1,24.1,8.9,9.8,9.6,34.1,20.9,16.7,1.7,20.5,14.8,23.5,18.3
D.J. Wilson,MIL,23,48,37,11,882.0,14.1,13.7,15.0,17.1,17.0,9.2,12.5,25.1,23.8,24.1,10.9,12.2,12.7,26.7,11.8,23.6,12.5,13.5
DJ Stephens,MEM,28,1,0,1,7.0,13.0,20.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.0,0.0,50.0,0.0,0.0,16.7
Dairis Bertans,NOP,29,12,3,9,167.0,12.0,8.5,15.0,27.8,27.9,0.0,0.0,6.9,4.9,5.3,12.8,3.4,7.1,0.0,11.1,10.8,11.7,9.3
Damian Jones,GSW,24,24,15,9,410.0,11.3,13.7,10.1,0.0,0.0,22.9,28.2,45.6,15.0,20.8,10.9,12.2,18.2,47.2,47.8,35.0,24.8,13.3
Damian Lillard,POR,28,80,51,29,2838.0,28.1,27.0,28.4,37.5,35.6,37.1,33.6,9.2,14.2,12.9,41.0,27.5,21.0,10.6,28.3,12.5,31.0,29.8
Damion Lee,GSW,26,32,18,14,375.0,16.4,18.0,18.4,30.3,26.1,16.4,14.3,10.3,20.0,17.9,6.7,9.6,24.5,0.0,24.2,17.5,18.2,19.1
Damyean Dotson,NYK,25,73,12,61,2004.0,16.9,18.3,19.2,29.4,27.1,9.9,10.1,8.0,15.8,14.0,15.7,11.7,20.4,4.6,7.4,15.3,10.1,17.9
Daniel Hamilton,ATL,23,19,7,12,204.0,15.3,14.1,15.8,17.8,17.2,3.8,5.1,17.5,24.3,22.5,21.4,22.9,21.4,6.7,20.0,18.3,11.7,12.6
Daniel Theis,BOS,27,66,38,28,908.0,15.0,18.9,15.5,11.1,10.2,16.0,17.3,39.7,20.9,25.6,14.2,13.9,12.8,53.2,17.6,36.4,18.2,17.5
Danilo Gallinari,LAC,30,68,40,28,2059.0,23.7,23.5,24.1,34.3,32.7,36.8,33.8,13.8,24.4,22.2,17.1,16.4,17.8,12.9,17.1,14.4,33.0,27.2
Danny Green,TOR,32,80,56,24,2215.0,13.9,14.4,15.4,32.0,27.9,4.5,4.4,13.8,15.4,15.1,10.0,12.3,20.2,22.4,8.9,19.4,7.2,14.9
Dante Cunningham,SAS,32,64,36,28,928.0,8.6,9.7,9.2,19.4,14.7,4.5,4.7,25.4,20.8,21.8,11.7,9.0,21.8,16.3,7.5,21.1,4.9,9.6
Dante Exum,UTA,23,42,21,21,664.0,20.7,18.7,20.7,13.1,14.4,25.6,23.9,11.7,10.5,10.7,32.1,23.4,11.6,7.2,30.2,21.4,23.1,19.4
Danuel House Jr.,HOU,26,39,27,12,979.0,13.7,14.6,14.2,20.3,18.9,13.5,13.9,11.6,16.7,15.5,8.9,13.1,13.1,13.9,6.5,17.2,10.4,15.3
Dario Saric,MIN,25,81,39,42,2022.0,17.2,17.6,18.4,26.5,25.4,16.1,14.3,27.2,22.2,23.4,11.6,16.7,14.8,4.5,17.1,21.0,16.7,18.1
Darius Miller,NOP,29,69,31,38,1758.0,13.1,12.1,14.5,32.4,31.4,8.1,7.8,3.6,8.5,7.4,15.1,11.5,15.6,11.5,7.0,19.3,7.6,13.4
Darren Collison,IND,31,76,45,31,2143.0,17.6,16.9,17.2,17.4,16.9,21.2,19.7,9.5,13.5,12.6,39.4,20.4,25.8,3.9,14.4,17.2,17.7,17.6
Daryl Macon,DAL,23,8,4,4,90.0,16.7,14.9,16.2,20.8,15.1,11.4,13.2,8.7,14.3,12.9,18.4,30.0,11.1,0.0,40.0,22.9,10.3,15.0
David Nwaba,CLE,26,51,14,37,984.0,14.1,15.3,14.4,12.1,12.8,17.2,20.2,17.3,19.1,18.6,13.6,11.1,22.9,31.5,19.6,26.7,17.7,15.3
Davis Bertans,SAS,26,76,44,32,1632.0,13.5,13.9,15.2,34.9,32.8,8.2,7.7,7.7,19.9,17.5,11.5,10.7,17.5,19.6,6.7,22.3,9.5,15.2
Davon Reed,IND,24,10,4,6,47.0,10.4,10.2,11.2,16.7,11.4,0.0,0.0,13.3,12.1,12.5,12.0,14.3,9.1,0.0,0.0,16.7,10.0,9.8
De'Aaron Fox,SAC,21,81,39,42,2546.0,23.8,21.6,22.0,14.3,14.8,33.7,33.7,7.2,14.1,12.4,42.3,32.4,28.9,18.1,27.5,18.1,33.7,22.7
De'Anthony Melton,PHX,21,50,13,37,984.0,14.7,11.8,14.1,13.6,15.8,6.7,7.1,13.1,18.0,16.8,30.6,24.5,30.6,20.5,13.1,24.5,13.2,11.3
DeAndre Jordan,NYK,30,69,25,44,2047.0,14.8,17.9,12.4,0.0,0.0,22.9,24.3,51.3,44.4,45.9,17.2,22.1,14.6,44.2,15.0,20.8,26.1,16.9
DeAndre' Bembry,ATL,24,82,29,53,1931.0,16.8,17.0,17.1,10.3,12.1,11.9,14.0,11.7,22.1,19.5,20.2,20.2,31.6,19.9,20.6,19.6,14.6,15.4
DeMar DeRozan,SAS,29,77,44,33,2688.0,27.7,26.9,26.8,1.4,3.6,39.5,39.2,10.9,20.9,18.9,36.1,30.7,24.6,14.1,42.8,17.5,35.3,26.8
DeMarcus Cousins,GSW,28,30,23,7,771.0,28.1,25.5,26.5,13.1,17.8,46.3,48.5,35.2,33.9,34.1,21.3,30.0,29.0,39.6,44.4,34.2,51.6,26.8
DeMarre Carroll,BKN,32,67,36,31,1703.0,18.1,16.7,18.6,24.7,24.4,23.1,23.1,16.6,22.1,20.7,11.1,14.1,14.3,7.4,17.5,15.0,19.1,18.9
DeVaughn Akoon-Purcell,DEN,26,7,7,0,22.0,22.8,15.8,24.4,0.0,25.0,14.3,18.2,12.5,20.0,17.4,40.0,28.6,66.7,0.0,20.0,36.4,14.3,13.7
Deandre Ayton,PHX,20,71,17,54,2183.0,21.0,27.6,22.0,0.0,0.3,19.5,20.6,52.6,36.1,39.9,11.1,18.1,14.8,34.7,19.5,20.4,22.7,23.9
Delon Wright,MEM,27,75,45,30,1698.0,17.2,17.5,17.9,13.1,14.4,18.1,17.9,18.4,16.7,17.1,30.6,16.0,27.5,17.0,21.9,13.5,18.3,17.1
Demetrius Jackson,PHI,24,6,5,1,39.0,18.2,22.9,19.5,18.2,15.8,33.3,26.7,33.3,3.6,8.8,21.7,10.0,22.2,0.0,25.0,14.3,36.4,23.7
Deng Adel,CLE,22,19,4,15,194.0,9.7,7.6,10.3,13.6,18.1,6.5,5.3,6.5,12.2,10.7,6.4,10.9,5.9,40.0,4.2,19.1,10.3,8.1
Dennis Schroder,OKC,25,79,47,32,2314.0,23.8,22.8,24.9,22.8,23.4,20.1,17.6,6.4,14.7,12.5,30.1,26.0,15.0,4.9,32.8,17.7,19.4,22.3
Dennis Smith Jr.,NYK,21,53,21,32,1508.0,24.2,23.5,24.2,19.2,20.8,18.1,20.9,10.4,10.7,10.6,38.1,30.7,29.4,13.3,35.6,20.2,17.7,22.1
Deonte Burton,OKC,25,32,21,11,240.0,15.9,17.3,17.6,14.5,16.2,11.6,13.3,6.3,13.5,11.6,8.2,13.6,11.3,27.6,21.2,25.6,19.1,16.2
Derrick Favors,UTA,27,76,46,30,1766.0,18.8,24.4,19.4,4.2,6.6,24.6,26.3,51.0,26.5,32.2,9.2,14.6,18.0,51.5,22.9,21.6,22.4,22.4
Derrick Jones Jr.,MIA,22,60,31,29,1154.0,15.1,17.5,15.5,11.0,12.1,19.6,22.1,33.6,17.2,21.4,6.4,12.6,25.0,32.6,21.7,25.0,20.6,17.1
Derrick Rose,MIN,30,51,24,27,1392.0,26.1,28.7,28.1,20.2,18.6,24.3,22.3,10.2,10.9,10.7,31.8,22.2,12.9,7.3,32.9,9.9,19.6,27.3
Derrick White,SAS,24,67,41,26,1728.0,17.8,16.9,17.5,15.4,18.5,16.5,17.5,11.4,16.5,15.5,29.0,22.8,30.0,25.3,22.4,22.9,20.1,16.7
Devin Booker,PHX,22,64,15,49,2242.0,32.0,30.7,30.9,28.5,29.8,45.3,42.0,9.0,15.6,14.1,38.6,36.5,14.1,5.9,31.0,18.7,39.7,32.9
Devin Harris,DAL,36,68,28,40,1071.0,18.0,15.7,17.8,22.6,23.9,24.7,23.5,5.0,13.2,11.2,23.2,19.7,27.8,16.0,20.7,26.9,23.8,18.0
Devin Robinson,WAS,24,7,1,6,95.0,17.6,23.2,17.5,0.0,3.4,25.7,31.8,24.0,20.0,21.1,11.8,9.1,40.0,60.0,0.0,34.4,30.8,21.4
Devonte' Graham,CHA,24,46,18,28,676.0,16.6,14.0,17.4,20.7,23.5,13.1,13.3,7.2,11.5,10.5,36.8,18.4,21.9,3.5,17.9,18.5,18.1,14.6
Dewayne Dedmon,ATL,29,64,24,40,1609.0,16.6,18.6,17.6,18.9,18.3,17.8,16.7,28.0,33.2,31.9,10.2,14.2,25.2,42.8,14.2,28.6,14.5,18.5
Deyonta Davis,ATL,22,9,3,6,118.0,9.9,15.8,9.0,0.0,1.0,14.0,16.7,38.5,29.2,31.3,9.3,12.5,11.5,25.0,0.0,23.5,11.3,13.7
Dillon Brooks,MEM,23,18,9,9,330.0,20.7,19.5,22.5,24.2,22.5,15.9,16.5,17.0,11.5,12.7,10.2,20.7,13.5,17.4,41.4,30.5,14.6,19.2
Dion Waiters,MIA,27,44,20,24,1138.0,21.3,21.2,23.3,38.7,35.4,7.2,9.7,3.1,13.6,11.3,20.7,19.3,14.4,8.2,22.7,14.5,10.3,21.4
Dirk Nowitzki,DAL,41,51,17,34,795.0,21.7,20.7,25.5,30.0,31.8,16.0,15.3,3.2,25.4,20.8,8.3,8.7,10.1,30.5,3.0,23.2,11.9,21.2
Domantas Sabonis,IND,23,74,43,31,1838.0,22.6,26.0,20.9,2.7,1.8,33.2,34.2,47.3,38.2,40.3,21.3,30.4,14.7,21.4,17.3,30.1,36.1,25.2
Donatas Motiejunas,SAS,28,3,3,0,13.0,32.3,37.5,30.0,0.0,0.0,0.0,33.3,66.7,16.7,33.3,20.0,50.0,0.0,33.3,100,60.0,20.0,31.6
Donovan Mitchell,UTA,22,77,49,28,2598.0,30.9,30.0,32.5,28.9,28.4,31.5,28.8,10.8,13.0,12.5,23.7,27.8,24.0,9.7,36.9,18.6,24.6,30.1
Donte DiVincenzo,MIL,22,27,20,7,411.0,14.5,14.2,16.0,17.7,23.6,5.0,5.4,17.6,14.1,14.8,14.0,14.7,20.6,14.0,8.6,21.3,12.5,13.0
Donte Grantham,OKC,24,3,2,1,2.0,33.3,0.0,50.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Finney-Smith,DAL,26,81,33,48,1985.0,13.5,14.4,14.7,16.2,16.6,9.2,9.6,30.3,17.6,20.7,9.8,12.6,25.4,19.6,17.1,21.5,9.5,13.7
Doug McDermott,IND,27,77,43,34,1340.0,15.2,17.7,17.2,33.9,29.9,15.1,13.5,5.7,9.4,8.5,9.2,10.3,8.9,6.8,17.3,16.7,8.9,18.7
Dragan Bender,PHX,21,46,9,37,826.0,13.0,12.8,13.2,12.6,18.5,10.5,13.6,21.3,27.1,25.8,13.9,12.9,11.8,24.7,5.6,24.4,15.1,12.4
Draymond Green,GSW,29,66,48,18,2065.0,12.8,9.8,11.1,7.6,10.5,9.3,10.8,16.5,26.2,24.5,33.3,26.5,26.0,27.2,11.5,21.9,15.0,9.4
Drew Eubanks,SAS,22,23,13,10,113.0,14.8,17.6,13.8,0.0,0.0,25.0,24.1,27.3,29.8,29.3,12.5,18.2,14.3,41.7,9.1,30.6,25.6,17.8
