PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,NBA_FANTASY_PTS,DD2,TD3,PLUS_MINUS
A.C. Green,DAL,34,82,20,62,32.3,7.3,3.0,6.5,45.3,0.0,0.0,0.0,1.4,2.0,71.6,2.7,5.5,8.1,1.5,0.8,1.0,0.3,1.9,22.4,14,0,-4.6
Aaron McKie,PHI,25,81,34,47,22.4,4.1,1.7,4.7,36.5,0.1,0.8,19.0,0.5,0.7,76.4,0.7,2.1,2.9,2.2,0.9,1.2,0.2,2.0,14.0,0,0,0.3
Aaron Williams,SEA,26,65,49,16,11.6,4.6,1.8,3.4,52.5,0.0,0.0,0.0,1.0,1.3,77.6,0.8,1.5,2.3,0.2,0.8,0.3,0.6,1.8,9.5,0,0,1.0
Adam Keefe,UTA,28,80,61,19,25.6,7.8,2.9,5.3,54.0,0.0,0.0,0.0,2.0,2.5,81.0,2.2,3.2,5.5,1.1,0.9,0.7,0.3,2.2,18.0,5,0,5.4
Adonal Foyle,GSW,23,55,9,46,12.0,3.0,1.3,3.1,40.6,0.0,0.0,0.0,0.5,1.1,43.5,1.3,2.0,3.3,0.3,0.9,0.2,0.9,1.7,10.0,0,0,-3.1
Adrian Caldwell,DAL,31,1,1,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Alan Henderson,ATL,25,69,42,27,29.1,14.3,5.3,10.9,48.5,0.0,0.1,50.0,3.7,5.6,65.2,2.9,3.5,6.4,1.1,1.6,0.6,0.5,2.5,25.3,12,0,1.3
Allan Houston,NYK,27,82,43,39,34.7,18.4,7.0,15.6,44.7,1.0,2.6,38.5,3.5,4.1,85.1,0.5,2.8,3.3,2.6,2.4,0.8,0.3,2.5,27.0,1,0,1.6
Allen Iverson,PHI,23,80,31,49,39.4,22.0,8.1,17.6,46.1,0.9,2.9,29.8,4.9,6.7,72.9,1.1,2.6,3.7,6.2,3.1,2.2,0.3,2.5,40.2,12,0,-1.2
Alonzo Mourning,MIA,28,58,39,19,33.4,19.3,7.0,12.6,55.1,0.0,0.0,0.0,5.3,8.0,66.5,3.3,6.3,9.6,0.9,3.1,0.7,2.2,3.6,37.9,24,0,7.4
Alton Lister,POR,39,7,5,2,6.2,0.9,0.4,1.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.6,0.1,0.3,0.1,0.1,1.7,3.5,0,0,-0.7
Alvin Williams,TOR,23,54,24,30,19.8,6.0,2.3,5.2,44.3,0.2,0.5,32.1,1.2,1.7,72.2,0.4,1.1,1.5,1.9,1.1,0.7,0.1,1.5,11.9,0,0,-0.1
Andrew DeClercq,BOS,25,81,36,45,18.8,5.4,2.1,4.2,49.7,0.0,0.0,0.0,1.2,2.1,60.1,2.2,2.6,4.8,0.7,1.0,1.0,0.6,3.4,16.2,2,0,-1.1
Andrew Lang,MIL,32,57,23,34,12.1,2.7,0.9,2.5,37.8,0.0,0.0,0.0,0.8,1.0,77.2,1.0,1.7,2.7,0.3,0.6,0.3,0.5,1.8,8.1,1,0,-2.6
Anfernee Hardaway,ORL,26,19,10,9,32.9,16.4,5.4,14.4,37.7,0.8,2.6,30.0,4.7,6.2,76.3,0.4,3.6,4.0,3.6,2.4,1.5,0.8,2.4,30.9,0,0,-3.3
Anthony Bowie,NYK,34,27,11,16,8.2,2.8,1.2,2.2,53.3,0.1,0.2,60.0,0.3,0.3,88.9,0.3,0.6,1.0,0.4,0.3,0.2,0.1,0.9,5.1,0,0,-1.1
Anthony Goldwire,DEN,26,82,11,71,26.9,9.2,3.3,7.7,42.4,0.8,2.0,38.4,1.8,2.3,80.6,0.5,1.3,1.8,3.4,1.0,1.0,0.1,1.8,18.7,0,0,-6.3
Anthony Johnson,SAC,23,77,25,52,29.4,7.5,2.9,7.9,37.1,0.5,1.7,32.8,1.0,1.4,72.7,0.7,1.6,2.2,4.3,1.6,0.8,0.1,2.4,17.7,1,0,-4.6
Anthony Mason,CHH,31,81,50,31,38.9,12.8,4.8,9.4,50.9,0.0,0.0,0.0,3.2,5.0,64.9,2.2,8.0,10.2,4.2,1.8,0.8,0.2,2.2,32.8,32,0,1.9
Anthony Miller,ATL,26,37,25,12,6.2,2.1,0.8,1.4,55.8,0.0,0.0,0.0,0.6,1.1,53.8,0.8,1.1,1.9,0.1,0.4,0.4,0.1,1.1,5.6,0,0,-0.3
Anthony Parker,PHI,23,37,18,19,5.3,1.9,0.7,1.7,39.7,0.2,0.8,32.1,0.4,0.5,65.0,0.2,0.5,0.7,0.5,0.3,0.3,0.1,0.5,4.4,0,0,-0.8
Anthony Peeler,MIN,28,38,19,19,31.4,12.3,5.0,11.1,45.2,1.4,3.3,42.4,0.9,1.2,76.6,1.0,2.3,3.2,3.6,1.3,1.6,0.2,2.6,25.6,0,0,0.2
Antoine Carr,UTA,36,66,48,18,16.4,5.7,2.3,4.9,46.5,0.0,0.0,0.0,1.2,1.5,77.6,0.6,1.3,2.0,0.7,0.7,0.2,0.8,3.0,11.4,0,0,1.2
Antoine Walker,BOS,21,82,36,46,39.9,22.4,8.8,20.8,42.3,1.1,3.6,31.2,3.7,5.8,64.5,3.3,6.9,10.2,3.3,3.6,1.7,0.7,3.2,43.5,47,1,-3.3
Antonio Daniels,VAN,23,74,17,57,26.4,7.8,3.1,7.4,41.6,0.1,0.7,21.2,1.5,2.3,65.9,0.3,1.6,1.9,4.5,2.2,0.7,0.1,1.2,17.3,4,0,-6.7
Antonio Davis,IND,29,82,58,24,26.8,9.6,3.1,6.4,48.1,0.0,0.0,0.0,3.4,4.9,69.6,2.3,4.5,6.8,0.7,1.3,0.5,0.9,2.8,21.9,6,0,2.2
Antonio Lang,MIA,26,6,4,2,5.0,2.0,0.5,0.8,60.0,0.0,0.0,0.0,1.0,1.3,75.0,0.3,0.5,0.8,0.2,0.7,0.3,0.0,0.5,3.6,0,0,-2.3
Antonio McDyess,PHX,23,81,55,26,30.0,15.1,6.1,11.4,53.6,0.0,0.0,0.0,2.9,4.1,70.2,2.5,5.0,7.6,1.3,1.8,1.2,1.7,3.6,33.1,24,0,2.2
Armen Gilliam,MIL,34,82,36,46,25.8,11.2,4.0,8.2,48.4,0.0,0.0,0.0,3.3,4.1,80.2,1.8,3.6,5.4,1.3,1.8,0.8,0.5,2.2,21.5,9,0,-1.8
Arvydas Sabonis,POR,33,73,40,33,31.9,16.0,5.6,11.3,49.3,0.4,1.6,26.1,4.4,5.5,79.8,2.0,7.9,10.0,3.0,2.6,0.9,1.1,3.7,35.8,36,0,4.0
Austin Croshere,IND,23,26,21,5,9.4,2.9,1.2,3.3,37.2,0.2,0.5,30.8,0.3,0.5,57.1,0.4,1.3,1.7,0.3,0.5,0.3,0.2,1.2,6.6,0,0,-0.4
Avery Johnson,SAS,33,75,50,25,35.6,10.2,4.3,8.9,47.8,0.0,0.2,15.4,1.6,2.2,72.6,0.4,1.6,2.0,7.9,2.2,1.1,0.2,1.9,26.3,12,0,3.4
B.J. Armstrong,CHH,30,66,36,30,12.6,4.0,1.6,3.2,49.3,0.1,0.5,25.7,0.6,0.8,84.0,0.2,0.9,1.2,2.3,0.6,0.4,0.0,1.1,9.4,0,0,0.0
Ben Davis,NYK,25,7,1,6,1.7,0.6,0.3,1.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.1,0.0,0.4,2.0,0,0,-0.7
Ben Wallace,WAS,23,67,34,33,16.8,3.1,1.3,2.4,51.8,0.0,0.0,0.0,0.5,1.5,35.7,1.7,3.2,4.8,0.3,0.4,0.9,1.1,1.7,14.8,1,0,2.2
Benoit Benjamin,PHI,33,14,5,9,14.3,4.5,1.6,2.9,53.7,0.0,0.0,0.0,1.4,2.1,63.3,1.3,2.5,3.8,0.2,0.9,0.3,0.3,1.9,10.2,0,0,0.4
Bill Curley,MIN,26,11,8,3,13.3,3.1,1.5,3.0,48.5,0.0,0.1,0.0,0.2,0.3,66.7,1.0,1.5,2.5,0.4,0.3,0.3,0.1,2.5,7.5,0,0,1.2
Bill Wennington,CHI,35,48,35,13,9.7,3.5,1.6,3.6,43.6,0.0,0.0,0.0,0.4,0.4,81.0,0.7,1.0,1.7,0.4,0.3,0.1,0.1,1.6,6.3,0,0,0.4
Billy Owens,SAC,29,78,25,53,30.1,10.5,4.3,9.3,46.4,0.3,0.9,37.1,1.5,2.5,58.9,2.2,5.3,7.5,2.8,2.0,1.2,0.5,3.0,26.7,14,0,-3.3
Bimbo Coles,GSW,30,53,12,41,27.7,8.0,3.1,8.3,37.9,0.2,1.1,22.8,1.5,1.7,88.6,0.3,2.0,2.3,4.7,1.7,1.0,0.2,2.5,19.7,0,0,-6.7
Bison Dele,DET,29,78,35,43,33.6,16.2,6.8,13.3,51.1,0.0,0.0,33.3,2.5,3.6,70.7,2.9,6.1,8.9,1.2,2.3,0.9,0.7,3.2,31.0,30,0,0.4
Blue Edwards,VAN,32,81,19,62,24.3,10.8,4.0,9.2,43.9,0.5,1.5,33.3,2.2,2.7,83.7,0.8,1.9,2.7,2.5,1.7,1.1,0.3,2.3,20.2,0,0,-2.1
Bo Outlaw,ORL,27,82,41,41,36.0,9.5,3.7,6.6,55.4,0.0,0.0,25.0,2.2,3.8,57.5,3.1,4.7,7.8,2.6,2.1,1.3,2.2,3.2,31.2,16,1,-0.3
Bob McCann,TOR,34,1,0,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,0,0,-3.0
Bob Sura,CLE,25,46,25,21,20.5,5.8,1.9,5.0,37.7,0.4,1.3,31.7,1.6,2.8,56.5,0.5,1.5,2.0,3.7,2.0,1.0,0.2,2.5,15.1,1,0,-0.1
Bobby Hurley,VAN,27,61,19,42,14.3,4.1,1.5,3.9,39.1,0.1,0.4,22.7,1.0,1.2,77.6,0.2,0.9,1.1,2.9,1.4,0.4,0.0,1.3,9.5,0,0,-2.2
Bobby Jackson,DEN,25,68,8,60,30.1,11.6,4.6,11.6,39.2,0.3,1.2,25.9,2.2,2.7,81.4,1.1,3.3,4.4,4.7,2.7,1.5,0.2,2.4,26.4,5,0,-7.2
Bobby Phills,CHH,28,62,40,22,30.5,10.4,4.0,8.9,44.6,0.7,1.8,38.6,1.7,2.3,75.7,1.0,2.5,3.5,3.0,1.7,1.3,0.3,2.9,22.1,0,0,1.9
Brad Lohaus,SAS,33,9,6,3,11.3,2.1,0.8,2.3,33.3,0.4,1.6,28.6,0.1,0.3,33.3,0.3,1.0,1.3,0.6,0.3,0.1,0.2,1.1,5.2,0,0,-4.1
Brandon Williams,GSW,23,9,2,7,15.5,4.1,1.8,5.6,32.0,0.3,1.0,33.3,0.2,0.4,50.0,0.4,1.2,1.7,0.3,1.0,0.7,0.3,2.0,8.6,0,0,-0.8
Brent Barry,MIA,26,58,21,37,27.6,10.9,3.7,8.7,42.1,1.6,3.9,39.3,2.0,2.3,85.8,0.5,2.4,2.9,2.6,1.8,1.1,0.5,2.0,21.3,0,0,-3.2
Brent Price,HOU,29,72,35,37,18.5,5.6,1.8,4.3,41.3,1.0,2.6,39.0,1.1,1.4,78.6,0.5,1.0,1.5,2.7,1.5,0.7,0.1,2.3,12.2,0,0,0.0
Brevin Knight,CLE,22,80,45,35,31.1,9.0,3.3,7.4,44.1,0.0,0.1,0.0,2.5,3.1,80.1,0.8,2.3,3.2,8.2,2.4,2.5,0.2,3.4,30.7,12,0,3.7
Brian Evans,NJN,24,72,32,40,12.4,4.5,1.7,4.3,39.4,0.4,1.2,33.3,0.6,0.8,80.7,0.7,1.2,1.9,0.8,0.5,0.4,0.2,1.4,9.1,0,0,-0.5
Brian Grant,POR,26,61,35,26,31.5,12.1,4.6,9.1,50.8,0.0,0.0,0.0,2.8,3.7,75.0,3.2,5.9,9.1,1.4,1.8,0.7,0.7,3.0,27.7,20,0,1.8
Brian Oliver,ATL,30,5,5,0,12.2,3.0,1.4,3.8,36.8,0.0,0.0,0.0,0.2,0.8,25.0,0.6,1.2,1.8,0.4,0.2,0.2,0.0,0.8,6.2,0,0,0.0
Brian Shaw,PHI,32,59,17,42,25.9,6.3,2.6,7.6,34.5,0.5,1.6,29.5,0.6,0.9,69.2,0.6,3.0,3.6,4.4,1.7,0.8,0.3,2.5,19.0,1,0,-3.6
Brooks Thompson,NYK,27,30,17,13,5.6,2.0,0.8,1.9,41.1,0.3,1.0,30.0,0.1,0.3,50.0,0.0,0.5,0.5,0.9,0.5,0.3,0.0,0.7,4.5,0,0,-0.9
Bruce Bowen,BOS,27,61,26,35,21.4,5.6,2.0,4.9,40.9,0.3,1.0,33.9,1.2,2.0,62.3,1.3,1.6,2.9,1.3,0.9,1.4,0.5,2.9,15.8,0,0,0.2
Bryant Reeves,VAN,25,74,16,58,34.1,16.3,6.6,12.7,52.3,0.0,0.1,0.0,3.0,4.3,70.6,2.6,5.3,7.9,2.1,2.1,0.5,1.1,3.8,31.7,18,0,-4.9
Bryant Stith,DEN,27,31,3,28,23.2,7.6,2.4,7.3,33.3,0.3,1.5,20.8,2.4,2.8,87.2,0.5,1.6,2.1,1.6,1.1,0.7,0.3,1.7,14.2,0,0,-6.5
Bryon Russell,UTA,27,82,62,20,27.1,9.0,2.8,6.4,43.0,0.9,2.6,34.1,2.6,3.4,76.6,1.0,3.0,4.0,1.2,1.0,1.1,0.4,2.8,19.1,0,0,2.7
Bubba Wells,DAL,23,39,7,32,10.0,3.3,1.2,3.0,41.4,0.0,0.2,16.7,0.8,1.1,72.1,0.6,1.2,1.7,0.9,0.8,0.4,0.1,1.0,7.3,0,0,-2.4
Buck Williams,NYK,38,41,22,19,18.0,4.9,1.8,3.6,50.3,0.0,0.0,0.0,1.3,1.7,73.2,1.9,2.6,4.5,0.5,0.9,0.4,0.4,2.3,12.5,1,0,0.3
Calbert Cheaney,WAS,26,82,42,40,34.6,12.8,5.5,12.0,45.7,0.2,0.6,28.3,1.7,2.6,64.7,1.0,3.0,4.0,2.1,1.3,1.2,0.4,3.2,24.3,0,0,-0.1
Carl Herrera,SAS,31,58,42,16,8.9,2.9,1.3,3.0,43.4,0.0,0.0,0.0,0.3,0.8,40.9,0.4,1.2,1.6,0.4,0.7,0.3,0.2,1.2,6.3,0,0,-1.3
Carl Thomas,CLE,28,43,16,27,9.8,3.4,1.3,3.3,40.0,0.5,1.4,33.9,0.4,0.6,64.0,0.2,0.9,1.1,0.4,0.4,0.5,0.2,0.9,7.0,0,0,-1.3
Carlos Rogers,POR,27,21,7,14,17.9,5.3,2.2,4.3,51.6,0.0,0.1,0.0,0.9,1.5,56.3,1.7,1.5,3.2,0.9,0.7,0.5,0.4,1.7,12.4,0,0,-5.4
Cedric Ceballos,DAL,28,47,26,21,21.1,11.4,4.3,8.8,49.2,0.4,1.5,30.0,2.3,3.1,73.8,1.6,3.1,4.7,1.3,1.5,0.7,0.3,1.9,20.6,4,0,0.4
Cedric Henderson,CLE,23,82,47,35,30.8,10.1,4.2,8.8,48.0,0.0,0.0,0.0,1.7,2.3,71.6,0.9,3.1,4.0,2.0,2.0,1.2,0.5,2.9,21.1,0,0,1.5
Charles Barkley,HOU,35,68,36,32,33.0,15.2,5.3,10.9,48.5,0.3,1.2,21.4,4.4,5.8,74.6,3.5,8.1,11.7,3.2,2.2,1.0,0.4,2.8,36.2,42,1,1.4
Charles Jones,HOU,41,24,10,14,5.2,0.6,0.3,0.4,70.0,0.0,0.0,0.0,0.0,0.1,50.0,0.5,0.5,1.0,0.2,0.2,0.0,0.3,0.9,2.8,0,0,-0.5
Charles O'Bannon,DET,23,30,18,12,7.8,2.1,0.9,2.3,37.7,0.0,0.1,0.0,0.4,0.5,80.0,0.5,0.6,1.1,0.6,0.3,0.3,0.0,0.5,5.0,0,0,0.5
Charles Oakley,NYK,34,79,42,37,34.6,9.0,3.9,8.8,44.0,0.0,0.1,0.0,1.2,1.4,85.1,2.8,6.4,9.2,2.5,1.6,1.6,0.3,3.5,27.7,20,0,1.6
Charles Smith,LAC,22,34,15,19,8.6,3.5,1.4,3.7,39.2,0.4,1.4,31.9,0.2,0.3,54.5,0.4,0.4,0.8,0.6,0.8,0.4,0.2,0.7,6.2,0,0,-1.1
Charlie Ward,NYK,27,82,43,39,28.3,7.8,2.9,6.3,45.5,1.0,2.6,37.7,1.1,1.4,80.5,0.4,3.0,3.3,5.7,2.1,1.8,0.5,2.4,24.9,5,0,3.4
Chauncey Billups,TOR,21,80,28,52,27.7,11.2,3.5,9.4,37.4,1.3,4.1,32.9,2.8,3.3,85.0,0.8,1.6,2.4,3.9,2.2,1.3,0.1,2.2,21.9,0,0,-5.6
Cherokee Parks,MIN,25,79,43,36,21.5,7.1,2.8,5.7,49.9,0.0,0.0,0.0,1.4,2.1,65.1,1.8,3.8,5.5,0.7,0.8,0.5,1.1,3.0,18.5,3,0,-0.3
Chris Anstey,DAL,23,41,10,31,16.6,5.9,2.2,5.6,39.8,0.1,0.4,18.8,1.3,1.8,71.6,1.3,2.5,3.8,0.9,1.0,0.8,0.7,2.3,15.0,1,0,-2.8
Chris Carr,MIN,24,51,28,23,22.9,9.9,3.7,8.9,42.0,0.8,2.5,31.5,1.6,1.9,84.8,0.8,2.2,3.0,1.7,1.4,0.3,0.2,2.5,16.3,1,0,-0.4
Chris Childs,NYK,30,68,37,31,23.6,6.3,2.2,5.2,42.1,0.4,1.3,31.0,1.5,1.9,82.5,0.4,2.0,2.4,3.9,1.5,0.8,0.1,2.6,16.3,1,0,-0.2
Chris Crawford,ATL,23,40,24,16,6.4,3.8,1.2,2.8,41.8,0.0,0.1,33.3,1.4,1.7,83.8,0.5,0.5,1.0,0.2,0.5,0.3,0.2,0.7,6.3,0,0,-1.3
Chris Dudley,NYK,33,51,29,22,16.8,3.1,1.1,2.8,40.6,0.0,0.0,0.0,0.8,1.8,44.6,2.1,3.3,5.4,0.4,0.9,0.3,1.0,2.7,13.1,2,0,2.4
Chris Garner,TOR,23,38,7,31,7.6,1.4,0.6,1.8,32.9,0.1,0.4,28.6,0.1,0.2,42.9,0.2,0.4,0.6,1.2,0.7,0.6,0.1,1.3,5.2,0,0,-2.5
Chris Gatling,NJN,30,57,30,27,23.8,11.5,4.4,9.6,45.5,0.0,0.1,25.0,2.8,4.6,60.0,2.1,3.8,5.9,0.9,1.7,0.9,0.5,2.7,22.5,9,0,0.2
Chris Mills,NYK,28,80,42,38,27.3,9.7,3.7,8.4,43.3,0.5,1.7,29.2,1.9,2.4,80.4,1.5,3.6,5.1,1.7,1.3,0.6,0.4,2.7,19.8,3,0,2.4
Chris Morris,UTA,32,54,43,11,10.0,4.3,1.6,3.8,41.1,0.4,1.1,30.6,0.8,1.1,72.1,0.6,1.5,2.1,0.4,0.6,0.5,0.3,1.1,9.2,1,0,0.1
Chris Mullin,IND,34,82,58,24,26.6,11.3,4.1,8.4,48.1,1.3,3.0,44.0,1.9,2.0,93.9,0.5,2.6,3.0,2.3,1.4,1.2,0.5,2.3,21.8,0,0,5.5
Chris Robinson,SAC,24,35,4,31,11.9,4.6,1.9,5.0,37.4,0.7,1.9,36.4,0.2,0.5,50.0,0.3,1.1,1.3,1.1,0.9,0.5,0.1,1.4,8.9,0,0,-1.7
Chris Webber,WAS,25,71,39,32,39.6,21.9,9.1,18.9,48.2,0.9,2.9,31.7,2.8,4.7,58.9,2.5,7.0,9.5,3.8,2.6,1.6,1.7,3.8,46.4,36,0,0.6
Chris Whitney,WAS,26,82,42,40,13.1,5.1,1.5,4.3,35.5,0.6,2.1,30.8,1.4,1.6,91.5,0.2,1.2,1.4,2.4,0.8,0.4,0.1,1.3,11.1,0,0,0.0
Christian Laettner,ATL,28,74,47,27,30.9,13.8,4.8,9.9,48.5,0.1,0.4,22.2,4.1,4.8,86.4,1.9,4.7,6.6,2.6,2.5,1.0,1.0,3.3,28.9,10,0,2.3
Chuck Person,SAS,34,61,42,19,23.8,6.7,2.3,6.5,35.9,1.6,4.5,34.4,0.5,0.6,75.7,0.3,3.1,3.3,1.4,1.1,0.5,0.2,2.0,13.7,0,0,2.1
Chucky Brown,ATL,30,77,47,30,15.7,5.0,2.1,4.8,43.3,0.0,0.1,25.0,0.8,1.1,72.4,0.7,1.6,2.4,0.7,0.7,0.3,0.2,1.3,9.7,0,0,0.6
Clar. Weatherspoon,GSW,27,79,24,55,29.4,9.3,3.4,7.7,44.1,0.0,0.0,0.0,2.5,3.5,72.2,2.5,5.0,7.5,1.1,1.5,1.1,0.9,2.5,24.6,11,0,-1.9
Clifford Robinson,PHX,31,80,55,25,29.5,14.2,5.4,11.2,47.9,0.3,1.1,32.1,3.1,4.5,68.9,1.9,3.2,5.1,2.1,1.8,1.2,1.1,3.1,28.6,6,0,2.3
Clifford Rozier,MIN,25,6,1,5,4.9,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.5,1.0,0.0,0.7,0.0,0.0,1.2,1.5,0,0,-1.7
Clyde Drexler,HOU,36,70,39,31,35.3,18.4,6.5,15.1,42.7,1.5,4.8,31.7,4.0,4.9,80.1,1.5,3.4,4.9,5.5,2.7,1.8,0.6,2.8,37.0,11,0,1.0
Corey Beck,CHH,27,59,37,22,12.5,3.2,1.2,2.7,45.9,0.0,0.1,50.0,0.7,1.0,72.9,0.5,1.1,1.5,1.7,1.2,0.6,0.1,1.7,8.4,0,0,0.1
Corie Blount,LAL,29,70,51,19,14.7,3.6,1.5,2.7,57.2,0.0,0.1,0.0,0.6,1.1,50.0,1.6,2.6,4.3,0.5,0.7,0.4,0.4,2.2,11.1,0,0,1.4
Corliss Williamson,SAC,24,79,25,54,35.6,17.7,7.1,14.4,49.5,0.0,0.1,0.0,3.5,5.6,63.0,2.1,3.6,5.6,2.9,2.5,1.0,0.6,3.2,31.1,6,0,-3.5
Cory Alexander,DEN,25,60,29,31,21.6,8.1,2.9,6.7,42.8,1.1,2.9,37.5,1.3,1.7,78.4,0.3,2.2,2.4,3.5,1.9,1.2,0.2,1.6,18.5,4,0,-2.4
Dale Davis,IND,29,78,55,23,27.8,8.0,3.5,6.4,54.8,0.0,0.0,0.0,1.0,2.2,46.5,3.0,4.8,7.8,0.9,0.9,0.7,1.1,2.7,23.1,7,0,4.9
Dale Ellis,SEA,37,79,59,20,24.6,11.8,4.4,8.9,49.6,1.6,3.5,46.0,1.4,1.8,78.2,0.6,1.7,2.3,1.1,0.9,0.8,0.1,1.6,17.8,0,0,4.5
Damon Stoudamire,POR,24,71,24,47,40.0,17.3,6.3,15.4,41.1,1.3,4.3,29.9,3.4,4.0,82.9,1.2,3.0,4.2,8.2,3.1,1.6,0.1,2.1,36.5,21,0,-3.5
Dan Majerle,MIA,32,72,49,23,26.8,7.2,2.6,6.1,41.9,1.5,4.1,37.6,0.6,0.7,78.4,0.7,3.1,3.7,2.2,0.9,0.9,0.2,1.9,17.5,0,0,3.9
Dan Schayes,ORL,39,74,35,39,17.2,5.5,2.1,5.0,41.8,0.0,0.0,0.0,1.3,1.6,80.7,1.3,2.0,3.3,0.6,0.8,0.5,0.4,2.5,12.2,1,0,-0.2
Dana Barros,BOS,31,80,36,44,21.1,9.8,3.5,7.6,46.1,1.3,3.1,40.7,1.5,1.8,84.7,0.4,1.6,1.9,3.6,1.3,1.0,0.1,1.6,19.5,1,0,-0.5
Danny Ferry,CLE,31,69,39,30,15.0,4.2,1.6,4.1,39.5,0.5,1.4,33.3,0.5,0.6,80.0,0.3,1.3,1.7,0.9,0.8,0.4,0.2,1.7,8.6,0,0,0.2
Danny Fortson,DEN,22,80,11,69,22.7,10.2,3.5,7.6,45.2,0.0,0.0,33.3,3.3,4.2,77.6,2.3,3.3,5.6,1.0,2.0,0.6,0.4,3.9,19.2,7,0,-5.2
Danny Manning,PHX,32,70,46,24,25.7,13.5,5.6,10.8,51.6,0.0,0.1,0.0,2.4,3.2,73.9,1.6,4.0,5.6,2.0,1.4,1.0,0.7,2.9,26.8,6,0,3.8
Darrell Armstrong,ORL,30,48,23,25,25.7,9.2,3.3,7.9,41.1,0.5,1.4,36.8,2.2,2.6,85.4,1.4,2.0,3.3,4.9,2.3,1.2,0.1,2.0,22.2,1,0,-1.2
Darrick Martin,LAC,27,82,17,65,28.0,10.3,3.4,8.9,37.7,1.3,3.6,36.5,2.2,2.6,84.8,0.2,1.8,2.0,4.0,1.9,1.0,0.1,2.4,20.2,1,0,-2.5
Darvin Ham,WAS,24,71,37,34,8.9,2.0,0.8,1.5,52.9,0.0,0.0,0.0,0.5,1.0,47.3,1.0,0.8,1.8,0.2,0.5,0.3,0.4,1.7,6.0,0,0,0.2
David Benoit,ORL,30,77,41,36,14.6,5.5,2.0,5.3,37.3,0.7,2.2,32.4,0.8,1.0,82.4,0.8,1.9,2.6,0.3,0.7,0.5,0.3,2.0,10.6,0,0,0.1
David Robinson,SAS,32,73,50,23,33.7,21.6,7.5,14.6,51.1,0.0,0.1,25.0,6.6,9.0,73.5,3.3,7.3,10.6,2.7,2.8,0.9,2.6,2.8,46.1,40,0,4.9
David Vaughn,NJN,25,40,18,22,12.2,4.1,1.7,3.7,44.6,0.0,0.0,0.0,0.8,1.2,63.8,1.3,2.5,3.8,0.5,1.0,0.4,0.3,2.1,10.2,1,0,-2.9
David Wesley,CHH,27,81,50,31,35.1,13.0,4.7,10.7,44.3,0.7,2.1,34.7,2.8,3.6,79.5,0.6,2.0,2.6,6.5,2.8,1.7,0.4,2.8,29.5,11,0,1.7
David Wingate,SEA,34,58,45,13,9.4,2.6,1.1,2.4,47.1,0.1,0.1,42.9,0.3,0.5,51.7,0.3,1.0,1.4,0.6,0.6,0.4,0.1,1.0,5.8,0,0,-0.8
DeJuan Wheat,MIN,24,34,17,17,4.3,1.7,0.6,1.5,40.0,0.2,0.5,47.1,0.3,0.4,60.0,0.1,0.2,0.3,0.7,0.3,0.2,0.0,0.4,3.5,0,0,-0.1
Dean Garrett,DEN,31,82,11,71,32.1,7.3,3.0,6.9,42.8,0.0,0.0,0.0,1.4,2.1,64.8,2.8,5.1,7.9,1.1,1.0,0.7,1.6,2.4,24.3,16,0,-9.3
Dee Brown,TOR,29,72,21,51,23.9,9.1,3.4,7.8,43.8,1.5,3.8,39.9,0.8,1.0,81.7,0.3,1.8,2.1,2.1,1.0,1.1,0.3,1.7,18.2,0,0,-3.5
Dell Curry,CHH,34,52,31,21,18.7,9.4,3.7,8.3,44.7,1.2,2.8,42.1,0.8,1.0,78.8,0.5,1.4,1.9,1.3,1.0,0.6,0.1,1.6,14.7,0,0,0.0
Dennis Rodman,CHI,37,80,60,20,35.7,4.7,1.9,4.5,43.1,0.1,0.3,17.4,0.8,1.4,55.0,5.3,9.8,15.0,2.9,1.8,0.6,0.2,3.0,27.6,5,0,4.2
Dennis Scott,PHX,29,81,29,52,28.2,11.0,4.1,10.2,39.7,1.5,4.2,36.5,1.3,1.6,80.8,0.6,2.5,3.0,1.9,1.3,0.7,0.5,1.9,19.6,0,0,-1.8
Derek Anderson,CLE,23,66,40,26,27.8,11.7,3.6,8.9,40.8,0.3,1.3,20.2,4.2,4.8,87.3,0.8,2.0,2.8,3.4,1.9,1.3,0.2,2.1,22.8,1,0,1.7
Derek Fisher,LAL,23,82,61,21,21.5,5.8,2.0,4.6,43.4,0.4,1.0,38.3,1.4,1.9,75.7,0.5,1.9,2.4,4.1,1.5,0.9,0.1,1.5,16.2,3,0,3.4
