PLAYER,TEAM,AGE,GP,W,L,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS
Meyers Leonard,POR,25,3,0,3,31.0,13.4,5.6,10.6,0.0,19.0,0.0,0.0,50.0,28.6,32.0,10.0,50.0,0.0,0.0,0.0,37.5,0.0,3.4
Michael Beasley,MIL,28,4,2,2,48.0,22.6,20.6,25.0,37.5,29.4,0.0,23.5,22.2,22.6,22.5,5.0,13.3,14.3,50.0,50.0,38.1,20.0,20.2
Michael Carter-Williams,CHI,25,5,1,4,53.0,18.0,18.2,16.9,0.0,4.5,7.1,12.5,5.3,7.9,7.0,40.0,33.3,28.6,25.0,28.6,28.6,22.7,14.1
Mike Conley,MEM,29,6,2,4,224.0,28.2,30.9,28.5,39.5,33.0,36.0,37.8,2.7,14.4,11.8,48.3,24.0,40.0,30.0,17.6,12.4,30.9,32.7
Mike Dunleavy,ATL,36,6,2,4,53.0,10.6,7.1,7.1,22.2,16.7,12.1,10.5,6.7,10.0,9.1,11.8,27.3,25.0,0.0,0.0,9.7,10.3,9.5
Mike Muscala,ATL,25,6,2,4,81.0,11.6,8.1,11.8,0.0,9.1,15.6,14.3,26.1,20.0,21.9,6.7,5.9,14.3,33.3,11.8,30.8,17.4,9.6
Mirza Teletovic,MIL,31,3,1,2,27.0,12.1,5.6,15.0,33.3,40.0,0.0,0.0,0.0,27.3,21.4,0.0,12.5,25.0,0.0,0.0,50.0,0.0,5.9
Monta Ellis,IND,31,4,0,4,76.0,14.9,13.1,15.3,11.1,18.6,12.9,12.5,5.6,14.9,12.3,17.9,18.2,13.3,16.7,8.3,15.2,15.2,12.9
Montrezl Harrell,HOU,23,5,3,2,21.0,14.5,7.7,7.3,0.0,0.0,75.0,75.0,12.5,29.4,24.0,25.0,40.0,0.0,0.0,50.0,77.8,37.5,13.2
Myles Turner,IND,21,4,0,4,133.0,17.8,16.7,18.7,0.0,7.3,10.2,12.3,21.4,26.3,25.0,4.6,16.2,25.0,41.7,26.7,25.4,12.5,13.8
Nene,HOU,34,9,6,3,161.0,19.6,27.7,18.5,0.0,0.9,20.5,27.7,50.0,25.6,29.4,8.3,18.8,21.4,36.4,21.4,27.0,31.0,23.6
Nikola Mirotic,CHI,26,6,2,4,162.0,15.9,13.6,17.1,45.5,39.8,15.7,17.2,8.0,24.5,19.2,13.2,9.3,17.4,16.7,10.0,26.7,11.5,16.1
Noah Vonleh,POR,21,4,0,4,100.0,10.6,11.0,9.7,0.0,0.0,4.7,9.4,37.5,29.0,31.2,25.0,19.4,9.1,30.0,11.1,23.9,9.5,8.5
Norman Powell,TOR,24,9,3,6,227.0,21.3,19.8,20.7,39.5,29.3,23.5,22.9,12.5,15.6,15.0,14.1,26.8,22.7,15.0,31.3,24.5,17.2,22.0
Norris Cole,OKC,28,4,1,3,25.0,17.2,11.8,17.4,25.0,33.3,0.0,0.0,0.0,11.1,6.3,16.7,33.3,0.0,25.0,0.0,33.3,12.5,13.2
Otto Porter Jr.,WAS,24,13,7,6,428.0,13.6,15.3,13.8,13.6,17.3,19.1,17.2,14.9,25.2,22.6,10.4,8.8,30.4,11.3,5.7,15.1,14.9,15.8
PJ Tucker,TOR,32,10,4,6,251.0,11.4,10.2,12.2,20.5,21.2,5.7,7.6,46.9,24.7,28.2,10.5,10.3,15.4,15.0,15.0,22.7,9.7,10.3
Pascal Siakam,TOR,23,2,0,2,10.0,7.7,0.0,9.1,0.0,0.0,0.0,0.0,50.0,16.7,30.0,33.3,0.0,25.0,0.0,0.0,50.0,0.0,0.0
Pat Connaughton,POR,24,3,0,3,24.0,18.2,12.5,22.0,0.0,30.0,25.0,20.0,25.0,26.1,25.9,57.1,0.0,0.0,0.0,0.0,0.0,22.2,14.0
Patrick Beverley,HOU,28,11,6,5,325.0,17.7,18.4,19.0,23.1,19.0,7.9,8.3,29.2,18.8,21.4,24.8,19.8,29.6,5.6,10.0,27.7,17.0,17.0
Patrick McCaw,GSW,21,15,14,1,181.0,12.9,14.5,14.5,16.3,16.9,13.3,13.0,27.0,15.3,17.6,17.8,5.7,24.3,12.0,5.6,19.7,11.1,14.5
Patrick Patterson,TOR,28,10,4,6,185.0,11.3,8.1,12.1,27.6,27.7,8.3,6.8,4.2,15.6,13.7,29.4,10.9,30.4,14.3,12.5,4.9,6.8,9.8
Patty Mills,SAS,28,16,8,8,416.0,17.5,16.3,18.3,41.0,36.9,12.6,11.6,4.8,11.1,9.3,21.4,18.9,17.6,3.1,16.1,18.3,16.7,17.8
Pau Gasol,SAS,36,16,8,8,365.0,17.1,16.2,17.4,9.4,9.4,12.1,13.9,41.5,31.0,33.9,18.6,19.6,13.5,34.9,21.2,26.3,19.4,15.0
Paul George,IND,27,4,0,4,172.0,29.0,24.3,28.7,41.9,38.5,44.8,39.0,12.5,28.6,24.1,34.9,25.5,25.9,14.3,27.3,16.0,34.8,29.4
Paul Millsap,ATL,32,6,2,4,219.0,28.0,29.4,26.1,7.7,13.5,48.3,45.3,20.5,31.8,29.2,23.9,29.5,33.3,28.6,25.8,20.4,40.7,31.2
Paul Pierce,LAC,39,7,3,4,101.0,10.3,9.1,10.9,23.5,20.0,3.4,2.0,11.8,17.4,16.3,15.9,19.0,15.4,0.0,0.0,28.2,2.7,9.5
Paul Zipser,CHI,23,6,2,4,136.0,14.7,15.2,14.3,26.1,24.2,15.7,13.3,9.4,19.4,16.8,5.7,18.9,5.3,7.7,0.0,25.0,15.2,16.2
Rajon Rondo,CHI,31,2,2,0,67.0,19.7,17.7,20.6,0.0,17.1,6.7,10.5,30.4,22.2,25.0,52.6,18.2,38.9,10.0,33.3,25.0,9.1,15.1
Rashad Vaughn,MIL,20,3,2,1,10.0,18.2,40.0,30.8,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
Raul Neto,UTA,25,9,3,6,60.0,13.4,20.5,13.1,37.5,17.1,15.4,13.3,0.0,16.7,14.3,16.0,21.4,9.1,14.3,0.0,29.6,18.5,20.5
Raymond Felton,LAC,33,7,3,4,127.0,13.8,14.9,15.3,17.4,13.0,12.8,9.4,11.8,11.0,11.1,20.4,13.0,37.5,0.0,12.5,18.9,9.3,14.8
Richard Jefferson,CLE,37,14,9,5,179.0,14.4,10.8,12.1,11.1,15.7,23.7,26.9,26.3,13.2,16.4,9.0,16.7,6.9,25.0,16.7,33.7,26.7,13.2
Robin Lopez,CHI,29,6,2,4,162.0,17.5,26.6,17.9,0.0,0.0,16.0,13.6,57.1,14.3,27.9,7.1,18.2,11.1,28.6,10.0,22.4,14.0,23.2
Rodney Hood,UTA,24,11,4,7,277.0,20.7,18.5,22.8,25.0,32.1,10.1,12.6,2.4,16.1,13.6,11.2,17.2,13.9,0.0,14.3,24.4,11.6,17.5
Rudy Gobert,UTA,25,9,4,5,246.0,17.3,23.7,15.5,0.0,0.0,25.3,38.2,52.4,37.4,40.3,11.3,12.5,26.5,63.2,22.2,25.0,39.7,21.6
Russell Westbrook,OKC,28,5,1,4,194.0,45.2,36.6,43.1,38.2,42.6,65.1,56.0,17.0,36.3,30.9,66.7,52.6,30.0,6.1,26.7,18.2,49.0,42.3
Ryan Anderson,HOU,29,11,6,5,336.0,14.1,14.0,15.5,19.8,22.0,11.2,10.2,20.0,18.9,19.2,5.1,9.3,7.0,6.5,4.7,19.0,13.1,14.2
Sam Dekker,HOU,23,4,2,2,31.0,15.2,15.0,19.7,27.3,18.8,0.0,0.0,62.5,23.8,34.5,7.7,0.0,33.3,33.3,0.0,16.7,0.0,16.4
Semaj Christon,OKC,24,2,0,2,21.0,10.2,14.3,13.2,33.3,33.3,0.0,0.0,0.0,25.0,20.0,45.5,0.0,50.0,0.0,0.0,11.1,12.5,13.2
Serge Ibaka,TOR,27,10,4,6,306.0,22.8,26.8,25.6,26.7,26.2,9.9,10.1,28.1,26.8,27.0,11.3,15.9,9.8,51.5,6.5,27.0,12.0,23.7
Shabazz Napier,POR,25,4,0,4,47.0,21.1,22.2,24.1,35.7,32.4,22.2,24.2,14.3,9.1,10.0,21.4,0.0,40.0,0.0,37.5,22.2,22.7,23.9
Shaun Livingston,GSW,31,14,13,1,220.0,13.5,17.3,15.1,0.0,0.0,5.0,5.7,22.7,11.8,14.1,17.2,16.4,14.7,7.1,8.3,22.2,6.9,13.4
Sheldon Mac,WAS,24,7,3,4,17.0,26.8,38.5,31.0,50.0,41.7,16.7,13.3,0.0,15.4,13.3,0.0,25.0,0.0,0.0,50.0,11.1,14.3,33.3
Shelvin Mack,UTA,27,9,3,6,155.0,19.5,14.7,19.5,23.3,18.3,25.0,19.7,18.8,20.6,20.3,30.5,23.7,16.7,0.0,42.9,23.3,13.3,17.2
Spencer Hawes,MIL,29,3,2,1,17.0,15.8,16.7,15.6,16.7,20.0,0.0,0.0,28.6,28.6,28.6,14.3,16.7,0.0,50.0,100,42.9,50.0,16.7
Stephen Curry,GSW,29,17,16,1,601.0,28.9,26.3,28.1,40.2,39.8,36.1,32.8,17.7,18.4,18.2,31.1,34.5,31.8,4.9,18.8,13.8,31.8,29.6
Steven Adams,OKC,23,5,1,4,157.0,9.6,14.1,10.0,0.0,0.0,5.8,10.5,39.5,15.3,22.1,10.4,8.7,18.2,30.0,33.3,18.7,14.8,11.4
Taj Gibson,OKC,32,5,1,4,118.0,17.2,20.4,17.5,0.0,0.0,14.6,12.1,10.7,17.9,16.1,5.9,22.2,4.3,0.0,37.5,27.1,17.9,18.0
Taurean Prince,ATL,23,6,2,4,187.0,14.0,20.3,15.9,11.8,13.3,5.8,4.5,16.3,18.7,18.1,8.8,12.3,8.0,8.3,12.9,12.3,8.2,16.5
Terry Rozier,BOS,23,17,9,8,277.0,15.7,14.2,16.9,17.9,19.1,14.2,14.2,23.1,18.5,19.6,19.2,12.7,21.6,11.8,27.6,15.4,14.0,14.7
Thabo Sefolosha,ATL,33,4,2,2,9.0,13.6,0.0,7.1,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,33.3,50.0,6.7
Thaddeus Young,IND,29,4,0,4,140.0,15.5,19.3,15.6,3.7,4.8,10.6,16.1,57.9,16.5,29.3,16.9,14.6,29.6,10.0,21.1,17.5,24.5,16.4
Thon Maker,MIL,20,6,2,4,116.0,18.2,13.8,16.9,8.0,16.1,27.3,23.4,66.7,13.1,19.8,22.2,21.1,25.0,68.8,30.0,29.5,20.0,15.1
Tim Hardaway Jr.,ATL,25,6,2,4,200.0,21.1,17.4,23.2,32.4,36.5,15.4,17.6,6.5,9.6,8.8,6.9,14.3,12.0,0.0,20.0,15.9,17.1,18.2
Tim Quarterman,POR,22,2,0,2,7.0,14.3,16.7,18.2,25.0,22.2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7
Tomas Satoransky,WAS,25,10,5,5,36.0,12.0,12.0,10.2,0.0,0.0,11.1,20.0,25.0,15.4,16.7,33.3,20.0,25.0,0.0,0.0,19.0,16.7,10.7
Tony Parker,SAS,35,8,5,3,211.0,26.1,30.7,28.0,25.6,20.7,17.5,15.1,4.5,12.9,10.9,33.3,25.5,18.2,0.0,43.8,14.5,17.2,27.9
Tony Snell,MIL,25,6,2,4,185.0,11.8,15.8,14.7,40.0,34.1,0.0,0.0,6.7,10.9,10.0,10.5,3.4,3.2,4.5,5.6,20.7,3.8,16.0
Trevor Ariza,HOU,32,11,6,5,413.0,11.7,13.3,13.4,21.5,18.2,7.3,6.3,9.5,18.3,16.2,14.2,7.4,18.7,5.4,13.4,13.8,10.0,13.1
Trey Burke,WAS,24,3,2,1,20.0,9.3,0.0,13.3,0.0,18.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,18.2,0.0
Trey Lyles,UTA,21,2,0,2,10.0,38.1,33.3,38.9,100,75.0,0.0,0.0,0.0,22.2,22.2,20.0,100,50.0,0.0,0.0,20.0,0.0,33.3
Tristan Thompson,CLE,26,18,13,5,562.0,11.0,11.4,9.6,0.0,0.0,17.2,19.4,61.1,20.3,29.2,11.0,13.0,9.8,22.4,22.2,16.7,20.8,11.0
Troy Daniels,MEM,25,6,2,4,68.0,7.6,5.8,8.6,17.6,25.7,0.0,0.0,16.7,9.5,10.4,7.7,11.1,28.6,0.0,0.0,3.2,2.9,5.9
Troy Williams,HOU,22,5,3,2,19.0,24.0,0.0,24.3,0.0,26.3,33.3,33.3,25.0,33.3,30.4,16.7,40.0,0.0,0.0,0.0,0.0,16.7,3.4
Tyler Zeller,BOS,27,11,3,8,78.0,17.6,20.6,17.5,0.0,0.0,22.2,22.9,42.1,22.9,28.4,21.1,16.0,0.0,50.0,22.2,23.3,24.3,18.7
Victor Oladipo,OKC,25,5,1,4,181.0,16.3,13.9,18.6,20.0,26.0,8.6,6.1,4.9,21.5,17.3,12.0,12.0,21.2,10.0,25.0,20.0,7.5,13.4
Vince Carter,MEM,40,6,2,4,195.0,14.2,14.7,13.8,20.5,20.0,10.6,9.3,13.8,15.4,15.0,11.8,22.2,9.1,0.0,13.3,16.1,12.9,14.6
Wade Baldwin IV,MEM,21,3,1,2,12.0,6.3,0.0,4.5,0.0,0.0,22.2,16.7,16.7,37.5,28.6,66.7,0.0,0.0,0.0,25.0,33.3,14.3,8.3
Wayne Selden,MEM,22,6,2,4,106.0,14.0,11.1,15.2,10.0,22.4,7.5,8.9,18.8,9.4,11.3,17.9,9.5,10.0,20.0,44.4,17.4,4.7,10.4
Wesley Johnson,LAC,29,3,1,2,11.0,4.2,0.0,0.0,0.0,0.0,20.0,33.3,0.0,40.0,33.3,0.0,0.0,50.0,0.0,0.0,25.0,20.0,5.3
Zach Randolph,MEM,35,6,2,4,191.0,24.5,27.3,27.9,3.1,7.6,11.8,13.6,30.0,37.7,36.0,5.9,14.9,22.7,18.2,50.0,18.2,20.0,22.2
Zaza Pachulia,GSW,33,15,14,1,212.0,15.9,16.5,15.2,0.0,0.7,15.3,16.5,35.3,25.3,27.8,9.0,21.9,19.5,15.4,16.7,39.5,24.2,14.2
